passenger1,passenger2,Number of flights together
13950,2826,4
12981,8777,4
1694,6399,4
14703,14769,4
14739,14744,4
14759,14779,4
14734,14791,4
15153,15186,5
15158,15179,4
250,260,4
309,360,5
319,397,4
340,350,4
703,705,6
731,743,5
737,760,5
775,789,4
805,894,8
1031,334,5
1422,1444,5
1458,1481,4
385,774,7
1808,1884,7
1973,1987,4
1940,1996,4
1903,1911,4
2281,2291,4
2082,2390,4
2565,2586,6
308,341,5
334,337,5
338,399,6
420,450,4
730,797,6
721,797,5
734,739,5
1262,1266,5
1226,1252,4
1322,1371,5
1044,730,5
1002,727,4
1247,333,5
1501,1562,4
1830,1853,4
1875,1890,4
1956,1979,4
1946,1951,7
1917,1920,4
2124,2131,5
2205,2252,5
2318,2322,4
2478,2484,5
2645,2676,4
2836,2886,4
2918,2940,4
3046,3093,4
3152,3180,4
3186,3192,4
3205,3285,5
3321,3343,6
255,624,4
3192,650,4
1569,314,5
1509,2627,4
3508,3523,4
3513,3529,6
3648,3681,6
3663,3693,4
3651,3662,6
3677,3689,5
3738,3751,4
3876,3895,5
3988,3990,5
3932,3968,4
3924,3955,5
3924,3940,4
3942,3995,4
4012,4060,4
2199,295,4
3193,679,4
247,3159,4
1693,299,4
1645,299,4
1670,358,4
1005,1677,5
1228,3908,4
2886,3087,6
4281,4291,4
4264,4300,5
4239,4274,5
1056,655,4
1053,281,4
3172,3446,4
1627,2527,4
1639,430,4
4347,4366,4
4366,4397,4
2906,913,4
1371,951,4
1298,1503,4
3735,805,4
2334,2458,4
2334,2441,5
177,2410,5
3809,4587,5
4665,4690,5
4690,4700,7
1464,204,4
2511,2969,8
1337,2867,12
2759,2941,6
2509,4674,4
3106,316,6
1993,4357,4
3218,694,4
1971,4400,4
139,3677,4
139,2486,4
2773,4682,5
2776,4332,4
4911,4977,5
4916,4925,4
2669,3971,5
1509,2528,4
1800,1849,5
5001,5060,4
5161,5193,4
5160,5175,4
5113,5198,5
5249,5265,4
5307,5362,4
2441,3509,5
3554,3603,4
2222,2910,4
130,3571,5
2212,946,5
2263,2910,4
2498,988,4
2334,3537,5
1677,5390,5
3887,5372,5
308,3713,4
5483,5491,4
5479,5484,4
5479,5491,4
5408,5458,4
5464,5468,6
5404,5471,6
5404,5439,6
1801,5082,4
5554,5589,4
2743,4097,4
4020,962,4
4042,5468,6
4080,5436,5
2941,5458,5
1696,5421,5
1696,5439,5
2074,3266,4
3676,5671,4
4522,5076,4
5092,5333,4
4219,4678,4
5755,5774,4
5711,5782,4
5708,5741,6
5701,5775,4
5720,5798,9
1281,1942,5
4063,4542,4
2280,4700,4
1884,2294,7
3527,443,7
1586,4945,5
1046,1662,6
3587,670,7
2623,2904,4
1258,2488,4
2909,3919,5
5904,5995,4
5907,5946,5
5935,5977,4
5914,5965,4
3250,4314,4
1982,2111,5
4076,5865,4
6075,6096,7
6014,6031,5
6068,6073,4
1583,2605,5
4792,5215,4
2773,4316,6
2759,6017,7
4412,6016,6
5440,6063,6
5440,6047,6
3920,5434,4
3963,4632,4
4069,4656,5
6529,6548,4
6724,6769,4
6809,6814,5
6814,6858,5
6839,6889,5
6870,6872,6
4285,4346,4
2710,4945,6
6906,6950,4
6956,6975,4
6911,6921,5
7047,7088,6
7054,7083,4
7277,7285,4
7331,7344,4
7407,7424,4
7509,7533,4
7551,7568,4
2869,5738,4
5545,6718,5
6544,7087,4
1509,5692,4
5771,997,6
7733,7800,5
7814,7894,4
7811,7868,4
3806,7120,5
5116,5917,5
5490,6823,4
4399,6843,5
8375,8380,4
1536,4803,4
117,7713,4
2926,7810,4
2928,7532,4
1267,4897,4
1715,4955,4
2492,4199,4
4764,8255,4
1955,8202,4
1581,5733,4
7550,876,4
2797,7162,4
4387,7192,4
5015,6937,5
3695,5946,4
4080,585,4
5494,6889,4
5993,6049,4
5706,6897,5
5977,6096,4
5761,6836,4
6096,6885,4
6008,6839,4
6008,6830,4
6008,6889,4
5744,6833,5
4607,5788,4
4607,5706,4
6039,6408,4
2993,6872,4
2773,6844,4
2773,6870,4
1641,3760,5
6813,7872,8
8703,8733,4
8703,8724,4
1076,6956,4
3169,901,4
4035,4497,5
5482,901,7
1646,7606,4
8969,9000,5
8945,8965,6
8928,8970,4
1691,6747,4
8109,913,4
4593,6040,4
3735,7872,5
4468,6813,5
1368,8656,4
4492,4786,4
1308,2273,4
4139,5564,4
6475,6968,4
6931,8548,5
5867,6931,4
7327,8732,9
4072,5594,4
663,8209,5
2857,5505,4
5490,8093,6
5596,5911,4
9366,9392,4
4761,8557,4
3660,8280,5
9505,9581,5
6089,8048,4
3180,8121,5
9650,9677,4
9620,9648,5
9602,9634,5
9660,9664,5
9628,9642,6
9622,9628,6
9610,9642,5
9742,9750,4
6860,9035,4
64,9235,4
9932,9980,5
9951,9977,4
5518,9944,4
481,624,4
4034,7242,4
3590,8411,7
5509,6020,4
1613,8158,5
3418,8093,4
3418,6447,9
4147,9946,4
5683,9640,4
1982,5359,4
1982,5672,5
5573,9650,4
1675,2517,4
288,9761,6
406,7179,4
4454,5304,5
4820,9014,4
382,4820,7
10227,10270,4
10277,10294,4
4401,91,4
2336,4820,6
3608,8679,4
7600,8614,4
8197,8685,4
3432,5132,5
10315,10376,5
3925,7403,4
7538,8588,4
1297,8058,4
1677,211,8
4249,8363,4
4249,7298,4
3503,6084,6
211,4850,5
8024,9791,4
10315,281,4
10407,10434,4
10431,10452,4
10433,10439,5
10110,8078,5
6114,628,6
10506,10565,4
10325,5544,6
5423,9101,4
3802,5546,5
3278,9101,4
10107,8363,4
10643,10683,4
10626,10665,4
7122,745,4
8257,9271,6
6478,7747,4
3002,7560,5
1715,8729,6
10760,10788,4
10756,10788,5
10716,10741,4
10704,10737,6
10737,10741,4
10778,10786,4
10651,9924,4
11169,11193,4
11108,11189,4
11127,11137,4
11127,11178,4
11132,11150,4
11110,11117,4
10914,1520,4
1343,3958,4
1678,75,4
1678,9997,4
2581,3958,4
10788,2945,4
10701,7560,6
10791,8260,4
10778,1822,5
11332,11378,6
10409,366,4
10616,6447,6
1863,5941,4
10871,9363,4
5459,5734,4
2162,4496,4
2162,932,4
5055,9063,4
8529,8801,4
8411,9770,4
4514,9770,5
8579,9441,5
7737,8411,4
4543,8877,6
9118,9709,5
478,779,4
11840,11883,5
11158,1247,4
7837,8353,6
2765,4945,5
7002,7240,5
11965,11987,5
11917,12000,5
11834,7209,4
10354,7590,5
10900,1254,4
10900,8290,4
1843,4210,4
5277,582,5
2479,7809,4
3275,6522,4
3275,7706,4
1064,4217,7
10017,4728,4
10017,1138,8
10083,8424,4
10083,1404,4
10016,7679,6
210,736,4
400,4580,5
10058,1404,4
3432,7679,4
2503,7809,4
10037,3851,4
10037,863,4
6053,7098,4
3309,8823,4
10048,8877,4
421,5292,4
421,5225,4
421,5069,4
1820,4308,4
11408,269,4
10017,2514,5
335,8368,4
2062,6114,5
7510,7910,5
11067,2062,4
6368,8084,4
4170,9376,8
1904,4778,4
10985,4168,4
11267,9723,4
1860,7881,5
10024,9331,5
10095,11221,4
2696,9875,4
1133,2139,4
1142,1825,4
1024,556,4
11914,9828,4
3249,7636,4
10764,11871,4
10203,10778,4
11817,3322,4
11883,7844,4
10702,11898,6
382,8851,4
10310,382,4
628,6471,5
47,9955,4
6111,9395,5
11438,2811,4
7565,8590,5
10525,3409,6
4335,435,5
2758,4242,4
420,6953,5
1475,3581,4
11804,3926,5
3279,6030,4
3191,7393,4
10569,12204,4
2153,8204,4
10731,8674,4
11757,9749,4
12088,12144,4
11535,12052,5
11224,12002,4
12551,12583,4
12567,12584,4
3921,4514,4
4444,4514,4
11450,6084,4
11280,6902,5
7445,9359,4
6972,7301,4
4513,7864,4
12250,259,4
12220,259,4
12579,4791,4
12542,9516,4
12506,6339,4
10741,10847,4
5578,9947,4
1470,2545,4
6056,86,4
3198,3544,4
3298,613,4
1499,9364,5
12074,7307,4
12615,12697,4
10022,9600,4
5044,9402,4
12890,12899,4
11807,3528,5
12929,12956,4
1863,2594,4
11844,375,4
12810,4854,4
11600,12881,4
157,7727,5
7520,8501,5
11214,4496,4
7803,8336,4
2666,3301,4
12667,13438,4
12358,1449,5
8837,9494,5
13682,13689,4
7023,9443,4
5201,8446,8
3121,72,4
6255,7038,4
10548,7552,4
4234,5814,4
1272,6104,4
13862,13887,4
8581,9179,4
1186,9408,4
1540,4333,4
11070,9919,4
9077,9480,4
7995,9466,4
10496,12540,4
12539,3663,4
12582,9703,4
11379,6915,4
12389,12570,4
11326,5661,4
1626,8258,5
1626,5632,5
14021,14044,4
137,3608,4
10083,11695,4
1151,7959,4
13851,7544,5
13249,4957,5
13561,7060,5
9351,9636,4
7727,7818,4
5101,9974,4
4023,9820,4
12551,9781,4
13163,7099,4
1688,4687,4
2684,738,5
14317,14367,4
11099,5278,5
8271,954,4
3962,8271,4
10595,1200,4
14704,14775,4
14757,14793,4
11290,15186,4
2902,9738,4
150,160,4
229,255,4
341,385,5
620,666,4
659,684,4
670,684,5
704,771,6
703,761,5
703,743,6
724,731,5
752,799,5
1001,1031,6
1001,1044,5
1095,385,4
1208,351,5
355,739,4
355,724,4
1219,363,4
1770,1780,4
2152,2183,6
2115,2155,5
2160,2190,4
2206,2291,5
2425,2469,7
2655,2699,8
2879,2886,4
101,190,4
210,248,4
315,395,5
536,572,5
652,685,4
646,677,4
610,615,4
706,716,6
727,731,7
717,780,5
724,726,5
821,852,5
801,844,5
811,823,4
802,891,4
852,867,4
1051,354,4
1073,309,5
1021,366,6
1343,1384,5
1643,1651,5
1821,1877,4
1911,1975,5
1911,1946,4
1902,1973,5
2109,2168,4
2109,2111,4
2222,2263,8
2229,2299,5
2311,2317,4
2408,2471,5
2418,2434,4
2545,2600,5
2511,2513,4
2554,2563,4
2901,2935,4
3037,3052,4
3065,3089,4
3107,3112,4
3132,3178,5
3230,3285,4
211,3117,4
248,684,6
215,3104,6
3475,3493,4
2697,314,4
1561,2681,4
1542,2697,4
1014,1561,4
3560,3597,6
3509,3540,6
3567,3587,5
3552,3565,5
3620,3681,5
3490,701,4
3966,3989,4
4046,4087,4
4023,4041,4
4025,4075,4
4030,4046,4
2178,3193,4
1167,554,4
3104,490,4
1300,606,4
2608,3914,4
1236,3990,4
435,64,4
4229,4291,5
4221,4263,4
290,3476,4
292,772,4
271,2897,4
4307,4321,4
1322,933,5
1322,2959,4
2531,3913,4
2281,3585,5
4488,4493,4
2328,3655,5
3663,53,4
2460,3694,4
2427,3620,4
4044,4309,6
218,611,4
4621,4691,4
4646,4690,4
1250,1611,4
446,4675,4
3135,3343,4
1984,3225,4
2411,3677,4
2004,2440,4
2939,4042,8
1673,4469,5
5161,5171,5
2075,2268,4
5313,5319,4
1387,3578,4
2932,3571,4
2223,946,4
1384,3540,4
1343,3509,4
3871,5319,4
3896,5375,10
1396,435,4
3702,5119,4
5198,827,4
5408,5466,4
5408,5490,4
5468,5471,4
5401,5420,4
5463,5500,4
5431,5499,6
5438,5448,6
4490,5350,4
3311,3486,4
1288,4032,4
1813,4010,4
2912,4344,4
3046,4084,4
1540,2223,4
5685,5699,4
407,5451,4
4309,5451,4
2759,5500,9
4016,5410,4
4353,5463,4
4059,5420,4
1464,5436,6
1984,3614,4
3205,3690,4
2143,2988,4
4219,5319,4
5746,5761,4
5734,5788,7
5711,5748,4
5709,5763,4
5706,5798,9
1828,4911,5
2728,4933,6
3527,3963,9
1598,4632,5
1545,3415,4
2635,363,4
2909,3415,4
2068,649,4
3952,419,4
1528,402,4
5904,5960,5
5916,5971,4
5990,5996,5
1943,4391,4
3735,663,5
3226,4391,4
6086,6089,4
6003,6060,4
6205,6293,4
6364,6368,4
3981,4455,5
5481,6075,6
2294,5500,6
5443,6049,6
1337,6031,4
1337,6093,6
4316,6064,8
4364,6024,6
1046,5455,5
1444,1617,5
4346,4609,4
6710,6730,4
6855,6870,8
6869,6893,5
6817,6832,6
6878,6884,5
4295,5025,4
2403,4552,4
3385,5460,4
4212,4914,4
6902,6947,5
7048,7068,4
7115,7148,4
7346,7369,4
5800,5917,4
2501,5978,5
2780,5917,4
1163,7600,4
4109,7533,4
6186,6504,4
5920,998,4
5116,6111,8
3102,3676,5
2500,5022,4
1048,2484,4
4470,5766,4
2886,5755,4
7827,7869,4
2443,4184,4
1315,347,4
1400,1794,4
2182,4217,4
2288,4248,4
2062,5048,5
8031,8041,4
8050,8057,5
2492,4404,5
8106,8149,5
2383,2478,5
2790,6803,4
8343,8394,4
4056,5016,7
7508,7822,5
3590,7318,5
8506,8582,4
1265,4897,4
1609,2532,4
2462,7612,6
1436,4896,4
3421,5414,4
4983,6052,5
5738,7447,4
2556,4278,5
5775,7439,4
5993,6874,4
5993,6853,4
6001,950,4
5761,6824,4
5744,6809,4
4607,959,4
4942,6833,4
3177,8485,6
4441,5544,8
1078,5716,6
368,420,6
1208,1329,4
524,7626,4
4497,7685,4
2857,3898,4
8963,8986,5
8945,8987,4
8960,8995,7
8904,8956,6
7172,853,4
249,6486,6
1221,3124,4
7866,8190,7
3093,3169,4
1432,7770,4
441,5423,5
5482,7866,7
4210,5608,5
4158,8662,4
4563,8013,5
3012,546,4
4283,92,7
5869,6396,5
9030,9077,4
9053,9061,4
4483,529,4
7713,8213,4
8245,877,4
1735,6940,4
1544,4139,4
6486,6940,4
2747,6067,6
6703,7685,4
3330,5579,5
5513,7645,4
6372,9030,5
3670,8239,4
9201,9252,5
5989,6773,5
6020,8007,4
5668,8068,4
2886,8402,5
4700,8007,4
4200,8146,4
3445,5515,4
9363,9400,4
9321,9368,4
6752,8350,5
3172,4384,4
2479,3154,4
9481,9486,5
9404,9409,4
9427,9444,4
1824,3012,4
9672,9683,4
9601,9642,5
9624,9677,6
9645,9699,7
9634,9677,6
9618,9679,5
9764,9795,4
2719,9505,4
2504,3820,4
2504,9517,5
8072,8518,4
1733,2472,4
1684,5518,4
2713,5137,5
3445,5560,4
669,7822,4
3405,4404,4
288,7636,4
2379,6523,5
2379,5869,5
1208,6447,5
5423,8007,5
4076,9693,4
4076,4860,5
1982,9686,4
5359,9622,4
4270,5383,4
3844,4860,4
2354,8793,4
2024,3187,6
2012,8262,6
174,2345,6
4210,6567,4
5522,9066,7
191,4391,4
191,8724,4
10188,4660,4
529,8558,4
3468,3921,4
10325,10334,5
10315,10338,5
10384,10396,5
10115,6694,4
9226,9710,4
2755,9264,4
10377,4850,5
10353,6813,4
10384,8411,4
10322,5737,4
10402,10449,4
10409,10452,4
10417,10418,5
10438,10486,4
10401,10416,5
10453,10492,4
10447,10484,5
10461,10470,4
4539,5301,4
10473,8551,4
4438,9409,4
1078,1389,5
10377,7860,5
3153,5423,5
5423,9098,5
7643,9101,4
10661,9977,6
2479,7076,5
10561,9516,4
315,9482,4
3611,8803,4
497,5330,5
61,7209,5
10760,10786,4
10716,10764,8
10710,10720,4
10704,10727,5
10737,10774,4
10764,10799,4
10705,10764,4
10751,10785,4
1631,3921,6
6658,8035,5
11101,11131,4
11130,11132,4
11127,11143,4
11148,11187,4
11122,11164,4
11180,11191,4
11189,11194,4
10476,9834,6
5957,6783,4
11271,2581,4
4496,9828,4
10731,5522,4
10795,9645,4
11327,11360,4
3937,8520,4
10509,7636,5
3020,5966,4
1927,288,6
3677,5669,6
1198,8515,4
3677,8004,5
9251,9962,4
8149,8399,5
8542,9513,6
6541,9441,4
8040,8595,4
9347,9687,4
11438,8045,4
11251,8784,4
3502,4565,4
4285,8349,5
3612,4732,4
10615,2333,4
1253,795,4
3257,7327,5
237,7076,5
237,6522,4
2479,400,4
3275,888,4
3275,4336,4
7098,888,4
1041,210,4
7679,888,4
2174,8912,4
3432,4689,4
2503,614,4
5209,614,4
5209,736,4
2532,9659,4
4217,5016,6
1413,8363,5
1411,4787,4
1041,11007,5
335,7772,4
4737,9421,8
5162,9421,4
6052,6187,4
7902,9421,5
7902,8368,5
10267,3090,5
10819,3223,4
10661,5056,5
3112,8299,5
4732,6093,4
11074,11274,5
5922,9247,4
9495,9725,5
4792,6086,4
12103,12151,4
2097,8040,4
10764,4945,4
10778,4070,4
11876,582,4
1966,8353,4
10234,5096,6
3322,6464,4
10719,8406,4
11803,3322,4
4982,9512,4
9083,9942,5
11084,7645,4
11610,1378,5
5943,9385,4
10746,921,4
11723,9629,4
4784,8922,5
10382,8501,4
2489,4287,4
4031,7618,4
3798,7833,4
5009,6591,7
1178,9091,5
12440,9091,4
10802,6548,4
10179,11284,4
1030,11687,4
11680,6136,4
1337,391,4
7068,9324,4
11690,8427,4
11690,7951,4
12070,917,4
1340,8149,4
11046,11535,4
12144,6143,4
10261,12173,4
12567,12569,5
12508,12532,4
11687,5002,4
12100,9996,4
10526,4917,4
4737,9025,4
7864,9233,4
1843,3524,4
5906,6065,4
1327,2949,4
2946,9356,4
11483,9561,4
5538,9364,4
2254,3465,4
12298,1289,5
5417,601,5
859,9600,5
7526,8234,4
1812,796,4
12875,12880,4
10261,12887,4
448,8524,4
10376,12413,4
10083,12493,4
2614,9442,5
11847,5879,4
4953,6027,4
12604,9242,4
11652,13163,4
1714,8336,5
13621,13658,4
5410,8252,4
2574,6072,4
10034,156,4
3149,8594,4
11136,8180,5
11676,8765,5
13683,2274,5
11070,11290,6
13838,13869,4
13414,8581,4
13899,1950,4
3431,7286,4
6150,9408,4
6331,8267,4
6478,8514,4
11872,4433,4
11379,1772,4
2549,5414,4
2125,4016,5
11192,5345,4
13520,505,4
12173,4460,4
13378,4711,5
13560,9599,4
10652,8271,5
1850,8271,5
13946,5319,4
5260,9991,4
1723,2778,4
2717,9721,4
14023,14092,6
3175,3657,4
10681,338,4
13900,926,4
11326,9179,4
11532,7445,4
1762,9665,4
5632,6415,4
11198,1626,4
13541,270,4
1181,1972,5
5212,7060,5
13561,5212,5
12275,1698,4
12473,13842,5
1545,4212,4
2069,6857,4
10067,3897,4
13249,712,5
183,3897,4
10205,8057,5
11993,245,4
2426,5693,4
1641,865,4
4540,4687,4
13571,8050,4
1591,4973,4
10248,978,6
2713,8777,4
4711,9890,4
10116,3054,4
14780,14793,4
14701,14782,4
14716,14793,4
14716,14752,4
15122,15167,4
15158,15176,4
15158,15188,5
15115,15135,4
11290,15121,4
309,364,5
366,397,4
340,343,4
726,733,5
733,768,6
703,740,5
712,773,7
755,792,6
813,837,4
354,751,4
355,792,4
1584,1594,5
2180,2184,5
2115,2168,4
2182,2185,4
2162,2189,4
2136,2181,4
2271,2272,6
2202,2209,4
2317,2322,4
2717,2773,7
243,254,5
202,253,5
334,355,7
315,328,5
322,359,6
605,684,4
747,762,5
721,733,5
712,750,7
750,764,5
755,766,6
822,895,4
947,968,4
918,967,4
905,945,6
1043,1051,5
1031,366,5
1356,1388,4
1413,1472,6
1095,762,4
1053,771,6
2202,2220,4
2460,2478,7
2429,2484,4
2434,2489,4
2722,2727,4
3012,3098,4
3101,3172,5
3151,3154,4
3149,3184,7
3329,3380,5
3455,3486,4
3405,3440,5
3444,3461,5
3410,3463,4
3404,3464,4
3504,3529,5
3502,3509,5
3509,3573,4
3518,3524,4
2145,288,5
2130,620,4
3672,3689,5
3402,364,4
3839,3867,4
4063,4080,6
4056,4092,4
1828,2767,4
4125,4182,5
215,2539,4
2600,293,4
1503,3913,5
4270,4283,4
4243,4289,4
649,739,4
1649,2586,4
1361,2923,4
4386,4397,4
4364,4388,7
4331,4344,5
4305,4336,4
1366,957,4
1366,2942,4
2221,3536,6
2458,3635,8
4042,4309,6
4053,4388,8
4057,4344,4
4088,4387,4
1504,3193,5
4628,4630,5
2786,58,5
184,613,4
1482,2789,7
1813,2992,4
1666,975,6
4113,544,4
3177,3367,4
165,3609,7
165,3691,4
2446,3650,6
173,3615,4
2867,4016,5
4339,975,5
4399,930,5
5012,5055,4
5009,5053,5
5145,5172,4
2268,2406,4
1358,3675,4
3509,3648,4
3509,3681,6
1330,2255,4
2405,3563,4
2255,920,4
3639,912,4
2935,3698,4
2963,3554,4
2498,920,6
4148,735,4
1353,2727,4
1043,3482,4
1706,4187,4
5408,5498,4
5416,5467,4
5467,5471,4
5414,5463,5
5412,5440,4
5443,5491,11
5438,5477,4
5426,5494,4
5409,5412,4
5626,5676,4
5690,5692,5
5671,5694,5
4009,5448,6
2783,5402,4
4044,5466,6
1696,5438,5
4395,5440,5
169,3343,4
2431,5671,4
2712,2905,4
2712,2972,4
285,4153,5
5096,5319,4
1413,5019,4
5765,5781,4
5779,5799,4
5712,5714,4
1774,2101,7
2516,334,6
1892,618,4
4700,4983,5
1548,1692,5
5913,5948,5
5938,5984,4
5946,5962,4
1940,663,7
2137,5127,4
6071,6093,4
6064,6071,7
5775,5941,4
2869,5773,4
5490,6010,5
4412,6039,6
2294,6039,7
5443,6096,6
4012,6072,4
1572,391,5
4430,5460,4
188,207,4
6844,6858,5
6833,6880,5
6833,6869,5
6854,6897,6
6854,6872,6
1617,4292,4
3670,4205,4
7141,7172,6
5775,5962,4
5760,949,4
7603,7613,5
3928,7603,4
5788,5977,6
1327,5939,4
1619,5724,5
2966,4072,4
2075,5370,4
8007,8076,4
2725,334,4
3102,5922,4
3676,5792,4
4876,5997,6
8110,8165,5
8236,8256,4
3238,5180,4
8350,8351,4
8307,8375,5
1329,7832,6
8526,8566,5
8502,8516,5
7540,758,5
4891,7557,4
2572,2870,4
1767,2528,5
224,334,4
3924,4761,4
1774,6585,4
1023,966,6
2213,898,5
2216,857,5
1504,917,4
2143,3442,4
1053,8007,5
4896,6927,5
1617,2612,5
6071,6853,4
5494,6839,4
5993,6077,4
5798,6809,4
6064,6836,4
477,6039,5
6069,6848,4
5500,6839,4
4316,6825,5
6017,6408,4
184,6884,4
5720,6880,4
5720,6855,4
2993,6832,4
5734,6827,4
5734,6893,6
5491,6836,4
6047,959,4
1254,8403,4
7796,8320,4
7486,7581,5
4916,6932,4
4850,6904,5
677,917,5
8735,8743,4
5411,7629,4
1230,7685,6
606,901,4
441,7606,4
8969,8979,7
8928,8995,4
7716,8995,4
1468,6059,5
3295,991,4
3093,7662,5
4072,4421,4
2433,4223,4
2985,8180,4
5603,7018,5
4891,7018,5
1160,3931,4
1531,3147,6
1938,5243,4
4769,511,4
4338,6322,5
5620,6339,4
9031,9066,4
9037,9099,4
2150,4719,4
3691,7666,4
2973,7813,5
5404,8105,5
5564,921,4
3440,8146,5
763,860,4
7111,8519,4
1677,1940,5
8212,9091,5
2651,3216,4
9252,9282,6
4395,8461,4
5787,6447,4
4904,6080,4
5590,6810,4
1569,8402,5
6418,8402,5
1972,7980,5
4127,4427,5
749,7836,4
2575,833,4
4458,7754,4
2681,7259,4
9507,9516,4
9512,9576,6
9512,9524,5
6946,8146,4
9613,9618,4
9611,9640,5
9659,9686,4
9715,9795,5
5546,9044,4
7813,8775,4
2973,813,5
3937,9327,4
8103,9146,4
4719,5109,4
8072,8563,5
1444,9243,4
8036,8509,5
1673,9255,4
2472,3119,4
6396,8791,4
10004,10046,6
3486,4660,4
2488,4611,5
2488,7209,4
4034,419,4
2886,6813,5
300,4076,4
187,9622,5
187,8824,4
4852,5652,4
7131,9640,5
4860,9684,5
5359,9660,4
9713,9999,4
2024,2354,7
3002,6126,4
1823,8262,4
3028,8260,6
182,2345,4
1321,9791,5
6729,6857,4
5942,8810,4
6741,8225,4
4034,9645,6
4202,9066,6
10329,10371,4
10368,10373,4
3483,8526,5
4881,9859,5
3012,9482,4
10046,3925,4
3077,9977,4
4404,9537,4
10396,1641,6
10346,2960,4
10412,10478,4
10428,10431,4
10422,10427,4
10425,10454,4
10424,10442,4
10445,10476,4
10442,10445,4
9363,9822,5
1253,5005,4
10313,7799,4
7220,7768,5
7951,9954,7
5544,7505,6
10368,5668,5
2973,6805,5
2973,7810,5
4441,8048,5
7643,7860,4
9466,9874,5
2728,9940,4
3025,9356,4
10377,7799,4
5876,8048,4
5905,8546,4
1325,6478,4
10110,3508,4
174,3618,5
1637,5503,5
10760,10772,4
10716,10720,4
10762,10795,5
10704,10713,4
10726,10741,4
10709,10798,4
10737,10796,4
10728,10796,4
2857,9026,6
11061,11098,4
11165,11176,4
11124,11164,4
11124,11128,4
11101,11148,4
11161,11163,4
11129,11153,4
11103,11141,4
11135,11140,4
11135,11175,4
11122,11143,4
11139,11178,4
11109,11175,4
11271,3958,4
11296,9997,5
1246,783,4
3616,4591,4
2097,4591,4
11272,9761,4
10788,6729,4
10756,2345,4
11331,11355,5
11324,11395,4
11450,11496,4
3339,8548,4
10945,11035,4
6652,9840,4
10454,3410,4
10758,5380,6
8714,9777,4
10616,9777,4
4092,6447,4
1189,8024,6
1782,8024,5
3245,6777,4
1966,2701,4
10896,9540,4
8004,8475,4
7349,8195,4
2718,6013,5
2495,8101,4
8542,9751,4
11706,11740,4
11720,11726,4
4080,9231,4
11011,9410,4
11807,11870,4
10310,7837,6
141,3322,4
8112,8609,4
2976,7711,4
6554,7903,5
6823,9540,4
3665,7586,4
2527,2611,4
237,4823,4
1064,8194,6
4337,7677,4
1138,5530,4
4336,7579,4
1041,4336,4
5530,6522,4
10023,3275,4
371,7677,4
2489,8424,6
6987,888,4
4010,4121,4
4010,5530,4
10037,4584,4
4580,6053,4
5225,664,4
4712,5225,4
7718,9303,4
11797,7068,4
10016,3581,4
4737,6317,6
5943,7950,5
6111,7983,6
5162,6286,4
5116,9421,6
6428,8001,4
10253,3223,4
10253,10497,4
1505,9282,5
2816,5989,4
2765,6777,4
4732,75,4
9127,9385,5
10089,9495,4
1609,2626,4
1024,11957,4
11898,3322,4
4070,582,5
10785,4070,4
12135,8704,4
5295,9749,6
2458,6471,4
10328,1617,4
47,9725,5
11796,4502,5
2859,4502,4
10398,163,4
486,9752,5
11285,1580,4
11207,2143,4
1074,3876,4
7444,8922,4
6570,7481,4
5336,8594,5
12439,12493,5
1383,9659,4
10083,10267,4
10270,1687,4
2327,8706,4
1687,4993,5
1836,873,4
1057,3845,5
2097,2408,4
12340,1812,4
5803,6865,4
4287,7393,5
2476,7187,4
10478,1074,4
1994,4056,4
110,1783,4
10394,7429,4
11376,871,4
11680,391,4
11649,23,5
134,7948,4
5925,763,5
12100,3298,4
5374,5803,4
11274,5136,4
12508,12535,4
12516,12540,4
12553,12594,6
332,7693,5
10975,391,4
11243,953,4
4513,7427,4
10294,10645,4
3020,8030,4
10597,1994,4
1470,5955,5
1470,9544,4
12014,8339,5
1563,5009,5
11285,1410,4
12377,5101,4
12326,9875,4
11422,7724,6
3332,8365,4
8389,9300,5
4930,5995,4
1351,5998,4
11727,12881,4
5592,5982,4
11796,2408,4
3636,5686,5
375,8189,4
1649,697,4
2835,7799,4
2778,7722,4
199,8057,4
1574,4293,4
13233,13262,4
13221,13296,7
13235,13277,4
13260,13271,4
4362,5147,4
13542,13562,4
13510,13556,6
7868,864,4
3513,4478,4
1769,9897,4
1689,2574,4
5545,5959,7
5201,8660,5
10871,6554,5
10184,5411,4
4760,6060,4
4112,4774,4
1521,1710,4
13693,6843,4
11070,8326,5
10960,9300,4
10960,7552,4
5216,6460,4
13277,9441,4
5635,7727,4
10458,8892,4
4882,8965,4
10384,5259,4
10340,12570,4
12582,3597,4
12570,3875,5
1064,501,4
1064,11527,4
4234,8664,4
4810,5769,5
3662,809,4
5769,6616,4
13336,7556,4
9217,9856,4
5922,8263,4
14025,14048,4
1624,6642,4
2975,9901,4
6576,8837,4
13731,139,4
12497,926,6
12780,2740,4
6181,9410,4
1491,7544,4
1709,1972,4
14018,6864,5
6067,6293,5
13221,9974,5
13571,7099,7
2548,8810,5
8102,8529,4
12188,3002,4
3690,5955,4
14060,4118,4
14044,6981,4
11571,1739,4
12771,8642,4
10205,2964,4
10067,6733,4
2684,938,5
2684,4687,5
2588,8763,4
10067,978,5
14082,5560,4
12298,13637,4
1200,8358,4
11099,11513,5
3484,3638,4
1196,4711,4
12163,14070,4
