passenger1,passenger2,Number of flights together
7343,7727,4
12014,3889,4
1311,5538,4
12160,7346,4
12051,5073,4
10757,6006,4
796,9402,4
6883,7823,4
4930,8025,4
2594,5995,4
11225,7307,4
12856,1420,4
664,9441,4
11018,6303,4
7429,9376,4
10473,11867,4
10473,2472,5
696,9781,4
1562,7520,4
10382,2811,4
11282,6299,4
363,917,5
3665,860,4
2068,9435,4
3220,9707,4
13405,13417,4
13416,13440,5
1446,3907,5
5643,6459,4
8263,8696,4
13604,13696,4
2605,5470,4
12987,6541,4
11588,12097,4
11676,9046,5
12806,523,4
12244,9505,4
6099,9366,4
4796,5643,5
13560,6616,5
13869,13886,4
1075,9613,5
13194,6545,5
5920,9821,5
10747,6155,4
12553,9171,5
9171,9466,4
12508,6987,4
1064,11593,4
311,4711,6
2065,9369,4
13549,5332,6
8892,9601,4
13203,637,4
12126,6553,5
4016,6553,4
14067,14094,4
10175,12567,5
10585,6731,5
11011,12600,5
10836,8998,4
13240,18,4
13822,1491,5
13848,4136,4
12323,13296,6
2112,7099,5
2112,5111,5
13218,13564,5
13296,5111,8
2588,356,6
3880,628,4
3364,8167,4
12940,4069,4
12906,6695,4
1101,12981,4
13296,3897,4
10205,9994,5
7721,8446,6
10938,1591,4
7114,8556,4
1122,1774,4
4687,938,5
2099,2868,4
5842,7165,4
13221,978,5
4973,5101,5
13276,8243,4
1242,954,5
10908,1242,4
2548,7611,4
12299,1739,4
11676,7643,4
14739,14761,4
14756,14757,4
14702,14714,4
14718,14739,4
14744,14747,4
14716,14725,4
11528,5325,4
15146,15188,4
15126,15130,4
341,374,5
715,794,5
743,760,5
785,792,5
749,750,7
805,851,4
937,986,4
1007,1013,5
1035,381,6
1002,309,5
1025,381,7
1954,1984,4
2115,2129,4
2115,2124,4
2277,2299,4
2298,2299,6
2457,2470,4
2563,2570,5
2862,2870,6
243,248,4
218,221,5
407,446,4
511,590,4
513,529,5
764,791,6
811,852,4
810,826,4
1051,385,4
1057,716,4
1053,739,6
392,733,4
1916,1938,5
1923,1992,5
2021,2093,5
2108,2117,7
2242,2252,5
2205,2277,4
2315,2335,6
2437,2441,6
2445,2493,4
2413,2464,4
2410,2436,4
2530,2569,4
2515,2527,4
2665,2684,4
2734,2759,6
2972,2992,6
3021,3049,5
3127,3191,6
3162,3171,4
3108,3177,6
3201,3297,4
230,3184,6
215,681,5
215,650,7
1269,2681,4
1247,2699,4
1014,2674,7
3508,3539,4
3571,3578,7
3502,3551,4
2116,697,4
203,3113,4
3603,3671,5
3487,730,4
1023,3413,5
3717,3770,4
3851,3883,6
3941,3978,4
3906,3924,4
4069,4082,5
4008,4056,6
4009,4013,7
3159,609,4
3172,673,5
2153,263,5
4159,4193,4
2522,3180,4
2536,403,4
1236,3902,4
2064,2868,5
4251,4261,4
4253,4274,4
4258,4292,5
4206,4218,4
3447,673,4
247,716,5
4380,4388,4
4320,4329,4
2626,968,6
252,3166,4
3709,848,4
4068,4397,4
2279,3512,4
2236,3554,5
2284,3577,4
2335,2437,5
4624,4638,4
2776,407,4
1636,3087,4
1817,3120,7
2759,2939,8
3106,92,6
2390,3634,4
1371,4042,7
1371,4016,5
4373,928,5
4845,4849,5
4919,4939,4
1858,2719,6
5116,5148,4
1991,3275,4
3539,53,4
2264,53,4
1330,2928,5
3578,3675,4
2977,3654,4
1313,2255,4
1883,4994,4
4544,5344,5
1636,2984,4
3787,5171,4
3738,5136,4
3472,721,4
1740,383,4
5456,5459,4
5416,5484,7
5414,5440,4
5451,5458,4
5443,5484,6
5426,5429,6
5432,5490,4
5476,5481,4
5550,5593,4
2537,4084,4
5644,5669,4
5609,5634,4
5623,5634,4
1482,5467,4
5647,878,5
1413,5098,4
4208,5333,4
4219,5076,4
4223,4522,4
5758,5792,5
5706,5800,4
5766,5787,8
2031,4153,4
4495,4628,4
1586,2560,6
4593,4914,5
4415,682,4
3587,419,4
5143,670,4
1219,1537,4
1537,2068,4
1077,1513,4
366,624,4
5961,5972,4
5947,5975,4
2131,3226,4
6020,6086,4
6027,6060,5
6058,6086,5
6167,6197,4
6135,6143,5
5741,5946,4
2294,6054,5
4690,6030,4
2504,3873,5
1692,4552,4
2560,6004,4
1662,3991,4
3572,3937,4
1444,5467,4
1444,1692,4
6705,6733,4
6745,6750,6
6809,6839,5
6818,6877,4
147,4292,4
1651,2848,4
1651,5025,4
1108,4523,4
3184,4903,4
4300,4914,4
4552,5025,4
1662,4212,4
6903,6993,7
7001,7068,6
7160,7193,4
1320,5926,4
2425,3260,4
5100,5841,4
7774,7793,6
5734,6008,5
7818,7897,4
7837,7860,4
2062,4217,4
2513,4511,5
1252,5792,4
8227,8249,4
2969,6865,4
5490,5989,7
1569,6876,6
4076,6776,6
431,4627,4
8559,8581,4
2932,4063,4
202,4404,4
4068,7608,4
1554,7110,4
1684,4359,4
1436,3472,5
4641,585,4
5993,6096,4
1619,1884,4
5706,6836,4
5706,6889,5
5724,6872,4
2734,6864,4
6064,6830,4
438,6016,5
438,6872,4
6063,6874,5
4674,6893,4
5500,5724,4
5966,6896,8
3120,5443,5
184,6817,4
2993,6864,4
5734,6096,4
4627,6773,6
3284,8320,4
3930,6812,4
2975,6084,4
6061,6857,4
4182,6932,5
1266,821,4
3734,5303,4
8746,8793,4
4421,8132,6
2326,4421,4
2589,5418,4
3735,4468,6
3735,4497,4
8963,8979,5
8948,8956,4
8936,8987,4
2530,4761,5
7840,8978,4
7831,8968,4
6059,6486,4
4541,789,4
8180,8624,4
6382,8690,5
5166,8167,4
1493,8045,7
1183,564,4
1119,5286,4
1122,5239,4
6338,6507,7
6365,6507,6
9091,9097,4
9007,9014,4
9030,9066,4
9042,9100,4
9033,9057,5
4036,4483,6
1544,6940,4
2458,3749,4
2458,815,4
2458,4105,4
1472,8510,4
4249,625,5
4249,5579,5
2857,6750,4
9216,9274,4
1569,8411,5
5668,732,4
5795,6773,4
5596,732,4
288,4171,4
3443,865,6
9337,9362,4
5867,756,4
1335,272,4
5592,7508,6
4611,8979,6
467,4719,4
9601,9630,4
9636,9676,4
9684,9686,5
9618,9684,7
9623,9690,4
9622,9676,4
9728,9775,5
1005,9513,4
3253,7813,4
7451,7726,4
3443,7279,4
3963,9385,5
4389,9391,4
2723,3432,4
9868,9896,4
2254,6053,4
8895,9229,4
8558,8862,4
7193,8558,5
9929,9993,4
9935,9940,4
2379,6507,5
3859,6622,6
3418,8037,5
4449,6776,5
187,5359,4
1982,9648,4
5572,9640,5
5096,5652,5
3844,5672,4
1849,906,4
1640,5743,4
5792,8208,4
6892,7898,4
2336,6729,6
1342,291,4
2996,3970,5
10356,10371,5
5048,9529,4
7192,9822,4
6304,9598,4
10334,4850,5
10415,10470,4
10422,10446,6
10452,10485,4
10452,10486,4
5249,848,4
1389,2857,7
3093,7799,5
5546,7243,6
1917,3741,6
10377,92,5
10368,9410,4
262,9356,6
3249,486,7
191,4774,6
10791,10795,5
10767,10786,4
10714,10742,4
10726,10779,5
10705,10766,4
1289,5101,7
11175,11196,4
11128,11200,4
11101,11178,4
11118,11136,4
11194,11199,4
11161,11180,4
11176,11190,4
11148,11196,4
11132,11142,4
11132,11165,4
11115,11188,4
11140,11191,4
11139,11187,4
11109,11151,4
11114,11160,4
11157,11190,4
10712,9645,4
10779,1715,4
10753,4202,4
4473,9998,4
10937,5584,4
6519,917,6
660,9444,4
2201,3021,7
10267,10616,6
1321,3243,4
10697,8714,4
11537,11594,4
10871,8225,4
10128,10814,4
4473,6444,5
7507,8444,5
2097,7507,4
2097,5850,5
11609,11634,4
2970,7801,4
1377,3763,4
11725,11777,4
10786,4700,5
10179,360,6
1726,972,4
4854,707,5
11856,11883,4
11807,11899,5
5092,7153,4
1263,5093,5
11072,3515,5
8112,9300,4
10954,7002,7
2392,7327,4
2869,3298,6
10340,7327,4
9076,9714,4
3551,6165,4
237,6987,4
3275,4364,4
4364,863,5
1296,6053,4
1762,6522,4
210,4010,4
210,6024,6
210,8266,4
241,4336,4
2108,5132,4
728,8912,4
2503,888,4
7076,8424,7
4188,7677,4
4641,6827,4
1149,5203,4
10722,4787,4
11474,11954,4
10516,3119,6
12002,12052,5
12073,12091,4
10016,4789,4
4364,4408,4
5943,8368,5
5162,628,4
11067,1528,5
2208,6322,4
2100,9271,4
8257,8363,4
8562,9376,5
1342,2100,4
11886,4853,4
2859,9685,5
1225,9355,4
10277,3855,5
1521,7859,5
10022,1673,6
4827,80,5
7881,9395,5
10015,9385,5
3963,4917,4
11939,7801,4
11276,8574,4
1966,7837,4
11874,1822,4
10719,7682,4
10310,8851,6
10847,1911,5
11808,9930,4
3112,3693,4
10326,4774,7
11067,9495,6
2458,8684,4
3534,8539,4
10382,8375,4
10382,5540,4
1115,1563,5
7444,8544,5
5336,6954,4
3021,3581,4
11946,253,4
10227,2358,6
12210,12340,5
4124,5021,4
10596,3191,4
4781,8873,4
469,7124,5
469,6939,5
10576,6939,4
10728,11378,4
11784,391,5
11690,1573,4
1974,4993,4
2681,5977,4
10376,3491,4
12035,6116,4
12371,264,4
11376,7463,4
12144,7463,4
12517,12572,4
10022,10526,4
12504,8810,4
5538,9985,5
5530,8290,5
5240,8132,5
1739,6658,4
3178,7904,4
10780,2941,4
10043,10525,4
3524,4210,4
11962,7812,4
11305,1386,4
10684,11341,5
12358,1822,6
8167,9476,4
2164,2478,5
12738,12759,5
4791,6515,5
11336,1260,4
12902,12939,4
12945,12981,4
11537,4329,4
2258,9791,4
375,9791,4
11193,12437,4
11193,11418,4
8063,9832,4
11723,4784,4
13142,13159,4
4774,993,5
12301,993,4
2112,6045,4
11089,3809,5
10196,10454,4
12697,4744,4
3526,9707,4
1591,4166,5
13621,13685,4
11509,9512,4
11510,5959,4
2693,6718,4
2561,6365,6
8223,926,4
13848,13862,5
13822,13896,4
13817,13819,4
13899,13900,4
13900,7286,6
1801,5246,4
13919,13952,4
11011,13714,4
5635,7877,4
4243,4566,4
4566,4645,4
10812,1753,5
4070,8348,5
9369,9749,4
726,9369,5
637,6743,5
13638,5910,4
10858,7877,4
12080,1829,4
11326,9932,4
10802,8091,4
13781,139,4
1958,7766,4
8211,8909,4
10046,6180,4
12979,6400,4
13819,4129,5
14060,1709,5
2112,6591,5
13296,9974,5
13571,7060,5
4770,8810,5
13911,3179,4
10653,7085,4
3309,5345,4
10067,4685,5
2112,3319,4
10196,2292,4
42,8446,4
7742,9910,4
2868,2922,5
1688,938,4
11572,4166,4
10248,2350,4
10605,183,5
2761,9082,4
1740,9890,4
4611,512,4
5278,6056,4
14747,14750,4
14714,14796,4
15115,15121,4
15115,15179,4
15135,6764,4
138,8778,4
106,139,4
275,294,4
243,294,6
289,290,4
405,479,4
759,791,6
740,764,6
1013,381,4
378,786,4
354,772,4
376,721,4
334,746,4
1589,1595,5
1585,1590,4
1979,1988,4
2131,2173,5
2185,2196,5
2148,2158,4
2282,2291,4
121,6,4
2792,2793,5
212,293,5
208,269,5
337,375,8
541,558,4
512,598,4
703,773,5
716,758,7
724,781,5
803,830,5
907,967,4
1029,1072,5
1021,364,4
1283,1291,4
1309,1343,4
324,733,4
1561,1586,4
1545,1558,4
1905,1946,4
1902,1938,4
1902,1960,4
2146,2184,4
2158,2185,4
2116,2154,4
2177,2198,4
2311,2322,4
2447,2464,4
2447,2496,4
2447,2500,4
2474,2486,4
2425,2452,4
2463,2474,4
2422,2495,4
2464,2496,5
2426,2470,4
2412,2485,7
2514,2560,4
2669,2672,7
2628,2648,4
2842,2848,4
2803,2822,5
3285,3286,5
276,3157,4
3421,3471,5
3405,3414,5
3502,3567,4
3524,3529,5
2130,648,5
3436,760,4
3719,3739,4
3808,3847,4
3943,3957,5
3916,3924,4
3945,3994,4
3929,3945,4
3151,603,5
246,3198,4
2153,295,4
2175,609,4
1145,570,4
1816,2742,4
2565,611,4
443,610,4
2400,3015,5
4215,4294,4
4219,4297,6
4255,4269,5
2600,440,6
1297,205,4
490,601,4
1662,3184,5
4342,4348,4
2905,979,5
1544,3180,5
2567,2699,4
4010,4307,4
2222,3540,4
2221,3537,4
2223,3547,4
4423,4474,4
4403,4499,4
2441,3698,6
4512,682,6
4084,4329,5
1240,4521,4
3851,4584,8
3871,4522,5
4607,4628,5
4633,4661,4
4617,4655,4
2784,3077,4
1439,2759,4
1432,437,4
2769,2802,5
1351,407,5
2789,2939,6
1888,918,4
1444,994,4
119,3637,4
2390,2486,4
1314,4016,6
2789,4080,8
2717,4399,7
1696,4388,5
4933,4947,5
4946,4990,5
1252,3967,6
1436,3171,6
5115,5166,4
1902,3383,4
2072,3523,4
5329,5347,4
2335,3571,4
2222,972,4
3577,3671,4
2334,946,5
3871,5333,4
1363,1866,7
1320,58,4
1737,556,4
5439,5463,4
5479,5486,4
5408,5419,4
5414,5458,6
5412,5466,7
2581,4467,6
5509,5584,7
4092,993,4
2939,5423,7
2939,5402,4
2759,5490,5
1818,5410,6
4395,5402,4
1464,5467,4
4364,5436,5
132,5143,5
2021,5122,4
5048,5310,6
4224,5066,4
5746,5757,4
5725,5758,6
5720,5762,4
1867,4983,4
1828,4980,4
4656,4988,7
1230,4497,5
1078,4972,4
3998,4945,5
3264,3782,4
311,3912,4
1261,402,4
5913,5926,4
5941,5950,5
5946,5952,6
6060,6093,5
6031,6061,4
6208,6286,4
1328,5705,4
5797,5912,4
5760,5972,4
551,92,4
5481,6016,6
4942,6069,6
4990,6016,6
6054,975,4
5443,6069,6
3612,4168,5
6418,6488,4
2560,5434,4
1046,4430,5
4945,5455,4
4523,4609,4
3527,3937,9
1444,443,4
1548,5434,6
2596,4945,4
4430,4656,4
6548,6590,4
6814,6855,5
6829,6870,5
6854,6858,5
147,4346,4
5367,5455,4
5053,5455,4
6940,6968,4
7007,7028,5
7136,7148,4
7326,7384,4
7471,7486,4
7561,7598,5
7550,7575,7
2556,5738,4
1155,2743,4
7609,7668,4
7607,7693,5
3688,700,4
2433,3924,5
362,5694,4
2272,4209,4
2134,2225,5
45,5939,4
7733,7759,4
7711,7799,4
7740,7765,4
4481,477,5
5789,5911,5
7811,7844,4
7890,7896,6
2182,5048,4
1963,2260,4
1012,5946,4
8269,8277,5
6800,7593,4
5910,6803,4
3565,4803,4
3932,7120,4
2174,7706,5
1641,4651,4
4435,5944,4
224,2601,4
4473,4716,5
3249,6474,5
4360,7167,4
3016,6503,4
803,920,5
3402,3800,4
1762,863,6
2696,7162,4
1858,3873,4
4536,7192,4
6242,6326,4
3102,4896,5
5724,6049,4
5724,6885,4
5443,6853,5
6001,6880,4
438,4942,4
5977,6047,4
477,6814,4
477,6872,5
4674,6469,4
5761,6889,5
6853,950,4
5481,6847,4
2773,324,4
6864,997,4
6047,6809,4
4412,6830,4
6844,997,4
5771,6854,4
3169,4550,4
2776,4497,4
1230,8132,5
2747,281,4
2035,3784,4
2285,7110,4
4158,8024,5
606,8216,4
7872,8158,6
3503,8158,7
4891,5603,5
5220,551,4
1173,352,5
9035,9096,5
8375,8825,4
7172,7437,4
2026,7814,4
5867,8542,4
2728,7111,4
8548,8843,4
6338,9083,4
5869,9050,6
3418,5566,5
5566,6750,4
2651,8471,4
9263,9266,5
9223,9237,5
451,4983,4
8093,8485,5
6773,8068,5
5596,6447,5
4877,8983,4
9303,9365,4
9327,9394,4
9367,9400,4
9340,9374,5
9664,9690,5
9613,9683,4
9613,9690,4
9601,9679,6
9610,9665,5
9725,9750,4
9715,9763,4
2719,9581,4
7657,9509,4
3820,4286,4
7162,9517,5
7898,8724,6
8228,8598,6
3589,8228,4
3703,4398,4
4827,9255,4
9902,9963,5
9933,9981,4
3119,624,4
10066,10075,4
3730,5742,4
1278,9083,4
1498,9636,4
4852,9624,5
6776,9640,4
1089,9602,4
4270,9602,4
4092,419,4
5198,6882,4
3064,3187,6
2841,8260,6
148,8793,4
5922,7625,5
2701,783,5
6857,9682,4
7209,7560,7
4451,8983,4
2231,4202,6
3536,8614,6
1052,4031,5
10349,10378,4
10368,10384,5
10357,10394,4
10310,10357,4
10115,7696,5
4850,8961,5
10353,6441,4
10353,6447,4
10409,10440,7
10417,10439,5
10430,10439,8
10437,10465,4
10437,10482,4
10419,10486,5
10429,10472,4
10416,10461,4
10442,10446,4
848,9498,4
3420,9661,5
10432,8273,4
10373,1389,4
7220,813,4
6805,8158,6
3802,7810,9
10368,9466,4
4210,9473,5
10627,10663,4
3021,3223,6
1505,9522,6
5760,8294,4
3064,392,5
2090,9699,5
1637,5522,5
10766,10796,4
10762,10770,5
10709,10766,4
10719,10776,5
5957,9621,5
1994,7919,4
3968,5569,4
10809,10879,4
10806,10862,4
11046,11060,5
2204,5815,4
11119,11127,4
11128,11187,4
11161,11191,4
11141,11164,4
11138,11165,4
11103,11148,4
11148,11174,4
11131,11150,4
11122,11188,4
11114,11175,4
11114,11119,4
11271,11275,5
11214,11300,4
10432,10983,4
11275,4650,4
11272,6777,5
11272,288,4
10799,8729,4
10368,10440,5
4492,8174,4
2201,3223,5
10554,3883,5
2976,8030,5
10746,11120,4
5459,5669,6
4496,6468,4
1927,9828,6
7349,9063,6
2581,4778,4
2495,2701,4
11530,11559,4
11296,8101,5
2162,4650,5
2185,7737,6
2970,8595,5
2259,4616,4
10446,9824,4
3934,5080,5
11742,11773,4
10048,4363,6
11361,6652,5
11833,11871,5
3343,3735,4
4601,7837,4
4168,8513,4
2957,4110,4
11730,4397,4
11919,11957,6
2906,7008,4
1753,3309,4
1670,736,4
1762,237,4
210,7706,5
241,7809,4
400,7076,4
10058,8424,5
10023,2174,4
4402,6816,4
6987,7809,4
10037,5696,4
7579,9659,4
4363,8867,4
4712,4814,4
11472,11964,4
335,4816,4
10460,47,4
5943,8653,5
4293,7919,5
10253,4056,5
1321,3078,5
10497,4632,5
9539,9757,4
10535,6827,4
3112,8363,5
2768,5596,4
3663,6344,4
10022,10328,5
4827,5748,6
4827,9127,6
2054,7656,4
10097,4917,5
1747,6208,6
12137,12200,5
12150,12165,4
12182,12188,5
1024,1164,4
10764,2437,4
10764,8353,5
11880,8406,4
10714,1966,4
10785,5021,4
11803,1966,4
11610,8784,5
5748,6111,4
5748,7983,4
8368,9331,4
6111,9127,4
6475,8036,4
10104,3534,4
8375,9511,4
4220,4529,5
1580,6385,4
1431,6929,5
4242,8514,4
10604,8835,4
1057,2681,4
10758,6929,4
2476,9557,4
11610,5287,4
1378,3660,4
1282,4217,4
5375,9557,4
8204,9444,4
11450,11633,8
11649,9324,4
11690,1955,4
11249,814,4
11332,8988,4
11315,8704,4
11267,11378,5
10149,932,5
10821,11631,4
391,4444,4
10022,12504,4
10581,557,4
12533,7919,4
5981,98,4
5963,9742,5
4496,8642,6
6899,86,5
859,9862,5
11211,12323,8
11366,4822,4
10308,771,4
11676,11746,4
1812,2306,4
5238,8371,4
12043,1537,4
3451,6084,4
12856,12880,5
11514,9600,4
10753,8754,4
2511,8752,4
11066,5603,4
12452,3491,5
139,3529,5
11870,5575,4
5998,7744,5
8961,9480,4
10525,4816,4
13138,13154,4
4774,860,4
3238,5416,4
12604,8671,4
13432,13438,4
13540,13581,4
1133,3768,5
1779,6307,4
13636,13638,6
1568,3429,4
2605,7073,4
4496,4566,4
3558,5282,4
2788,6733,5
10554,481,4
11034,3512,4
13605,3608,5
10001,6255,4
13651,7727,5
12244,5275,4
13240,13432,4
6758,9381,7
13215,2565,6
13848,13876,4
1507,4353,4
11847,13899,5
4645,6072,4
1242,5731,4
10747,11872,4
1656,4459,4
13160,9919,4
1033,12570,4
446,6626,5
10627,8271,4
6335,9856,4
3179,8964,5
12506,13288,4
5251,5661,4
12119,5836,4
14008,14023,6
13627,9152,4
12582,7080,4
1977,5405,4
13620,8258,4
13432,13819,4
8810,9974,5
6067,6323,5
12323,356,8
13571,6067,5
4957,9540,5
4770,6323,5
8015,8529,4
8015,8102,4
13839,8837,5
3364,9280,4
3461,5919,4
3690,5037,4
13561,7114,4
3897,6857,4
5101,8057,5
183,9974,4
7099,8556,4
13564,5201,6
6578,7379,4
4687,8178,4
14225,14253,4
13838,8076,4
2092,42,4
10248,183,7
1057,5278,5
1196,13160,4
10908,8211,4
10908,9890,4
14055,2561,4
14639,14651,4
14701,14718,5
14704,14749,4
14750,14751,4
14718,14727,4
15114,15130,4
15113,1740,4
101,112,4
286,295,5
280,296,4
324,360,6
355,374,6
378,381,7
729,799,6
762,764,7
773,781,5
816,831,4
816,826,5
850,859,4
1015,1052,6
1043,308,7
1370,1394,5
1322,1323,6
1001,768,4
1617,1643,6
1904,1920,4
1987,1991,4
1969,1976,4
1918,1993,4
2131,2144,4
2408,2479,4
2472,2489,4
157,165,5
205,212,5
256,280,6
536,542,4
518,522,4
556,574,4
603,649,9
703,774,5
766,773,5
781,797,5
761,762,7
813,832,4
856,877,4
907,945,4
1072,324,4
1013,385,4
1007,324,4
1335,1337,4
1056,733,6
1938,1979,4
1913,1991,4
2103,2176,5
2413,2492,5
2502,2550,4
2525,2595,5
2621,2625,5
3242,3253,4
3208,3286,4
3123,684,7
3402,3444,5
3411,3491,4
3476,3477,4
1598,333,4
1595,2613,4
3505,3551,4
3524,3532,5
3604,3700,5
3624,3681,5
1053,3440,4
3414,763,4
3475,364,4
3806,3858,4
3931,3989,4
4051,4078,4
4012,4017,7
4007,4042,5
3155,673,5
2197,292,4
2123,272,6
221,3122,4
1808,2793,4
2565,624,6
2545,275,4
1693,2570,4
1289,1668,4
2233,3553,5
4202,4270,5
281,368,5
1243,211,5
1367,930,4
1315,940,5
2272,3560,4
2284,3515,4
4466,4467,4
4488,4500,4
4464,4474,4
4448,4478,4
2072,2404,5
2378,2478,6
4584,4598,4
2546,3436,4
3883,405,4
4640,4667,4
4640,4686,4
4639,4692,4
4628,4656,7
1444,2816,4
1082,2743,6
1813,2752,4
1608,2750,5
1464,437,4
1250,2790,7
1351,1837,4
1370,1444,4
2759,915,6
4726,4747,4
2465,3689,4
173,3653,4
1484,4373,5
2783,4080,5
4880,4888,4
4814,4856,5
4809,4811,4
4948,4996,5
3561,4415,4
1437,2550,4
5157,5182,4
5122,5156,6
5352,5393,4
2467,977,4
2263,2467,6
2454,955,5
2498,3536,4
2427,2977,5
2295,2334,4
4516,5319,4
416,5341,4
1365,2780,4
2993,3120,7
1311,64,4
3087,935,4
5410,5429,4
5443,5458,4
5486,5498,7
5466,5476,4
5409,5456,4
1688,2167,4
2729,5008,4
1288,4329,4
5632,5668,5
5623,5693,4
4080,5448,5
2759,5486,5
4012,5495,5
1484,5490,5
4388,5498,5
4353,5408,4
4353,5477,4
4059,5499,4
4052,5408,4
1903,3472,4
191,2442,4
4135,986,4
5066,5310,4
5711,5721,4
5757,5789,4
5706,5774,4
5706,5734,8
5701,5747,4
5701,5708,4
5733,5759,4
5733,5792,4
5806,5817,4
3801,4876,4
2675,4611,4
1521,3964,4
344,3999,4
2651,380,4
3947,752,6
1261,2635,4
2068,2565,4
1528,2454,4
5913,5994,4
3250,844,4
6014,6060,4
6064,6096,7
6025,6036,4
6046,6073,4
6003,6031,4
6058,6089,4
6001,6017,7
6013,6068,4
1246,2457,5
6220,6258,4
6302,6323,4
2256,4645,4
1034,5727,4
2747,5204,5
4009,6080,5
507,614,4
1046,4988,5
1617,3991,8
1586,4967,4
4945,5422,5
4069,6004,4
4914,5420,4
4632,5455,4
3991,5420,4
6572,6585,6
6830,6833,5
6833,6855,5
6825,6829,5
2403,3998,4
4285,5356,4
1538,4647,4
4255,4609,4
4212,4988,4
1801,4945,4
6930,6983,4
4734,6503,6
7003,7067,4
7407,7496,4
7410,7437,5
2556,5922,5
7662,7685,7
2523,3967,4
2249,4294,4
7719,7774,5
4373,959,5
5769,950,8
2734,324,5
7801,7853,4
4249,663,6
8005,8084,4
1822,2336,7
2254,4490,5
479,5344,4
5669,5941,4
3676,5946,4
3967,5978,4
8105,8146,5
8165,8192,4
8239,8251,4
8238,8256,4
8260,8287,4
5516,7593,4
8374,8380,5
4072,7318,5
2926,7870,4
4199,5944,4
4440,6159,4
6357,8295,4
439,6600,4
1746,7612,4
3016,4734,4
368,3760,4
4020,803,5
4359,7162,4
1858,5094,5
4387,7581,4
2143,4280,4
2482,5015,4
4983,8007,6
2401,7433,4
5443,6824,4
5443,6855,5
5966,6866,4
6008,6878,4
4316,950,4
5744,6039,4
3120,6814,4
184,6069,4
5491,6832,5
5771,6832,4
375,7638,4
5799,6054,4
739,917,4
3777,883,4
3693,7098,4
8703,8708,4
3169,7605,4
1230,625,4
2326,606,4
4550,7605,4
1946,2035,4
1747,4126,4
3590,7602,5
5442,6097,4
1208,7618,4
1677,7820,6
2906,7082,6
5467,8471,4
1734,8142,4
7883,8229,5
5279,7694,4
1811,629,4
1831,592,7
5695,8254,5
9022,9069,4
3180,3297,5
4142,4556,5
8546,8882,4
1042,2982,5
2458,860,4
4336,7098,5
5873,9040,4
3093,3418,6
5584,7868,4
5579,95,5
3418,6786,5
3418,3590,10
2776,6703,4
5246,9068,4
9212,9278,4
5787,8073,4
5989,6294,5
5668,5787,4
1613,6100,4
5596,6876,4
1053,6810,4
9342,9374,5
1430,3660,4
9517,9586,5
3859,4046,4
2642,5342,5
9602,9677,5
9602,9640,6
9699,9700,8
9622,9656,4
9610,9684,5
8078,9363,8
5447,7505,5
7172,9112,4
4171,5027,5
1733,3119,4
6365,6523,4
1209,3466,5
5571,9592,4
3785,960,4
3718,5109,5
3718,7001,4
5652,9602,4
300,9628,4
5383,9684,5
4860,9634,4
622,9611,5
2504,9775,4
2945,3028,6
1637,3028,6
3187,4774,6
10082,9327,4
8270,9586,4
10153,10156,4
3616,783,5
4454,5775,4
6321,8599,4
4820,8724,4
6892,8724,4
618,7772,4
10212,10229,4
6478,8685,5
3970,5314,4
7600,8679,4
6694,6769,4
53,848,4
288,8165,7
4249,8441,4
9592,9951,4
9537,9977,4
10334,1677,4
10371,6084,4
10403,10442,4
10424,10456,4
6428,9664,4
4841,6694,4
10416,3424,4
4454,4717,4
10434,3975,4
1389,5876,4
10322,6707,5
3153,4552,6
4441,8158,5
10697,1321,5
10689,5867,4
10368,813,4
290,5260,4
4274,9282,4
4841,8589,5
8078,8234,6
2090,9700,5
4774,5503,5
191,8260,6
1849,8262,5
10710,10779,5
10710,10744,5
10710,10731,5
10713,10786,4
10709,10728,4
10709,10719,4
10728,10786,4
10950,10983,4
8998,9410,6
11062,11074,5
11039,11065,4
10328,11027,4
11119,11158,4
11175,11200,4
11130,11200,4
11138,11180,4
11140,11165,4
11151,11199,4
11180,11188,4
11156,11180,6
11272,11275,5
4253,6824,4
1831,3029,4
3616,4359,4
10772,174,4
10737,5522,4
10737,2945,4
10704,7209,4
10261,10349,4
1211,3896,5
10253,6447,4
10644,8714,4
5734,7507,4
11296,8644,6
3677,5055,4
4650,8101,4
8511,9751,4
7671,8010,6
5377,8196,5
10989,11224,5
7064,9026,4
11801,11884,4
11803,11839,4
2708,4097,5
1562,7801,7
1218,4514,7
10203,2437,5
8163,8574,5
1429,9296,4
10453,10938,4
7645,908,6
237,4269,5
8194,9659,4
10017,1378,4
1404,4318,5
10016,5530,4
10016,7706,4
210,614,4
4584,8194,7
2108,8266,4
2532,7579,7
2117,4318,4
4814,664,4
11408,11930,4
2744,4364,4
335,6317,4
6111,7191,6
6286,7910,4
5116,7902,5
855,8584,5
1490,9977,4
10535,10819,4
5056,8363,5
5096,6777,7
2982,352,5
4171,9369,4
10089,6471,5
1710,2390,4
11275,4514,5
1276,5459,4
2851,8445,4
3611,5207,4
3249,8735,4
10716,8353,4
6777,7825,4
11803,5093,4
10310,10719,6
10596,1378,5
11266,4584,4
4737,9493,4
11745,2859,4
10453,6036,4
10568,11749,4
11939,633,4
4717,5072,4
10382,8521,5
4610,6954,4
4170,7243,4
10283,3021,5
6080,9376,5
8785,9433,4
2049,3943,4
1057,5997,4
7667,7810,4
