passenger1,passenger2,Number of flights together
1038,1051,6
1303,1388,4
1766,1798,6
1828,1830,4
1922,1941,4
1928,1936,4
1945,1990,4
2120,2163,4
2163,2188,4
2141,2182,4
2236,2262,4
2264,2288,7
2229,2278,5
2229,2233,5
2318,2356,4
2370,2381,4
2311,2390,4
2418,2446,4
2418,2474,4
2434,2463,4
2449,2455,4
2701,2718,4
2750,2786,4
2728,2742,4
2959,2969,11
3071,3084,5
1250,1652,4
3101,3117,4
3104,3199,4
3117,3122,5
3114,3154,4
3132,3192,4
3367,3385,4
275,606,7
3132,645,4
276,3117,4
3447,3476,4
3439,3476,4
3439,3475,4
1503,2697,4
3505,3507,5
3512,3592,4
2190,3197,5
3620,3698,5
3463,739,5
3476,752,6
1095,3436,4
3791,3794,4
3829,3875,7
3939,3990,4
4052,4060,4
4037,4053,4
4044,4066,9
3193,609,4
3193,690,5
1842,2792,4
4157,4195,4
1645,2531,4
1645,2545,4
1247,3906,4
2233,3600,4
2329,3019,4
4219,4239,4
4279,4286,4
2563,601,4
419,670,6
4335,4350,4
4371,4373,4
4342,4360,4
2957,998,4
2997,957,4
1323,2939,4
1243,1598,5
3742,848,4
2260,3539,5
4409,4469,4
4404,4441,4
2001,2469,4
4516,4551,4
4063,4387,4
4083,4373,6
4032,4359,4
4618,4656,4
1074,1422,4
2857,975,6
2717,2941,6
2802,905,6
1248,994,4
1696,2959,6
446,4674,6
3225,4400,4
4745,4778,4
2004,3604,4
2004,3634,4
2390,3691,4
1884,446,5
4017,928,5
2906,4395,4
1482,4066,5
1818,4364,6
1818,4025,5
407,4309,5
4967,4975,4
2229,3913,4
5152,5178,4
5220,5279,5
5301,5395,4
5308,5344,6
2951,923,5
2467,912,5
2924,977,4
2263,2928,4
126,920,6
3540,3698,4
2295,984,4
1343,923,4
1343,2068,4
3871,5310,4
4516,5314,4
1011,4176,4
2862,5318,4
5446,5498,4
5477,5483,5
5471,5495,6
5410,5423,4
5438,5456,4
5440,5443,10
2710,5042,5
5619,5662,5
2939,5440,5
4309,5477,4
5402,930,4
4044,5499,5
4012,5412,5
4395,5484,6
1976,2435,4
3752,4400,5
3249,3536,7
5733,5742,4
5736,5800,5
2229,3102,4
1693,3936,4
1598,1662,5
1598,4523,6
1513,3493,4
3919,624,4
5951,5989,4
5944,5984,4
1886,5866,4
1982,843,4
4314,5133,4
2137,291,4
6085,6095,4
6006,6022,4
6010,6070,4
6013,6042,4
2555,4517,4
1616,5963,5
5727,5946,4
5708,5946,4
5490,6043,6
4412,6049,6
1617,3963,7
1662,4609,4
3492,443,4
1444,3404,4
1548,5455,4
2509,5455,4
6815,6838,4
6827,6866,5
6833,6839,5
1108,4945,4
1617,1801,5
1662,5084,4
2625,4319,5
7204,7266,4
7302,7361,4
7406,7476,4
2869,5922,4
2725,5759,5
2196,7594,4
3589,4360,5
4968,798,4
3260,3512,4
7719,7793,5
7719,7741,4
7719,7745,5
7774,7779,5
4481,5771,5
6008,997,5
324,4373,5
7853,7882,4
2700,7342,5
2443,3573,4
7948,7949,4
3226,5370,4
5991,6165,4
1012,5978,5
8106,8167,4
7790,8326,4
8402,8485,7
8450,8461,4
1521,4430,6
3806,5377,4
4598,739,4
2492,4716,4
4716,7616,6
802,937,4
1001,966,4
1684,2797,4
1244,8073,5
2018,7612,4
6019,8017,4
1619,6898,4
5706,6809,5
5964,6049,4
6001,6896,4
5977,6858,4
5977,6869,4
5440,6854,4
2294,6836,4
4990,6884,4
6874,959,4
5012,7430,5
2758,469,4
7318,8297,8
5789,8289,6
3590,7039,6
8721,8727,4
1635,8190,8
3169,7601,4
4035,7605,4
7685,8190,7
1646,5482,6
3855,441,4
2326,5482,4
8835,8892,4
8963,8993,5
8934,8995,4
8979,8993,5
1028,2285,4
5962,821,5
4126,8042,4
1143,4178,5
249,757,4
1221,233,4
6097,7645,4
1677,2926,8
5789,625,6
4468,7039,6
2062,6730,4
258,8624,4
2745,352,4
1733,5620,5
5873,6365,4
9041,9081,4
9053,9078,4
2723,5740,4
2150,3275,4
3180,536,4
3837,8546,4
5800,7172,4
4178,6475,4
3193,8253,4
3405,8517,4
3734,8577,4
4803,8320,4
7645,870,4
663,8289,4
1940,2926,4
4249,901,5
5566,6786,5
9243,9266,5
5766,8068,5
6020,8068,6
5549,5777,4
8037,8411,7
6100,8403,4
1389,3153,5
364,9042,4
9353,9367,4
7268,7754,4
4484,5865,4
3172,4862,4
1335,2526,4
3859,5198,4
6968,7001,4
3180,3995,4
1042,4398,5
534,6946,4
2262,572,4
9725,9764,4
5560,7590,5
3820,7590,4
2433,9501,4
212,9252,5
8589,9252,5
5637,9166,4
3078,9217,6
9934,9977,5
4260,9291,5
10004,10054,6
5571,9575,4
2926,8411,5
1208,5590,4
3439,4449,4
5652,9649,4
5652,9672,4
187,5652,5
5672,622,5
4860,7131,5
4329,9611,4
622,9684,4
388,4933,4
1089,8824,4
5359,9601,4
4359,9705,4
1684,9704,4
2945,61,6
288,6777,6
3486,8099,4
10327,10349,5
3492,3798,5
1824,9453,4
10396,3418,5
10394,4249,7
10322,1677,4
10313,6813,5
10418,10476,4
10415,10424,4
10415,10496,4
10402,10476,4
10417,10482,4
10414,10438,5
10433,10461,4
10411,10472,4
10440,10497,4
10440,10446,9
10445,10453,4
5249,9868,4
2516,9802,4
10356,813,4
2068,2482,5
8017,9977,6
5546,9410,5
4772,7813,4
7505,92,5
3741,7505,5
3090,8519,6
2123,9229,4
1134,560,4
2090,9645,5
332,5611,4
3187,5503,5
2012,7209,5
148,5330,6
382,484,5
10716,10772,4
10741,10780,8
10710,10798,5
10706,10795,4
10704,10762,5
10744,10751,4
10744,10760,4
10712,10741,4
10703,10731,6
5079,5564,4
10806,10841,4
1342,6529,5
3429,9443,4
11169,11175,4
11175,11178,4
11101,11191,4
11101,11103,4
11129,11150,4
11127,11129,4
11132,11173,4
11135,11137,4
11139,11200,4
11157,11161,4
11156,11163,4
10244,5419,4
8981,9111,4
2033,9410,4
1475,4293,5
4467,5957,4
11272,2701,5
10719,382,7
1769,8584,5
218,8163,5
3802,8501,4
4004,5779,4
5459,556,7
11272,1966,4
11296,1966,7
11521,11548,4
1678,8444,4
1191,1904,5
5522,6166,4
10449,6084,5
7059,8964,5
7674,9818,4
5056,9258,5
4679,6815,4
3502,5167,4
10306,5167,4
1646,9473,4
141,7837,4
1562,8411,4
2196,8411,4
6464,8030,5
7903,9256,4
11917,11972,4
1532,8503,5
5132,7076,4
1670,4580,5
4336,8424,4
10023,2479,9
6804,8927,4
10037,6548,6
8834,9563,4
4814,5203,4
12000,4494,4
11930,269,4
10017,10394,5
2138,6522,4
3693,4584,5
7191,7983,6
1528,4737,4
8017,9376,5
1254,8584,5
10899,1475,5
3117,9282,5
3093,7850,4
3029,4745,4
11948,75,4
1521,2702,4
10022,9127,6
6471,9385,6
637,8684,4
3867,7656,5
5459,7737,4
2068,8609,4
10203,8406,4
1056,3361,4
5093,6464,4
5021,8406,4
10702,2000,4
10785,11948,5
2062,7881,4
1747,2062,4
11796,9685,4
3534,5711,4
3913,4724,5
3873,4845,4
12424,12438,4
12431,12468,4
6030,8375,4
1753,9822,4
5121,6425,4
12204,3332,4
11194,1994,4
11007,8245,4
7833,8039,4
1232,7832,4
10749,1129,4
213,767,4
10227,8450,4
5925,7319,4
11014,7319,4
3336,4524,4
4636,8400,4
11883,2783,4
6953,8084,4
3528,6409,6
10821,863,4
11074,707,4
12572,12600,4
11649,5002,4
11784,6084,4
11308,7674,4
3977,993,4
1911,5955,4
1266,7626,4
1526,8317,5
6067,7555,6
3690,8910,5
10559,7956,6
10203,11334,4
7832,859,6
10270,4181,4
12310,5538,4
12377,7845,4
11171,5931,4
10713,8427,4
11562,3369,4
5613,9600,4
10406,2518,4
11870,6432,4
7727,9252,6
11466,6416,5
10267,6148,4
4496,8252,4
3465,3528,4
10605,2548,5
10308,3992,4
10308,6027,4
289,7851,4
3297,3907,6
6534,8661,4
5212,874,4
8696,9932,4
13637,13642,4
12301,2214,5
11509,7657,4
5201,5634,6
3309,9077,5
12371,8556,5
4701,9524,4
1866,264,4
11136,7866,4
11742,9725,4
12244,8223,4
6099,9713,4
10632,2243,4
10632,5757,4
2125,9713,5
4692,5643,4
13536,4796,4
11563,13846,5
13553,4463,4
13160,3317,4
3875,9152,4
12553,1829,5
5910,9599,4
12284,276,4
10025,5760,4
13560,13638,4
13530,7379,4
2479,4711,4
10591,637,4
2385,9494,5
12354,9956,4
13946,7230,4
12600,628,7
3624,8650,4
5171,5632,4
13240,1491,4
13862,5012,5
14060,6864,5
12323,8383,4
13296,6067,5
10067,9994,6
11450,5802,4
12600,3880,4
10384,8960,4
12019,1772,4
10067,3319,4
4685,5007,4
5101,7099,5
13602,7611,4
10963,779,5
12551,3777,4
11870,3629,4
6258,7635,4
11326,3024,4
2092,6733,4
42,4973,5
10652,11290,5
6460,9683,4
11282,9157,5
12862,14095,4
12862,9688,4
14681,14684,4
14669,14681,4
14756,14770,4
14757,14763,4
14731,14779,4
15167,15193,4
174,191,6
229,291,6
309,328,5
405,424,4
551,594,5
706,734,5
706,793,5
722,784,4
748,794,5
850,851,4
889,891,4
1031,1057,6
1013,382,4
1002,324,4
1336,1351,5
368,755,6
355,701,4
334,768,5
1510,1581,4
1770,1783,4
1783,1791,6
339,718,4
1960,1989,4
1937,1988,4
1945,1966,4
2162,2179,4
2247,2290,4
2414,2418,4
2431,2495,4
111,2033,4
47,56,4
245,260,4
218,272,5
361,363,5
334,360,7
550,578,4
602,609,4
715,744,5
709,755,6
719,764,5
755,771,11
837,839,4
849,881,4
856,896,4
918,945,4
1031,1043,5
1007,364,4
1271,1290,4
1236,1253,4
1223,1229,4
1428,1484,4
382,727,4
324,771,4
1645,1673,4
1853,1868,4
1033,741,6
1958,2000,4
1962,1990,4
1938,1966,5
1903,1976,6
2042,2072,4
2126,2155,4
2230,2257,4
2231,2292,4
2222,2279,6
2303,2326,4
2402,2472,4
2414,2475,4
2470,2472,4
3116,3171,4
211,606,5
215,3123,7
3438,3475,4
3405,3491,5
1066,2697,4
1287,1542,6
3532,3579,4
3537,3577,5
1449,2702,4
1023,3477,4
3436,368,6
3729,3787,4
3805,3839,4
4014,4043,5
4010,4099,4
3190,656,4
2153,690,4
2186,3114,5
4171,4200,4
1300,2531,4
276,386,5
2512,680,4
1693,293,4
2240,3548,4
2400,58,6
4237,4282,6
2153,3471,4
2595,494,4
2522,688,4
2570,3162,4
211,2531,5
1525,960,4
1315,2988,5
2531,2699,5
2293,3578,5
2467,3620,4
4020,4331,4
4632,4682,5
4609,4614,5
4609,4695,4
4609,4641,5
4677,4680,4
1248,1439,4
1248,2783,4
1666,2776,4
1208,2857,7
2511,2789,7
2717,928,8
2717,930,6
1370,437,4
1787,2626,4
165,3672,4
139,3634,4
2440,3634,4
2390,3700,4
2941,4388,5
2941,4309,5
4308,664,5
5349,5354,4
3536,941,5
1384,2935,4
1384,3554,4
1384,2996,4
3578,941,5
1398,2334,4
1208,1311,4
5446,5468,4
5439,5483,4
5448,5477,4
5408,5412,4
5456,5490,9
5423,5446,4
5426,5446,4
5409,5466,4
618,876,5
5644,5679,4
5486,928,6
4080,5471,5
5456,975,5
4012,5458,5
2789,5414,5
1314,5409,4
2453,43,4
4208,5370,4
5746,5799,4
5734,5768,5
5773,5792,6
5711,5744,4
5777,5799,4
5708,5718,6
5724,5766,4
5767,5799,5
2544,4554,6
4069,5460,6
4850,5331,4
2684,4454,4
1842,4461,4
1572,443,6
1545,2488,5
2635,3493,4
1547,2647,4
5959,5972,4
1994,5808,4
6113,6193,4
1616,5793,4
3368,5204,4
510,5215,4
446,6043,4
1884,6001,6
3861,391,5
3527,4554,4
1444,6004,4
6503,6579,4
6774,6777,6
6844,6855,5
4295,5053,4
2403,4903,4
1692,1826,5
1538,2596,4
3861,4647,4
6912,6979,4
6930,6975,4
3253,6579,4
3303,6503,4
7149,7180,4
7222,7242,4
1766,7550,4
4330,7554,4
5653,6343,5
1817,5744,6
3102,4874,4
7726,7770,4
7778,7800,5
3493,4838,4
4481,5761,5
4481,5993,5
2734,438,5
7849,7858,5
7831,7862,5
4314,53,4
4314,5092,4
8014,8078,5
1849,2336,8
8167,8198,4
8236,8295,4
8208,8300,5
2160,4226,4
5573,6776,5
3503,7770,5
1244,247,4
4761,5841,4
2692,4209,4
2031,866,4
1005,2504,5
2504,3196,6
4279,4819,4
2485,7882,4
627,7118,4
4280,554,5
5668,6256,4
3188,6080,4
5303,5775,4
4278,5775,4
494,7457,4
3991,8099,4
6016,6836,4
1817,5491,4
1619,6870,4
6848,950,4
5443,5769,4
6064,6878,4
6063,6853,5
6075,959,4
4674,5954,4
4674,6814,4
6069,6866,4
6069,6829,4
5744,6016,4
4607,997,4
6817,997,4
2294,6848,4
2993,6848,4
2993,6889,4
6049,6885,4
4942,6889,4
18,8470,4
3930,6879,6
5743,6054,4
3599,4154,5
7832,8289,4
2857,8158,9
606,7645,5
8928,8956,4
8904,8936,6
8968,8986,5
3405,5361,4
3589,5074,4
4199,5318,4
3242,6951,5
1570,3963,4
1796,8085,4
1677,5789,8
1230,8297,4
8110,814,4
8165,8609,4
6777,7369,5
4156,8471,4
3609,4769,4
1938,4795,4
9057,9077,4
2723,536,4
2723,4036,4
2534,4177,5
4177,4846,4
3284,8710,5
4580,7098,5
7833,8159,4
3284,7403,4
6703,901,4
6786,7820,5
1940,7662,5
5566,625,5
8254,9051,4
5787,8089,4
5590,8093,5
5490,6773,5
1613,5989,4
1613,5787,4
2939,6418,6
4700,6773,4
274,6314,4
468,9019,4
9330,9367,4
9319,9399,4
9301,9302,4
9346,9356,4
4484,8542,4
272,6102,4
1158,5583,4
9427,9461,4
2018,4711,4
3979,4171,5
1343,3979,6
1413,855,6
9642,9679,5
9640,9642,5
9766,9784,5
9750,9763,4
1401,5137,4
392,437,4
8590,9245,5
135,8545,4
6523,9050,5
5490,6813,5
5584,6020,4
5989,7872,4
300,9679,5
300,9619,4
4933,7131,4
1982,9679,4
5096,622,5
3844,5572,4
4541,9775,4
481,9987,4
3187,8729,6
182,3028,4
5522,8983,4
4391,8884,4
4391,7209,4
382,7560,11
191,4034,7
694,7718,5
3608,6878,4
3608,6474,5
3998,8685,4
10313,10377,5
10363,10372,4
2937,9212,4
4850,8411,5
9383,9592,4
8471,9934,4
6304,9562,4
10349,5737,4
10384,5737,4
10322,4850,5
10418,10492,4
10417,10433,5
10457,10473,4
10457,10476,4
10451,10494,4
10464,10497,4
10416,10419,4
10445,10481,4
4329,4513,4
10145,9810,4
6694,9859,4
10503,10550,4
10553,10562,4
5544,8158,6
10368,8158,5
6750,8976,4
2482,7243,5
10331,1511,4
5544,92,5
3802,7243,5
10179,92,5
10107,5544,5
3741,9874,5
7023,7122,4
2123,9058,4
10535,9758,6
10592,511,4
5533,7747,7
10128,5538,5
392,8793,4
1822,8260,5
10731,10785,4
10716,10796,7
10776,10795,4
10709,10786,4
10955,10991,5
11032,11086,5
11128,11141,4
11161,11173,4
11111,11115,4
11141,11157,4
11138,11183,4
11122,11138,4
11137,11143,6
11137,11140,5
11187,11191,4
11102,11129,4
11214,11292,4
11242,11266,4
1831,2097,4
11271,5957,4
3958,8165,4
10798,1715,5
11412,11499,4
11044,2272,4
2910,544,4
8006,9068,6
11272,6468,5
11532,11577,4
5055,5734,5
7511,7713,6
11721,11777,4
11745,11796,7
17,2910,5
11284,391,5
4070,4945,6
2153,350,5
2957,9812,4
11014,1253,4
3163,7897,4
11946,11958,5
11919,11965,4
10798,456,4
10340,2549,5
2549,9171,5
3589,8299,4
4497,6080,4
3292,613,7
5132,6024,4
1404,8912,4
1138,1283,4
400,8266,4
10058,4689,4
10058,1762,4
2489,7706,4
4269,7076,5
4269,7706,4
4188,6522,4
9300,953,4
1820,5292,4
1300,4814,4
10613,11408,4
1309,5530,5
5414,9152,6
335,8653,4
10541,10899,8
10541,9386,5
10267,8584,5
1490,8006,4
10900,4641,4
3299,8644,4
11808,6787,5
1424,2146,4
11332,9723,4
1383,8721,5
4917,9495,4
4917,8128,5
10089,1673,6
10095,1079,5
11280,9495,4
10097,5748,5
10097,9127,5
3867,637,4
10015,11400,4
1782,6807,4
1056,7682,4
2765,5616,5
334,9253,4
10216,7002,5
4484,5690,4
6317,9331,4
11057,11719,4
1678,9833,5
5711,6458,5
3720,859,4
1016,348,4
3330,7413,4
2391,4147,5
10452,2974,4
5027,5911,4
5080,5803,4
11396,11478,5
524,6006,5
10802,3569,4
1558,4212,4
1096,9281,5
7515,9150,4
11364,7877,4
11784,7951,5
10043,3466,5
10376,7585,4
11767,12057,6
1398,3595,4
10953,5163,4
11788,12083,4
10837,5798,4
12052,5136,4
12537,12568,4
4379,9676,4
11142,6953,5
10112,10975,4
11954,8609,4
12005,7175,4
10597,12563,4
12504,4827,4
10365,5046,4
10753,7595,4
2941,45,4
139,3889,9
11844,7812,4
10722,2969,4
11649,5714,4
2462,9300,5
12764,12772,4
1812,5238,4
2251,363,5
3513,9922,4
10591,9991,5
6848,8269,4
4784,7520,4
12020,2306,4
6749,9789,4
199,2548,4
1446,8336,5
7811,9984,4
13605,13623,5
2160,3874,5
10871,5377,5
2857,8556,5
12163,12908,5
13693,9696,5
13244,13541,4
12299,13536,4
1992,3451,5
13876,13897,4
2200,372,4
5355,5867,5
5635,8017,4
11214,1568,4
12540,7209,4
11871,8132,4
2685,8132,4
6138,7327,5
12553,4070,5
12586,8348,5
10798,3597,4
7321,7710,4
2125,2274,4
12244,6923,4
11326,9721,4
11026,6758,4
7643,810,5
12841,5380,6
2512,8621,4
11416,1196,5
4603,8091,4
270,4989,4
13878,6271,4
12948,14060,4
7661,9974,5
13284,6067,5
10685,919,4
10685,6235,4
1709,4118,4
1101,12231,4
11880,13365,4
1769,712,4
10067,9043,4
3897,5007,4
183,5212,5
10205,356,5
13562,6803,4
12323,13163,4
10836,2734,4
5693,5842,4
2092,2350,6
2639,8446,5
14082,2966,4
11502,6848,4
13232,7288,4
11353,9445,5
14095,7094,4
11282,12144,5
14629,14651,4
14601,14646,4
14731,14741,5
14728,14731,4
15115,15153,4
230,231,7
729,764,5
703,731,6
777,796,4
751,793,5
750,758,7
933,994,6
910,918,4
935,989,4
1007,1045,5
1025,385,5
1300,331,4
1013,701,4
1617,1673,5
1961,1996,4
1990,1991,4
2115,2116,5
2140,2179,4
2110,2135,4
2277,2298,4
2429,2469,4
2450,2451,4
2038,2306,4
45,98,4
172,187,4
226,275,5
727,791,5
707,786,5
847,867,4
881,895,4
802,809,4
851,884,5
1025,1052,4
1073,1095,5
1167,1186,4
1106,1183,4
1072,395,4
1073,385,5
1297,1300,5
1220,1240,4
1228,1271,4
1265,1267,6
1442,1481,5
1026,749,7
1031,772,4
1014,369,5
1608,1636,6
1902,1933,4
2142,2169,4
2247,2291,5
2233,2242,5
2226,2249,4
2204,2238,4
2238,2243,4
2235,2262,5
2241,2247,4
2245,2277,4
2426,2480,7
2042,95,4
2526,2541,4
2655,2681,5
2734,2790,5
391,430,4
3137,3180,4
3108,3153,4
3259,3283,4
293,3199,5
293,3162,5
293,3169,5
3413,3451,4
1269,1581,4
3503,3531,5
3570,3592,4
3919,3941,4
3912,3919,4
4025,4042,9
4004,4023,4
4014,4089,4
2178,609,4
286,3188,4
2175,3193,4
1816,2728,4
293,490,6
1581,3966,6
4211,4256,5
4263,4266,4
696,752,5
3114,701,4
2567,266,5
1293,2600,4
4304,4348,4
4359,4396,4
4361,4398,6
4339,4380,4
2174,614,6
1371,930,7
1692,3906,4
3770,804,4
4027,4304,4
2263,3540,4
4455,4458,4
130,3681,4
2325,2467,5
4564,4587,4
4092,4361,4
4051,4332,4
1651,489,4
154,3807,6
4610,4626,4
1866,3087,4
1696,3152,4
1439,2789,4
1082,910,4
1082,979,4
2509,4700,4
2509,4671,4
446,4630,4
1923,662,4
3209,3301,4
3636,72,4
2480,3669,4
2773,4607,9
4009,975,5
1696,4059,5
4395,901,4
4880,4891,6
5009,5055,5
5124,5166,4
5101,5120,5
2407,3578,4
3087,980,5
5418,5461,4
5420,5435,4
5432,5491,4
5406,5500,4
2848,4551,4
1240,1800,5
4693,5010,4
5632,5691,5
5652,5672,7
5662,5700,5
4399,5490,8
2789,5435,5
1314,5463,5
4083,5429,5
4011,5467,4
1082,2712,4
1734,940,4
4282,5390,4
2842,4226,4
5724,5757,4
2642,3931,4
1078,2251,4
3572,4430,5
3963,4945,5
4523,4914,5
3782,5858,4
2162,3242,4
752,955,5
1070,2488,4
1261,670,4
2904,3957,4
5963,5976,4
5902,5923,4
6160,6165,4
2004,2358,4
1246,2026,4
4434,4673,4
3041,5733,4
435,5963,4
3015,5718,4
2760,5978,4
1106,92,4
2773,5500,6
4412,5481,6
2294,6012,4
5440,6077,6
1643,4523,5
1046,3998,5
1586,4914,4
1651,4609,4
443,5422,4
4903,5434,4
5460,6004,4
5434,6027,4
4967,6027,4
6561,6594,4
459,6412,5
6847,6880,5
6825,6847,5
6858,6884,6
3385,4632,4
2848,4552,4
6936,6989,4
7029,7042,4
7246,7266,4
7436,7485,4
1774,2905,4
7606,7685,5
5933,925,4
2378,3307,4
1817,4481,5
5734,5966,5
7807,7854,4
670,7312,4
1319,7508,5
7508,756,8
3818,4809,4
4814,5707,4
8102,8200,4
8142,8174,4
8307,8338,6
2700,7790,5
4438,7792,4
235,7141,4
1766,3849,4
2313,3105,4
1532,758,4
210,4823,5
1624,5334,5
4209,5959,8
4199,7603,4
1715,2231,9
3536,6453,5
1789,451,6
2088,7550,4
7575,888,4
7851,8375,4
7894,8375,6
3573,7363,5
1467,7192,4
1817,6898,4
1619,6866,4
5964,6878,4
5724,6039,4
2734,6817,4
6001,6878,4
477,6047,4
6069,6885,4
3576,6408,4
3120,6833,4
6469,6869,4
5491,6874,6
4969,6469,4
4412,6858,4
4412,5744,4
2759,6897,5
2759,6848,5
2759,6889,5
4627,8461,6
6084,6815,4
2620,7431,4
5116,7191,8
6932,7442,4
364,4896,4
335,4280,4
5080,7899,7
4827,5867,4
2926,8216,4
3279,6927,4
5411,606,4
5442,7605,4
5442,7685,4
1230,8158,4
606,7601,4
1646,8132,4
3292,7605,4
441,8190,6
1432,625,4
8935,8958,4
8936,8961,5
8936,8983,6
1221,2928,4
3735,7868,5
7082,7685,5
1196,8682,6
4054,7948,5
1146,3357,5
546,7650,4
3345,3615,5
165,5289,4
3012,5232,6
239,4717,4
5243,551,5
6339,8257,4
3742,7074,5
9006,9010,4
9005,9039,4
9005,9041,5
9009,9076,4
7792,8994,4
6950,7110,5
467,701,4
1317,3749,4
1317,815,4
860,8604,4
6931,8577,4
6591,7509,4
3590,663,5
6707,7872,4
5579,7605,5
5505,5789,5
663,7662,5
1940,5789,5
4421,5513,5
1635,3418,6
441,5505,5
9252,9280,5
5787,8461,4
1250,2527,4
5668,8089,7
5596,5766,4
4700,6418,4
1053,6242,4
1053,5490,5
2018,2247,5
2247,6208,4
364,3959,4
9346,9364,4
2423,8202,4
4046,8986,4
3859,8986,4
2247,4711,4
4171,701,4
2124,4178,4
3275,6968,4
9650,9684,4
9624,9660,6
9634,9676,4
9679,9696,4
9723,9795,4
9723,9735,5
1618,3152,4
2719,9517,4
2973,8775,7
5626,7268,4
8862,9279,4
9913,9980,4
9988,9992,7
9934,9937,5
10000,9924,4
10033,10080,4
5867,8590,9
1005,9902,4
3025,9058,4
537,8922,4
3758,4660,4
5109,8105,4
5109,5942,4
7209,7718,4
6418,7872,4
5509,6418,4
3503,8403,4
4449,9684,4
5652,9618,4
187,9610,4
5096,9620,5
1089,9619,6
392,8724,5
1637,61,6
1434,8260,4
4404,9769,4
10117,10173,4
2054,80,4
2581,3029,6
589,674,4
1045,9704,4
2488,448,4
5330,7560,6
4034,9699,6
1822,9645,6
3618,5522,6
5233,7568,4
10349,10353,5
10394,10396,5
10338,10349,4
10318,10380,4
2625,4249,4
7636,9383,4
5571,8471,4
10327,2960,4
10394,6813,4
10402,10440,4
10438,10480,4
10416,10480,4
10416,10428,4
10445,10496,5
10442,10452,4
5572,6480,5
4329,6458,4
1055,9443,4
10145,2441,8
8591,9264,4
7020,9617,4
1831,9436,4
1160,9409,4
10396,6707,5
8048,9098,6
10610,10613,4
2586,9562,4
262,9935,4
2226,525,4
1490,8714,4
8411,9441,6
10407,560,4
3508,9212,4
1437,332,4
497,9066,5
2090,7209,5
2090,7898,5
2012,9699,6
10760,10791,4
10702,10796,7
10727,10780,4
10726,10795,5
10712,10795,5
10751,10778,4
10779,10798,5
10703,10742,4
5748,6471,6
11011,11014,5
11169,11199,4
11179,11186,4
11118,11188,4
11130,11189,5
11127,11190,4
11142,11187,4
11115,11148,4
11135,11176,4
11140,11163,4
11114,11130,5
11271,4359,4
1343,4650,4
11275,3029,4
1678,6777,4
10791,1715,5
11327,11331,5
3837,8519,5
4846,6030,4
585,7616,4
1070,11183,4
1475,9777,4
6447,9977,4
1863,9997,4
1343,1927,6
1966,75,7
10943,3029,4
8406,8644,6
11660,11698,4
2185,9441,8
3861,5526,5
10335,2755,4
11774,11779,4
11745,11753,5
10762,6166,4
11817,11898,6
10350,9258,7
5256,7671,4
7711,8574,4
10453,5732,5
10954,2392,4
5553,6059,4
10899,7919,4
10862,6807,5
3275,400,5
10017,2489,4
10017,4364,4
4337,4823,4
1670,9659,4
1762,3432,4
1762,7809,6
241,7579,8
10058,4728,4
2108,4010,4
557,8912,4
2489,3851,4
10037,2503,4
2529,4567,4
6310,690,4
10612,11474,4
12020,12083,4
1617,4737,5
11067,5943,4
5770,6322,5
9282,9386,6
3243,4632,5
3243,8519,4
167,8562,5
3093,680,4
11105,6138,5
2982,6904,4
1079,11280,5
10024,9493,5
1747,1860,7
12157,12196,4
12111,12185,4
12127,12163,4
8475,9383,4
6807,8024,4
10550,3249,4
10841,8735,4
486,9833,4
1056,10702,4
11883,8574,4
1240,382,4
1240,7837,4
11880,8574,4
10234,7825,4
10702,8030,4
10785,3322,4
382,7844,4
3663,9777,7
10453,1500,5
10596,2489,5
2458,4827,4
10328,5943,4
10095,8368,6
5943,7881,4
10009,6458,4
8541,9600,6
11028,3913,5
4610,6333,4
12458,12497,4
12403,12424,5
10083,10572,4
11963,1449,5
1681,6591,5
11610,7393,4
2685,8006,4
11037,1462,4
5009,9062,5
603,6743,4
1709,8981,4
11784,1337,4
8042,9742,4
8039,8533,4
11376,2221,4
391,5002,4
8024,9906,4
12549,6743,4
12549,3820,4
10847,3977,4
10741,611,4
8315,996,4
12014,8315,4
1352,1555,5
11280,264,5
6591,8810,8
796,9523,4
2382,532,4
12950,12969,4
5417,9649,5
6899,9791,4
3030,381,4
11639,5788,4
10267,12555,4
11537,7324,4
13107,13163,4
13138,13174,4
1281,6045,4
8579,9858,4
12648,3238,4
11652,13107,4
12273,2504,4
13553,13592,5
12634,13438,4
13472,950,4
10024,5982,4
4904,7987,4
13637,13640,5
2605,4243,4
5282,8590,4
11572,2788,5
2662,481,5
1424,7903,5
8196,8539,4
3512,9420,4
119,2333,4
11548,97,4
13714,13748,4
13777,13800,4
13781,13792,4
11716,8765,4
3957,9300,4
10573,12189,5
3030,4692,4
13869,4045,4
11778,8149,4
13803,6960,4
3962,9890,5
316,8243,4
1083,8892,4
10991,8988,4
456,6001,5
3257,6915,5
12570,1829,4
1772,7825,4
1151,7321,4
10632,6626,4
3403,5815,4
13462,9321,4
8271,998,4
1451,8091,4
14048,14090,4
5380,8025,4
12587,8025,4
139,2468,5
12600,8025,4
3872,7766,4
10229,9031,4
1740,4090,6
11416,8909,4
5171,5405,4
11099,4875,4
13365,9956,5
11198,6415,4
6293,6857,5
13564,7635,4
10795,628,4
13215,1947,4
1201,13803,4
170,9351,4
3309,8411,4
2069,8057,4
10205,7114,5
10205,2588,5
