passenger1,passenger2,Number of flights together
2116,2129,4
2145,2163,4
2249,2281,4
2322,2392,4
2462,2478,6
2425,2430,4
2538,2584,4
2534,2586,6
2531,2576,5
2635,2641,4
2635,2700,5
2617,2691,4
2713,2778,4
2901,2985,4
2906,2968,5
2937,2974,4
2938,2954,4
3123,3192,5
3134,3188,4
3162,3199,4
3260,3273,4
3360,3380,5
3349,3367,4
266,3169,5
210,680,4
3402,3479,4
1598,2655,7
1081,1557,4
1287,1576,4
3536,3554,5
3463,752,5
3921,3949,4
3924,3931,4
4022,4040,5
3190,654,4
2586,606,4
477,613,4
1542,3901,4
1542,3978,4
2329,416,4
4251,4274,4
4261,4294,4
281,3491,4
3174,3463,4
679,716,4
3167,3471,4
4304,4317,4
4324,4384,4
2626,965,4
1314,994,4
1314,2939,7
2969,915,7
1328,949,4
1315,993,5
1576,440,5
4008,4342,4
4423,4484,4
4414,4493,4
4417,4423,4
2405,3671,5
2068,3645,5
2325,3603,4
4522,4575,5
2504,489,4
2801,3821,4
2537,2754,4
2537,2786,4
2754,945,4
1323,2758,4
1984,4091,6
139,3689,4
1444,4069,7
4980,4993,5
1607,2713,5
5066,5092,6
5056,5063,4
5361,5377,4
1387,3654,4
1313,2263,5
1677,5313,4
4516,5390,4
2957,613,5
1328,3041,5
3482,811,4
5436,5446,4
5410,5495,4
5401,5500,4
5431,5479,6
1819,5042,5
1670,4010,5
2959,5494,5
4066,5435,5
2969,5491,5
1971,5145,4
3666,778,5
2435,4091,5
1321,3367,4
1677,5027,4
5744,5768,4
5716,5799,5
5743,5779,7
5743,5774,5
5796,5799,6
5701,5792,4
4665,4911,5
2728,4977,4
2280,4946,4
4430,4646,6
1649,374,4
304,752,4
5905,5926,4
5948,5982,4
5949,5964,4
3226,5885,5
6008,6016,5
6070,6086,4
5041,774,4
3012,3609,5
1783,4737,4
6363,6365,4
5494,6017,6
2773,6030,4
2759,6049,6
2717,6069,6
4399,6020,5
5423,6061,6
2939,6087,5
5420,6004,7
1692,4967,5
1692,5467,4
1617,4646,4
1651,5460,4
1598,3963,4
3527,5460,4
4988,5450,4
2596,3527,4
4646,5467,5
4346,4914,4
6503,6580,4
6531,6579,4
6858,6885,5
3991,4285,4
1651,3670,4
6950,6986,4
3078,6529,4
7446,7481,5
7407,7421,4
7410,7431,4
7530,7547,4
7511,7563,4
7644,7684,4
1817,5761,6
2462,3706,4
4209,5866,5
5993,959,6
7768,7772,4
7774,7784,5
7807,7865,4
3587,7327,4
7914,7938,5
7932,7937,4
2288,652,4
2462,7610,4
2500,5175,4
8541,8589,5
2527,4321,4
1265,5304,4
1076,420,5
2692,4441,4
1454,3078,6
5497,826,4
3436,896,4
2227,7581,4
5303,7439,4
438,6893,4
5977,6075,4
3120,6869,5
6817,950,4
4990,6869,4
2773,6858,4
2773,6872,4
1865,5744,5
1865,438,4
1865,5993,4
4969,5977,5
4969,6889,5
451,8402,5
4221,7410,4
5800,7437,5
2143,3777,4
3330,7629,4
5442,8158,4
3551,4597,5
1646,2906,6
1646,7685,8
4550,901,4
8833,8843,4
8909,8982,4
8930,8992,4
1169,1570,4
258,2656,6
3590,7645,4
5789,7645,4
4035,6097,4
3093,625,5
8110,8692,4
8045,8662,5
1183,3609,4
3637,7676,5
5243,7650,4
5007,7393,4
1401,7754,4
9006,9091,4
7713,8245,4
2446,8213,5
2544,8546,4
3519,8882,5
7120,721,5
1095,7418,4
249,4139,4
2660,701,4
468,8387,4
272,8577,4
272,8837,4
3093,6703,4
5482,5584,6
5566,7866,5
8283,9100,4
9213,9235,4
9267,9282,6
4627,8089,5
5755,7558,4
4700,6447,4
340,6205,4
3443,4510,4
9374,9386,4
9321,9369,8
9353,9366,4
9331,9389,5
3172,5592,4
3172,3409,4
1335,4484,4
9516,9537,4
4121,6475,4
6832,7433,4
9656,9672,4
9621,9638,4
2550,9044,4
1005,9517,4
7396,9255,4
8545,869,4
6050,8563,7
5419,7350,4
10002,10087,4
10054,10060,4
1684,9568,4
3746,3801,4
687,7914,4
478,9945,4
1858,9956,4
2030,5869,4
1046,7243,4
1635,8037,4
6813,8037,5
3439,9664,5
1333,9620,6
5683,622,5
5383,5672,4
4553,9620,4
4553,9677,5
622,9618,4
3844,9628,4
2488,4092,5
419,866,4
4359,6777,6
10054,3220,4
9066,9682,4
4713,618,4
4541,7640,4
7506,8949,4
3445,5048,4
1824,2612,4
9418,9868,5
1190,8588,4
281,8441,4
1321,9336,6
10334,6447,5
10327,6813,4
10349,4249,5
10407,10425,4
10430,10456,4
10401,10439,5
10449,10470,4
10434,10470,4
5770,9665,4
1013,1982,5
429,4852,8
3506,9202,4
10521,10523,5
10552,10596,5
6580,9473,4
10683,10689,4
10616,10680,4
3223,8562,6
7134,9324,4
1505,3078,4
10110,3627,4
3002,382,5
174,4451,5
150,6668,4
10756,10791,6
10767,10772,4
10716,10719,8
10706,10744,4
10706,10709,4
10704,10764,4
10772,10774,4
10728,10788,4
5748,7881,6
11027,11062,5
11062,5584,4
11165,11193,4
11119,11189,4
11119,11142,4
11130,11140,4
11127,11194,4
11131,11136,4
11131,11160,4
11121,11138,4
11139,11199,4
11180,11189,4
11249,11294,4
6824,8964,4
1831,9621,4
10716,7560,7
10744,9645,4
10703,6729,4
9433,9862,4
813,9732,5
10937,11074,8
3223,9068,6
7747,8006,5
1769,5007,7
5081,7373,5
17,4253,4
5375,708,4
5071,7934,4
10994,7934,4
10541,10616,8
10271,9977,4
2068,8501,7
288,3677,5
5941,932,4
10900,167,6
5669,8445,4
9441,9513,4
4700,9700,4
11062,11400,5
11821,11853,5
11857,11899,4
11888,11896,5
3589,3880,5
7138,9287,4
2976,8574,4
7240,7327,5
11766,9623,4
11175,11729,4
3317,7903,4
6554,9256,4
7094,9714,5
1670,5132,5
10016,6987,6
10016,1378,4
3851,6522,4
3851,4364,4
5696,8912,4
241,2479,4
400,5031,4
6024,8266,4
10058,2108,4
6522,8424,4
10023,736,4
557,863,4
371,9659,4
4318,8266,4
4121,4336,4
2529,2755,4
10758,11478,4
11007,7076,5
12012,12073,4
3581,9659,4
10460,7191,5
6111,7902,6
11067,9421,4
4816,6114,5
258,3367,4
1490,9068,4
3112,4632,5
3021,6529,6
1448,3227,4
4945,6777,5
2495,8513,4
11853,5395,5
11808,7393,6
1383,2825,4
352,4294,4
11225,3867,4
10015,11280,6
12136,12166,4
1343,1562,4
11275,942,4
2851,5227,4
1782,3519,4
3802,5207,4
10767,3322,4
10203,3299,4
3361,7844,4
10234,3299,4
4070,7682,4
10785,5093,4
4451,7682,4
82,9303,4
11652,2476,4
11067,3867,4
2062,9127,4
6114,9127,4
11798,921,4
9345,9824,5
10128,5613,4
366,5711,4
3534,8078,4
4735,859,5
4738,6571,4
11021,2143,4
559,8505,4
10196,6929,5
2225,6333,4
11472,2747,4
5043,8785,4
10238,4876,7
7834,8514,7
10767,5438,5
11565,1974,4
3798,7187,5
6246,7832,4
5374,9357,4
1410,7654,4
11066,917,4
3993,5603,5
7477,7862,5
23,8024,4
11243,8024,4
117,660,4
7220,7975,5
12552,8736,4
11225,8871,4
7427,8836,4
5530,6805,4
11562,2259,4
6678,779,4
4451,9871,4
7358,996,4
6567,7780,4
11035,7924,4
11844,2640,4
10753,5710,7
11962,4415,4
12358,3332,4
5009,859,5
2171,4903,4
10440,4329,4
11808,7220,4
33,5073,4
5044,9523,4
3542,5238,4
10701,11336,4
10446,11537,5
2244,9238,4
3513,972,4
11552,6899,4
10056,12809,4
4542,7083,4
6953,7429,5
10439,11644,4
3465,4774,4
11341,9242,4
7395,798,4
13203,13280,5
10989,7166,4
2214,4247,5
13526,13590,4
13561,13571,6
1723,8091,5
13471,2408,4
11136,11508,5
2788,5201,5
11353,3317,6
1424,9524,5
2333,582,4
13748,13795,4
12950,13195,4
11779,6905,5
12248,8223,4
13897,3334,4
7462,7877,4
13553,7286,4
13194,7949,4
10219,10458,4
5610,8995,4
3875,5414,4
3257,9703,5
2549,9152,4
10085,13514,4
12531,13628,4
8091,8258,4
13259,599,4
12003,13651,5
5368,9362,4
5920,954,5
1451,8881,4
13620,4969,4
5171,7917,4
1143,270,4
13240,5681,5
12947,1709,4
11513,12947,4
13221,5007,5
10196,12323,4
13218,13571,5
2035,5480,5
13781,9280,4
2994,8810,4
2588,3319,4
13261,2349,4
13284,183,4
7114,9540,5
13163,7194,4
10938,7194,5
2922,8178,4
5693,904,5
12717,1735,4
13296,2350,4
10938,8050,4
1342,2035,4
1,120,4
4711,5920,4
8106,9683,4
11192,8358,4
1779,5919,4
14636,14690,4
14703,14778,4
14701,14759,4
14715,14768,4
14750,14786,5
14724,14791,4
15188,8961,4
6823,9738,5
401,459,4
509,544,5
544,563,4
506,581,4
609,673,4
786,795,6
792,793,5
730,733,6
751,758,5
737,781,5
737,764,5
773,774,6
749,766,5
1001,1026,6
1026,378,6
1430,1437,4
1021,750,4
1509,1594,5
1775,1794,4
1914,1992,5
1966,1987,4
2276,2288,4
2319,2397,4
3024,3063,4
212,276,6
308,360,5
368,395,6
670,698,4
622,680,4
703,793,5
759,772,8
1053,1057,6
1001,324,5
1337,1367,5
1404,1460,4
1056,760,6
1029,716,4
1057,768,4
360,791,5
1625,1635,4
1920,1991,4
1915,1930,4
2131,2155,4
2130,2168,4
2134,2177,4
2136,2162,4
2236,2255,6
2222,2236,6
2212,2222,6
2207,2241,4
2345,2369,4
2452,2464,4
2604,2644,4
2628,2629,4
2966,2983,4
2934,2938,6
3309,3317,7
3312,3396,4
3101,695,4
3132,646,4
264,3141,4
3402,3476,4
1228,2675,4
1531,2642,6
3552,3579,5
3518,3529,4
3629,3700,4
1424,1803,4
3477,364,4
3410,368,4
3729,3770,4
3763,3765,4
3873,3892,5
3933,3978,4
3916,3930,4
4013,4054,4
4002,4035,4
4080,4090,4
2199,3193,4
2183,221,4
2183,3151,4
3174,690,4
3122,603,4
1186,578,4
1865,2792,4
1489,1848,4
2521,255,4
333,3933,4
2252,3518,4
2298,3524,4
3041,58,7
2017,2862,4
3087,435,4
184,2886,4
4270,4287,4
4273,4276,4
4243,4296,6
2567,409,4
1297,3180,4
4335,4370,4
4316,4362,5
4340,4398,5
4307,4394,4
1393,2644,7
1320,939,4
2942,989,5
1323,2969,4
1293,1587,5
1503,2554,4
2226,3507,4
4403,4469,4
2500,3662,5
4053,4353,6
4611,4700,5
4618,4674,4
4646,4673,4
2784,3071,4
1813,3046,5
204,2717,4
1837,3046,5
1844,2789,4
1432,2816,5
3087,477,4
4722,4756,4
139,3691,4
2004,3677,4
1479,4696,4
1337,4012,5
2717,4017,5
4083,975,5
2570,4418,4
3598,4465,5
1571,2636,4
5060,5098,4
5146,5194,4
5220,5286,4
2406,3523,4
3589,3698,4
2325,2928,4
1347,2212,4
126,2212,4
1313,2222,5
4164,522,4
3821,5302,4
3837,5311,4
86,952,4
1396,3041,4
3407,3751,4
3115,383,4
5410,5470,4
5484,5490,7
5429,5479,6
5419,5476,4
5419,5490,4
5402,5471,4
1677,4441,6
5508,5554,4
5650,5684,4
4080,5432,5
4309,5463,6
2783,5477,4
5494,928,5
4083,5471,5
1043,3343,4
1790,4331,4
5734,5786,4
5711,5761,4
5743,5789,6
5787,5799,4
5769,5774,4
384,916,4
1612,700,4
4000,4459,4
3242,833,5
3290,3316,5
290,2904,4
1258,5143,4
1261,2998,4
5970,5972,4
4314,5808,4
2190,3706,4
6018,6090,4
6031,6060,4
2243,3637,4
3235,4767,5
2780,5793,4
5797,5946,4
4990,5481,6
3998,6092,5
1586,1662,4
3572,6004,4
6735,6736,4
6853,6855,6
1819,3991,4
4212,4646,4
3670,4300,4
1643,4285,4
6962,6987,4
7111,7117,4
7204,7255,4
7387,7390,4
7373,7392,4
7344,7379,4
7463,7476,7
7410,7436,4
2501,5946,6
1365,5927,6
184,5788,6
2433,4886,4
1413,2247,6
172,3260,4
7724,7796,5
2790,5989,4
2450,4072,4
3148,53,4
5076,652,4
8012,8099,4
3971,5707,4
3676,5978,4
2780,3688,5
8202,8230,5
8232,8270,5
2249,5867,4
5911,6810,5
5490,6876,6
5354,8327,4
3947,7774,4
223,3737,4
1267,1700,4
1028,7575,4
2216,896,4
2797,4359,5
6052,732,5
6071,6858,4
6071,6869,4
6071,6824,4
5494,6869,4
5494,6880,4
5993,6872,4
5798,6017,4
1817,2294,4
5706,6870,5
5706,6848,4
5724,6893,4
2734,5481,4
5443,6825,5
3576,5798,4
3544,5761,5
6008,6893,5
2294,3120,5
4990,6898,4
2993,6866,5
5481,6878,4
5481,6853,5
5788,6049,4
6047,6896,4
4412,5788,4
5771,6866,6
6294,6773,6
4744,8383,5
6938,7437,5
5800,7442,4
2758,420,4
2441,7848,5
2586,4177,4
1715,6765,4
4416,7463,4
3950,7618,4
4427,4510,4
441,7629,4
8973,8986,4
8920,8928,4
3762,4404,4
3820,8120,4
1747,8078,4
3963,711,4
5423,901,5
5411,7318,4
2926,5482,6
1635,8353,5
3503,7605,7
1183,4717,6
6507,7074,4
5695,6558,4
9007,9019,4
1055,2751,4
1632,4711,6
9136,9153,4
1617,8803,4
7898,906,4
7813,8976,5
1095,3743,4
6968,701,4
4105,815,4
3368,6882,4
272,8843,4
3905,8519,4
7336,8771,4
3093,6796,4
3418,7605,8
1940,3093,4
5566,7605,5
5513,7629,4
4983,8485,4
5766,8403,5
1244,4627,5
6242,6447,4
2886,3477,5
8073,8461,5
1388,7795,4
9368,9391,4
9382,9394,4
9443,9482,4
1095,1632,5
3275,3975,4
9660,9679,6
9629,9685,6
9610,9677,6
5560,9513,4
9965,9998,4
10018,10085,4
10054,10085,4
2797,9586,4
478,707,4
7279,9532,4
1430,1767,4
7662,8068,4
7662,8007,6
1613,7039,5
3021,9376,6
3439,9684,5
1982,9610,4
4329,5359,4
6850,9675,4
5572,9601,4
388,9618,4
1089,5572,4
1257,2853,4
1637,3187,6
2090,8729,6
3028,8262,6
484,8262,6
3297,9723,4
3311,9394,4
4650,75,6
3741,7643,6
2488,8576,5
4202,4820,6
5058,8614,5
5058,8658,4
167,9540,6
6694,6730,4
7538,8044,4
5867,9336,4
10352,8961,4
10407,10440,4
10403,10405,4
10415,10452,4
10417,10425,4
10414,10476,4
10430,10483,4
10405,10420,4
10419,10496,4
5249,7696,4
5775,9465,4
6447,7220,4
1389,6813,4
10358,8461,5
8976,905,4
4552,6805,6
3802,9834,5
6584,8246,4
6584,9562,4
2518,6474,4
5696,8194,6
3611,7153,5
6729,8262,6
2415,6765,4
10702,10780,4
10702,10753,4
10766,10798,4
10709,10795,4
10744,10772,4
10728,10785,4
10806,10850,4
11034,11047,4
11106,11142,4
11127,11151,4
11141,11178,4
11138,11153,4
11103,11119,4
11158,11189,4
11158,11165,4
11135,11153,4
11102,11109,4
11102,11135,4
11153,11191,4
11136,11138,4
10261,2378,5
662,9529,4
11296,932,5
4453,783,4
10744,5522,5
10767,3064,5
11473,11496,4
11046,7026,4
4170,8519,5
10482,4152,4
1737,9997,4
2495,3245,4
8195,8445,5
11649,11686,4
1191,9287,5
6652,8998,4
11841,11899,4
10179,3970,4
11243,9988,6
10356,7937,4
2957,7327,4
1254,5056,4
3465,860,5
237,3275,4
1064,4337,5
10017,728,4
1404,4336,4
1670,4689,4
8927,9305,4
10016,5132,4
3851,7679,4
1296,6024,4
241,863,5
4689,4728,4
2174,5530,4
4217,7579,7
10613,10758,5
10758,11972,4
11474,5873,4
4235,5380,5
10460,4713,7
5943,7983,5
2062,7191,5
10267,479,5
2201,8017,5
10899,8017,5
4056,8519,5
9271,9380,5
75,9951,4
6787,7393,5
6471,9493,5
5227,8445,5
10841,9833,4
486,7636,4
11898,2000,4
10203,582,4
10203,10785,4
3361,5021,4
2437,4451,4
11874,7844,4
11803,8574,5
1172,5295,4
7910,9389,4
10097,2458,4
10022,9421,5
5943,9359,4
5116,9369,4
4275,9629,4
1020,11719,4
12305,12371,5
2707,3948,4
3309,9829,4
5226,6532,4
11315,3316,4
1475,9893,4
2153,6575,4
2327,2974,4
2681,873,4
3835,5984,4
10802,9091,4
1021,9357,5
7266,9698,4
11897,1410,4
6622,8830,4
2153,9444,4
11378,660,4
3364,7877,5
11243,1955,5
11629,2965,4
4978,9324,4
374,7767,4
6064,9466,4
12113,7043,4
3573,6135,4
8222,8882,4
11274,4227,5
12587,12600,7
12521,12584,4
11973,7838,5
4227,7175,4
10095,6924,4
12542,5121,4
12250,5538,4
318,7674,4
10371,11035,4
11166,6339,4
351,9651,4
4272,5955,5
10478,1410,4
11171,11285,4
12068,5787,4
12761,12771,4
1863,4034,4
10722,5958,4
10406,11844,4
2007,2829,5
1438,3312,4
6900,9997,4
10909,859,4
10478,10909,4
11867,2472,4
4496,9742,4
7469,905,4
3409,7324,5
12385,3465,4
3528,4774,5
10684,798,4
11513,4953,4
10858,5760,4
13560,13579,4
5260,5451,5
8206,9474,4
6289,6437,4
5201,952,4
11588,4701,4
11371,13124,5
582,7341,4
1482,3880,5
13792,13800,4
7014,9046,4
2597,4939,4
258,7547,4
13560,276,4
13808,13894,4
1491,4129,4
157,5465,4
10689,13693,4
1186,8504,4
10653,4433,4
11063,11794,4
741,8036,4
1829,7995,5
1753,7451,4
10762,12389,5
10762,3875,4
10909,4410,4
13683,4016,4
12354,13644,4
1151,13669,4
13609,6633,4
13400,637,4
13557,726,4
7556,9683,4
435,9445,4
1626,2251,6
14044,14096,4
338,6642,4
11834,139,5
11834,3889,5
10585,8529,4
5240,9749,4
13391,7877,4
12188,6141,4
10175,13900,4
2251,5405,4
1151,12787,4
4382,9687,4
6293,9974,5
5754,8810,5
13571,1591,6
4166,9540,4
12841,8234,4
1715,5164,4
10447,7593,4
7060,7114,4
3319,4685,4
1591,3897,4
10205,6293,4
5634,8057,4
13163,13249,5
1774,6900,4
2041,49,4
2099,2684,4
2922,7165,4
1419,2639,5
11089,3865,4
5516,8590,5
11416,8271,4
1460,1992,4
2875,2902,4
14760,14792,4
14731,14770,5
14761,14782,4
14754,14786,4
14750,14782,4
14718,14795,4
15122,15193,4
15135,8211,4
72,93,4
309,381,6
704,724,6
738,745,4
706,785,5
771,797,6
748,780,5
839,868,5
1057,1095,7
1111,1149,4
1001,709,4
368,771,6
381,731,4
392,763,4
1520,1536,4
1960,1988,4
1930,1936,5
1930,1998,4
1903,1905,4
2041,2099,5
2121,2146,4
2242,2246,5
2207,2225,4
2419,2457,4
2439,2485,4
139,173,6
215,243,4
657,665,4
703,746,5
731,764,5
730,743,5
708,718,4
701,791,6
701,729,5
843,851,4
811,831,4
1013,1073,5
1008,1081,4
1157,1197,4
1056,366,7
1053,324,5
1321,1398,4
366,772,6
1031,751,4
1832,1849,4
1906,1958,5
2144,2168,4
2105,2186,5
2119,2136,4
2332,2392,4
2402,2486,4
2429,2438,4
2426,2457,4
169,2051,4
2937,2993,4
1263,1607,4
3159,3195,6
3114,3188,5
3309,3399,8
274,601,6
3104,601,5
204,611,4
211,684,5
293,610,6
3411,3447,6
1092,2668,4
3525,3539,6
3515,3554,4
3545,3589,4
3177,663,5
3666,3690,4
1023,3490,4
3413,364,4
1095,3453,4
3964,3997,4
4017,4051,4
289,3182,4
2197,281,4
1126,592,4
2563,275,4
205,2568,4
2545,255,4
1087,3149,4
4239,4251,4
4203,4288,6
3172,3439,4
3114,3440,4
4314,4355,4
4315,4367,4
2959,901,4
2560,3901,4
2567,2667,4
2573,2667,5
4057,4307,4
4473,4484,5
4403,4429,4
2334,3678,4
2441,53,4
126,2427,5
4043,4357,4
4522,4533,4
1504,281,7
231,3865,4
4607,4673,4
4645,4682,4
4673,4674,4
1422,2511,4
1818,2758,4
1482,407,7
1074,1465,5
2537,910,6
1971,3285,4
4716,4761,5
139,2465,4
1842,4656,4
1484,4388,7
2959,4080,5
2717,4395,7
1818,4016,6
4903,4967,5
5076,5096,6
5249,5280,4
2072,3585,4
5313,5333,4
5379,5393,4
5332,5336,4
3554,920,4
130,977,5
1321,2467,4
2909,3587,5
2407,2901,4
2901,3675,4
1343,3681,4
1608,2942,4
3041,989,4
5122,811,4
5445,5459,4
5467,5486,4
5467,5484,4
5412,5496,4
5423,5429,4
5404,5419,6
5404,5410,4
3209,3455,5
5670,5693,4
5656,5668,5
4373,5496,4
1482,5477,4
4339,5404,5
4339,5419,5
2789,5404,5
4395,5481,5
2477,5122,4
1333,4384,4
4237,5019,4
229,5092,4
5788,5798,8
5716,5777,4
5725,5772,5
5706,5744,9
5705,5747,4
5707,5718,5
5767,5795,4
2544,4346,6
2231,2692,4
1581,2203,4
3963,443,5
3293,813,4
1930,735,4
2565,739,5
338,3415,4
2068,419,6
1528,1649,4
5944,5959,6
5906,5937,4
5991,5992,4
5918,5982,5
5912,5963,4
3365,843,4
1994,2182,5
6016,6071,7
6006,6046,4
6001,6010,4
6163,6177,5
356,4366,4
6322,6338,4
6316,6363,4
167,5789,5
1158,1960,4
4752,5216,4
5494,6077,6
4972,6001,6
3930,5423,4
2280,4395,4
2251,6030,5
4012,6083,4
3861,4988,5
1046,5422,4
4523,4903,4
1662,5460,4
1572,1651,5
2596,3404,4
6515,6587,4
6506,6522,4
4983,5463,4
6853,6896,5
6829,6858,5
6817,6893,5
3184,3208,4
4255,6027,5
1476,3998,4
4914,5367,4
6911,6974,4
7471,7485,4
3349,4356,4
7601,7618,6
7613,7638,4
2692,7634,4
2669,6177,4
7718,7788,4
7721,7793,4
5993,6469,5
4407,5768,4
1963,53,4
3622,7139,4
5917,675,6
8145,8175,5
5574,7552,4
4395,6810,5
1343,2018,6
1464,5055,5
3737,6112,4
3367,6418,4
302,5446,4
1296,1609,4
3101,319,4
1267,4613,5
1638,3896,4
1209,7677,4
157,5866,4
2786,4435,4
3293,7575,4
2208,871,4
1684,2323,4
1240,4266,4
3695,7435,4
6071,6832,4
5494,5724,4
6001,6832,4
5761,6069,4
4607,6869,4
3120,6001,4
184,4607,4
2294,5734,4
6049,6866,4
6049,6848,4
1158,375,4
3463,7496,4
5912,7430,4
8654,8686,5
7082,7872,7
8754,8791,4
1144,5226,4
3279,6908,4
1635,3330,7
3169,95,4
1230,5411,4
441,4468,6
8963,9000,6
8945,8993,5
1023,3631,4
4870,5525,4
3527,8019,6
5789,7662,7
1635,5423,5
4072,4550,5
83,8692,4
3670,8609,4
5603,6347,4
8019,8686,4
4779,5220,4
239,5812,5
1531,511,4
9069,9100,4
2204,519,4
2544,8596,7
4182,4213,4
1050,3440,4
1624,2079,4
1940,2776,4
1940,5579,5
6750,8353,4
1646,1940,4
4550,5513,4
4983,5490,4
1613,6052,4
4670,8704,4
3153,3368,4
1158,2123,6
5592,8270,5
9430,9498,6
3859,8983,4
9660,9690,5
9618,9619,5
3754,8793,4
3545,5419,4
10085,10087,4
5094,7279,4
1045,595,4
1045,822,4
1982,9677,4
4553,9684,4
5572,9618,6
9704,9999,4
4562,6594,4
2841,484,6
10086,9327,4
75,783,5
4438,5775,4
7560,7898,7
382,6729,7
4031,9755,6
1413,4567,4
3588,855,4
3508,6741,5
1822,5503,6
5503,9700,6
3608,8171,4
6878,8679,4
10346,10384,6
10322,10328,4
10368,10371,4
2937,8887,4
6694,8846,4
2960,8190,4
3418,7298,4
10349,3418,5
10349,8961,4
10394,2960,5
10428,10483,4
10415,10458,4
10402,10494,4
10417,10481,4
10439,10458,4
10401,10454,4
10480,10492,5
10464,10488,4
2563,2720,4
8078,9810,4
10371,7768,5
2973,9098,6
7243,7662,4
92,9441,8
10609,10640,4
7122,8120,4
7134,7253,4
3924,5007,4
2123,6588,4
1917,5876,4
6707,9466,4
5396,6878,4
5072,9399,4
2090,4451,5
3187,7209,5
3640,5611,4
3447,3640,4
10756,10786,4
10702,10710,4
10704,10799,5
10712,10728,4
10712,10796,4
1678,4453,5
7068,8747,5
7068,8722,4
10908,10945,5
10334,9026,6
2504,3149,6
2755,4567,5
11002,11065,5
4494,4802,6
11106,11151,4
11108,11157,4
11127,11200,4
11127,11169,4
11103,11127,4
11142,11198,4
11140,11150,4
11121,11141,4
11114,11153,4
11157,11200,4
11283,11300,4
4359,9828,4
10791,4774,5
10705,7898,4
11313,11339,4
2776,6064,4
5007,6289,4
11183,3875,5
10541,10697,4
9777,9977,6
1189,1631,5
5314,9317,4
11296,3245,4
11509,11571,4
5669,5850,4
1678,8475,5
11633,11649,6
11642,11648,4
942,9513,4
2970,8511,4
7737,7801,4
11353,7064,5
10328,11400,6
3888,950,4
478,7674,4
11120,511,4
11498,2713,4
4565,5167,4
2284,4565,4
6815,8289,4
2785,8295,4
3502,4679,4
4348,98,4
10306,2284,5
3531,8399,4
1056,11880,5
521,5556,4
11917,11957,7
10756,11834,4
11834,4774,6
2549,9653,5
1404,7579,4
241,7098,6
7809,9659,4
2108,3275,6
4689,863,4
4728,7579,4
2117,3275,4
1300,1411,4
11407,11919,5
10512,199,4
3693,4217,5
7772,7910,4
5653,5943,5
628,7950,5
10025,8572,4
10048,3837,4
10497,9777,5
10576,1505,6
3837,9380,5
6447,7747,5
1424,6184,4
1424,3894,4
11126,3862,7
11332,5925,5
10328,3963,4
11221,8684,4
3963,9389,5
11965,9828,4
10862,8024,5
6823,92,5
10719,8851,6
10310,7682,4
1041,8299,5
2476,8299,4
10830,3660,4
1528,3963,4
7191,9395,5
1079,5653,5
5653,9127,4
10022,5653,4
10328,7983,4
2859,4275,4
1417,8590,7
11719,3894,4
12297,490,4
5035,9540,4
5136,5278,4
3309,6458,4
1178,7429,4
4978,8427,4
11782,3491,4
7319,9712,4
12100,5925,4
7980,8400,4
3065,6978,4
11727,5798,4
12088,12130,4
12173,9779,6
11224,12018,4
420,9665,4
5002,9063,4
8024,9063,4
12052,7175,4
11662,11957,4
11050,12506,4
2949,5955,4
10847,4016,4
11807,9544,4
10720,5046,4
12552,6089,4
10569,4335,4
6816,780,4
119,3298,4
7955,9954,4
2441,7962,4
1268,2223,4
6737,9596,4
10722,11544,4
10446,8252,4
12144,12862,7
12130,12801,4
12412,7004,4
1000,11730,5
7453,8007,4
3563,6432,4
2982,7139,4
4702,5609,4
10196,9174,4
10858,726,4
13416,13438,5
361,5260,5
4904,9179,4
13604,13682,4
13643,13669,4
13637,13663,6
4940,6146,4
6321,79,4
5282,8045,4
13277,13549,5
13107,6303,4
10573,276,5
1651,3702,5
446,926,7
2125,2243,4
13244,13525,5
2030,9381,4
13594,5910,5
12301,1992,5
13803,13871,6
13940,13970,5
1242,3759,5
456,4972,4
12540,3041,4
10496,9777,4
1753,7995,5
12389,1829,5
4021,7321,5
7506,968,5
3926,4460,4
1466,4711,5
13594,13627,4
10812,12080,4
4711,998,4
10595,1739,5
1977,2713,5
14076,14094,4
12600,9035,5
1057,1779,7
10795,8234,5
10802,9956,5
1656,18,5
12981,14011,5
1591,5111,7
13284,6591,5
356,6323,5
2548,5111,6
11587,13249,5
10795,11450,4
12486,4827,4
11450,4601,4
12473,1558,4
1770,8195,4
3123,6327,4
11767,8091,5
42,7099,5
13249,7114,5
1591,4685,6
13564,2069,4
4288,6089,4
13394,4366,4
10212,13394,4
10620,779,4
2467,4740,4
10165,2684,4
14261,14266,4
10548,11508,4
1162,1641,4
2548,4755,5
13296,2092,4
13620,1779,5
2658,6399,4
6399,9039,4
1196,9445,4
311,5920,4
1000,14078,4
183,4744,4
8551,8642,4
14780,14786,4
14713,14719,4
14718,14731,5
14759,14778,4
14705,14756,4
80,83,4
544,595,5
615,681,4
706,771,6
721,729,5
772,795,5
749,772,5
1001,1025,6
1180,1197,4
1031,355,5
1021,381,6
385,786,4
354,760,4
395,733,4
308,719,6
1808,1878,4
2165,2182,6
2134,2140,4
2268,2290,4
2863,2868,4
215,226,5
374,382,5
334,381,5
726,764,5
724,762,6
739,750,5
739,766,6
705,768,5
774,785,5
867,897,4
822,849,4
811,867,5
946,977,4
1073,355,4
1073,392,4
