passenger1,passenger2,Number of flights together
1823,1855,4
1823,1836,4
1914,1923,6
2162,2182,4
2136,2190,4
2207,2249,4
2425,2478,6
2809,2877,4
2911,2917,4
134,186,4
204,264,4
266,293,6
246,281,5
234,296,4
622,688,4
716,761,9
835,860,5
803,898,4
935,998,5
1165,1180,4
1043,364,4
1051,376,4
1265,1268,5
1029,762,4
1026,721,4
1095,772,7
1023,724,7
1506,1576,5
1834,1886,4
2008,2015,4
2152,2197,6
2137,2173,5
2107,2181,4
2107,2130,4
2322,2345,4
2363,2370,4
2443,2450,4
2423,2479,5
139,2082,5
2503,2527,4
2546,2551,4
2611,2695,5
2821,2856,4
3016,3072,4
3180,3186,4
3237,3292,4
3301,3309,6
266,3180,5
3169,650,5
211,3180,5
211,610,5
212,622,4
212,650,4
3438,3439,4
1598,2667,6
3541,3580,4
3507,3597,7
3517,3585,6
3655,3668,6
3748,3794,4
3875,3894,5
3902,3921,4
3902,3997,4
4046,4057,7
4020,4087,4
4077,4086,4
4013,4080,8
4007,4017,4
4040,4092,6
4016,4059,12
2199,281,4
2175,295,4
1458,1864,5
1442,1878,4
2570,684,4
215,2563,4
205,2545,4
2567,490,4
2521,275,4
2285,3552,4
4237,4277,4
4245,4249,4
3167,3444,4
286,760,6
1361,2946,4
1346,2981,4
4316,4364,7
4347,4386,6
4373,4388,7
4329,4398,7
2988,905,5
2906,933,4
1371,915,7
1375,2942,4
3727,865,6
4460,4475,4
4451,4493,4
2404,53,5
187,2492,7
2437,3620,4
4506,4595,4
4504,4590,4
2505,3875,5
4016,4364,6
1214,243,4
1677,3808,4
4643,4670,5
4630,4682,5
1837,2769,6
1464,2816,4
1288,940,6
2783,2959,6
446,4700,7
3206,4031,5
2867,4364,5
1484,4044,5
2789,4009,7
1464,4395,5
2939,4017,5
1482,4388,5
4917,4979,4
5015,5095,4
2429,3539,4
2288,3655,4
1387,2255,5
3547,941,4
2467,2910,4
2279,2935,4
2222,2467,5
2454,3567,4
2295,3681,4
1343,2963,4
1706,3181,4
5477,5484,4
5495,5496,4
5458,5494,4
5401,5409,4
5443,5468,6
5432,5499,7
5402,5426,4
5544,5546,11
2992,4377,4
1315,4087,5
5626,5651,4
4373,5409,4
407,5443,5
4066,5412,5
1666,5494,4
4083,5435,5
4364,5438,7
1043,1976,4
1288,1734,4
5722,5741,4
1254,358,4
252,4190,4
2596,4346,5
2231,369,4
2251,4957,4
1545,366,4
338,3919,4
5976,5978,6
5902,5947,4
5962,5970,4
1943,4314,4
2137,3226,4
6030,6054,4
6259,6293,4
6335,6342,4
4487,688,7
4058,551,4
337,5269,4
3544,6075,6
3930,975,4
5484,6089,4
5500,6077,6
1769,2446,4
391,4988,5
2544,4914,4
6542,6567,4
4982,6402,5
6644,6656,4
6707,6750,5
6848,6885,6
6814,6830,5
4346,4641,4
3670,5082,4
1476,2403,4
4914,5025,4
3208,3937,4
6908,6931,4
6974,6983,5
7006,7096,4
5041,6694,4
7172,7180,4
7120,7192,4
7435,7489,4
1034,5917,4
253,7526,5
4359,7502,4
2861,3302,4
7616,7671,6
2241,4203,4
7759,7778,4
184,6469,5
4373,477,6
1619,2734,5
1619,6008,5
5744,950,6
438,959,5
7810,7849,5
7820,7872,9
7835,7843,4
3568,5333,4
8221,8295,5
2500,4177,4
6773,7558,4
8381,8397,4
8326,8384,6
1946,2453,4
8514,8544,4
1618,4651,5
3293,7186,4
1028,2101,4
4184,7861,4
347,7331,4
4221,4916,5
2575,627,4
4182,4916,5
4278,6975,4
2724,2826,4
4542,8031,4
5494,6824,5
5993,6829,4
6016,6870,4
1817,6829,4
5964,6071,4
5443,6869,5
5761,6878,4
4316,6848,4
5744,6071,4
4607,5954,4
4607,5798,4
6039,6809,5
5788,6077,4
6049,6825,4
4942,6870,4
5734,6069,4
5590,6242,5
3173,910,4
7776,8381,4
3284,7796,4
1078,5923,4
1624,7545,4
3642,883,4
5731,7833,4
2926,8297,4
8708,8786,4
4035,8132,4
7601,95,4
5411,7662,7
8872,8898,4
8969,8986,7
8960,8961,5
3820,4586,4
2656,3920,4
1406,249,4
4897,8290,4
8024,8471,5
1831,4765,5
9009,9052,4
4854,8291,4
2516,5645,4
4597,6003,4
6339,9040,4
2926,5505,4
6796,8289,4
1208,5509,6
4395,5590,4
5456,5549,5
5450,5777,4
5766,6100,4
2939,8037,7
1735,7612,4
1413,7909,4
2982,6205,4
5404,6292,4
9330,9368,4
9376,9380,7
9362,9363,6
9340,9386,4
9359,9395,7
4046,8969,4
340,494,4
3979,4483,5
534,7612,5
9613,9659,4
9618,9642,5
2504,9505,4
1598,9216,4
6512,9400,4
1045,7001,5
147,4490,5
147,4404,5
1319,8563,5
9959,9995,4
9912,9988,4
9968,9994,4
6584,8705,4
8347,8512,4
662,8826,4
10089,10095,8
7151,9522,4
4794,6059,4
3820,9968,4
2030,2379,5
3486,6962,4
6750,8089,5
4076,9677,4
5672,9664,4
4852,9664,4
4860,9690,4
4860,9619,4
1338,7879,4
2080,234,5
2090,8793,4
2345,6560,7
182,6560,4
3466,8270,5
694,7242,4
4274,8234,6
2231,9700,6
4451,5503,6
1790,3608,4
2773,5058,4
167,9766,5
7403,848,5
2755,6730,4
760,9317,6
10420,10422,4
10430,10451,5
10433,10453,4
10401,10494,4
10452,10461,5
10424,10492,4
8014,9482,5
2250,3858,5
1078,6447,4
4283,5546,4
3741,6805,5
6588,7122,4
4761,9949,4
2534,6878,4
2234,4541,5
3588,8803,4
10731,10737,7
10756,10762,6
10788,10799,5
10726,10770,5
10719,10778,8
10705,10799,4
10869,10889,4
10502,9707,4
11001,11074,5
2693,8180,6
11119,11157,5
11119,11150,4
11106,11119,4
11101,11188,4
11108,11111,4
11176,11187,5
11109,11142,4
11102,11119,5
4226,662,4
11271,288,4
1246,4591,4
11272,9752,4
10798,6729,4
10795,4820,4
10770,4774,4
5665,7059,4
2530,5233,4
5081,9068,5
17,2262,4
2687,5021,4
10271,6180,4
3112,9777,7
1573,6136,6
11296,2495,4
11510,11553,4
8004,8195,4
1246,5055,4
8149,8411,5
8411,8542,5
2662,8196,4
1404,5016,5
1029,9906,5
11398,9495,5
11388,3486,4
10523,11368,5
11879,11889,5
3880,9258,5
2100,9282,5
2185,5256,4
3531,942,5
3531,7671,4
10684,11884,5
11435,1733,5
11958,11969,4
7919,8299,6
3589,9376,4
5093,5277,6
7677,863,4
10058,2174,5
2503,6053,5
10398,7864,4
4814,5292,4
11198,5096,4
11987,4955,4
11472,11958,4
4689,6810,5
12001,12077,4
11007,3693,4
4439,7716,6
10460,1617,5
1528,7772,4
4713,7910,4
7772,7950,4
3117,9522,5
3117,479,5
1966,4945,5
10731,4853,5
11126,3451,5
5511,9735,4
11046,11274,5
2717,5922,8
11400,8128,4
9395,9493,5
7881,9493,5
111,4143,4
12130,12173,6
12123,12196,4
11466,7801,4
3519,4444,4
5058,5207,4
10764,11880,4
11276,11871,4
4945,5093,4
11817,1240,4
6777,8353,4
11880,5021,4
10702,11871,4
4070,8163,4
1041,9451,4
10799,5594,4
10266,760,5
11266,4731,4
3877,4056,4
4816,9395,4
1673,9421,5
6317,9493,4
10089,6111,4
6111,9359,4
5116,9395,4
2146,2323,4
1417,8045,6
11753,9629,4
12203,490,4
11285,2171,6
8596,9177,4
2974,8785,4
11683,6138,4
1555,5009,5
1096,6622,4
4572,6622,4
10749,7222,4
11066,11322,5
1032,1966,5
11450,9954,5
11214,9798,4
11322,12070,5
6900,917,4
11910,9676,6
11727,12005,5
11324,12088,4
10465,11243,4
11450,5002,4
1084,7220,4
5956,9233,4
10439,10548,8
6059,6976,5
12014,7036,4
7353,8642,5
10067,7635,5
4415,86,4
4285,6452,4
10705,8095,4
5101,6733,7
12351,1418,4
12738,12799,4
1260,9820,4
10395,10701,4
2306,5044,4
8594,993,5
4034,6737,5
12323,8810,7
11844,2518,4
2151,5529,4
12452,8007,4
11798,5027,4
11860,2478,4
223,2946,4
13107,13160,4
11676,9367,4
2068,6535,4
1230,9599,4
10880,9707,4
13431,13483,4
13414,4538,4
4940,9742,5
1689,2810,4
2910,7956,5
12335,8446,4
5377,9077,4
13536,5643,5
5332,7780,4
13788,13800,4
10439,3601,4
9366,9505,7
6074,8058,5
13929,13997,4
13916,13950,4
11847,1611,4
5922,8892,5
12555,9919,4
741,9152,4
11527,456,4
1033,12586,4
1753,9171,5
1064,9466,4
10798,3257,4
13295,7556,5
4810,7902,5
12704,135,4
10023,8271,4
11326,4543,4
2251,6336,4
7825,9017,4
5848,9901,4
10685,5380,4
12587,13731,5
11011,628,5
13232,9665,4
3926,5643,4
11099,9856,5
4115,4459,4
13525,4129,4
13525,4459,4
517,8400,5
13218,5007,5
2964,6323,5
1591,2548,6
13556,7661,4
3065,8102,4
8837,8964,5
13781,4601,4
3488,603,4
10568,14039,4
12231,14060,5
1626,4370,4
6327,7395,4
2799,4432,4
12747,8642,4
4685,7099,5
11587,2069,4
10196,9043,4
2106,4957,4
12212,12578,4
10244,13296,5
1122,6767,4
3586,7742,4
2987,8145,4
10165,738,4
11162,12146,4
4755,7712,4
14082,5513,4
2761,3484,4
5920,8243,4
11353,1850,4
2844,3235,4
14751,14787,4
14769,14779,4
14767,14797,4
14708,14733,4
15135,8961,4
177,187,6
324,381,5
330,382,5
361,371,4
431,451,4
729,761,5
763,764,6
771,772,8
771,793,5
707,795,5
766,791,6
766,797,6
781,799,5
750,752,5
759,793,5
1095,381,4
1236,1287,4
1236,1274,4
1356,1376,4
1452,1489,4
374,716,6
366,733,9
334,716,4
1507,1532,4
1825,1900,4
1960,1987,4
2115,2122,5
2162,2169,4
2163,2190,4
2369,2390,4
2419,2434,4
2485,2500,5
2440,2447,4
2457,2475,4
2560,2563,6
45,64,5
210,294,4
244,281,5
352,398,4
305,308,5
524,540,4
611,670,5
607,627,4
747,771,5
709,727,5
750,771,6
774,797,5
867,891,4
838,879,4
1013,1025,5
1134,1165,4
1102,1181,4
1007,360,4
1007,328,4
1038,378,4
1001,374,7
1206,1288,6
1293,1300,5
1320,1381,6
1358,1387,5
1335,1345,4
1029,730,5
1053,758,7
1021,778,4
2140,2145,4
2116,2148,5
2107,2160,4
2230,2286,5
2226,2241,6
2225,2290,6
2245,2278,5
2447,2484,4
2418,2426,4
2434,2474,4
2470,2480,4
2026,2390,5
2653,2665,4
2608,2699,5
2811,2859,5
2901,2996,4
3005,3019,4
3025,3090,6
204,692,5
226,3104,4
230,3141,4
3439,3471,5
1066,2699,4
3533,3566,4
3549,3594,4
3541,3588,4
3712,3794,4
3749,3773,4
3806,3824,4
3818,3883,5
4026,4027,4
4053,4075,4
3159,690,4
244,679,4
4147,4156,4
1300,299,5
2539,684,4
255,2570,5
2604,343,5
2201,3581,4
2106,3476,5
3188,3421,8
3188,3410,4
1005,1602,5
1361,904,4
4321,4399,4
4336,4388,4
4320,4398,4
2944,950,4
2925,905,4
2939,994,4
2939,930,7
1381,939,4
2667,440,5
3706,805,5
3735,894,4
3794,839,4
2276,3528,4
2223,3540,5
4059,4364,6
4016,4395,6
1677,4556,5
3818,4559,4
4695,4696,4
4656,4673,4
4643,4680,4
4630,4696,5
4609,4611,5
1332,2743,7
1082,2911,6
1947,4400,4
165,3604,4
2457,3616,5
1371,4364,5
2783,4309,6
407,4316,7
4813,4883,4
4822,4881,4
4917,4941,4
5027,5055,4
5119,5161,5
5124,5186,5
5103,5177,5
3675,941,4
2335,2977,4
1330,2222,4
2437,920,9
1384,3671,4
3578,972,4
1321,2498,4
3993,755,5
477,959,7
308,3408,4
5412,5463,4
5443,5459,4
5402,5440,4
1401,5370,4
798,833,4
3118,888,4
5647,5696,4
5643,5682,4
2939,5456,8
2717,5423,5
4388,5463,4
1314,5406,4
4083,5431,5
1043,4319,4
3642,5671,4
1766,4344,6
1430,5092,4
4522,5096,4
1472,4626,4
5703,5800,5
5706,5799,4
5701,5722,5
5720,5768,4
5023,946,4
4614,4990,4
1223,4000,5
2560,3572,5
3572,4945,5
1502,374,4
5905,5941,4
3259,4148,4
3243,4313,5
6080,6100,6
6064,6069,7
6010,6064,4
3847,4296,5
6141,6167,4
3609,4981,5
1126,5232,4
5486,6084,4
5494,6096,6
2759,6047,7
4316,6075,6
1972,4740,4
6407,6423,4
1643,3991,5
4523,5467,4
3940,4988,4
3572,4552,4
4914,6092,5
4632,5434,4
6524,6591,4
6718,6724,4
6717,6723,4
6860,6891,6
6824,6898,5
6817,6855,6
4647,5467,4
1538,5455,4
5042,5356,4
3208,6092,4
6916,6925,4
7062,7075,4
7114,7119,4
7120,7186,4
7117,7198,6
7240,7277,4
1381,5740,4
1774,2712,4
7636,7661,6
7627,7677,5
2692,7608,5
1817,5706,6
184,5761,6
2033,3990,5
1735,2980,4
1886,2447,4
3093,5989,5
7768,7792,5
4481,6469,5
324,5761,5
1340,919,4
5092,53,4
4314,5076,4
1963,2288,4
4213,7172,7
4827,8307,4
3590,7868,7
1330,603,4
3230,3569,4
2572,319,4
2100,5866,4
1447,7608,4
6572,876,4
1028,888,4
2101,876,4
1858,7502,4
7899,956,5
6962,7435,4
3642,7476,4
5073,6975,4
6071,6878,5
6071,6814,4
6071,959,4
324,6897,4
5798,6833,5
5964,6827,4
6408,6878,4
2734,6809,4
2717,6817,4
2717,6814,5
2717,6898,4
6075,6809,4
6075,997,4
5761,6829,4
4316,6836,4
4607,6830,4
3120,6864,5
2294,6866,4
6469,6839,4
5734,6839,4
4481,6853,4
4481,6016,4
4412,5993,4
1884,5964,4
7384,7735,4
5737,6084,7
2620,721,4
1638,3436,5
6416,739,4
5789,7039,6
1023,5015,4
7601,8132,5
8960,8986,7
8934,8958,4
8961,8969,5
3021,913,4
1406,6486,4
2776,3278,6
1646,8353,7
1369,432,4
2644,8120,4
2656,6382,4
3012,5243,4
3106,4786,5
1730,3609,4
3357,5812,5
6127,8251,4
5869,7074,4
9019,9089,4
9006,9051,4
9031,9042,4
569,7700,4
595,822,6
3180,3657,4
7889,8951,4
1942,3600,4
1042,249,4
1050,7418,4
1927,2196,5
4753,8724,5
2861,7384,4
6745,7602,6
5505,663,5
6750,8209,4
4249,7866,6
9222,9236,4
9223,9235,4
9210,9298,4
3177,6876,5
1569,8403,5
4700,5819,4
6231,7033,4
5564,7034,4
4097,9052,4
392,9014,7
9367,9368,4
4546,7279,6
6106,8108,4
4034,8979,5
3859,8979,4
9620,9679,5
9684,9690,5
9622,9665,5
9610,9693,5
6268,9119,4
1413,3432,4
9808,9868,4
135,1444,4
8893,9266,4
9910,9956,4
2412,8821,4
10041,10084,4
7502,865,4
3867,9914,5
3439,9610,4
1089,6776,5
174,3028,7
2505,7789,4
1637,484,6
186,7319,4
10054,9363,5
10143,10200,4
2581,75,6
1338,91,5
5113,7718,4
3622,7879,4
1715,6729,8
10255,10277,4
191,9700,6
3536,6878,4
10301,10349,4
53,6694,5
2755,7696,5
459,8863,4
9196,9854,4
211,2960,5
5530,760,4
7532,9934,5
10415,10440,6
10446,10490,6
10458,10470,4
10416,10492,5
3600,7433,4
6428,8824,5
5799,9418,4
10568,10596,4
4283,7505,4
7643,92,5
10644,8017,7
7551,8742,4
8120,9229,4
6304,7122,4
2226,7185,4
10396,9410,4
2973,6084,4
8546,8658,4
2544,479,6
2201,3837,6
10128,9252,5
1437,2415,4
2945,5522,6
1715,2841,5
3187,9645,5
10716,10785,9
10702,10719,10
10776,10788,4
10706,10772,4
10709,10710,4
10737,10766,4
10701,10720,4
10701,10799,4
10701,10798,4
10701,10741,4
10701,10776,5
10720,10774,4
10832,10862,4
10850,10871,5
10850,10900,4
11003,11072,4
2713,6154,4
11141,11189,4
11148,11160,4
11109,11176,4
11157,11199,5
11296,6777,8
1343,75,4
10764,3618,4
10731,2231,4
10779,2024,4
10799,2231,4
11355,11388,5
11313,11387,4
2544,5081,5
2065,3090,5
10548,9057,4
3361,4453,4
1927,5459,5
11557,11597,4
11537,11566,5
11545,11579,4
11667,11683,4
10431,7801,4
10431,942,5
5990,779,4
11284,6456,4
2706,4565,5
4348,4625,4
1904,4745,4
2002,8513,4
7002,9653,4
6154,8013,4
2479,4823,4
1064,7706,4
10017,8424,4
1670,5696,4
10058,4580,4
10023,237,4
371,5031,4
3432,5530,4
4318,728,4
2532,7706,4
10037,4580,4
10037,7677,6
10037,4823,4
9539,9683,6
3522,4787,4
11954,5380,4
6317,7271,4
1413,7162,5
8562,9386,5
7919,9758,4
3112,8006,6
3021,8017,5
10806,1342,5
3361,5096,5
2146,9685,5
2012,932,4
5219,687,5
1281,8397,4
11225,637,4
4827,9359,6
10089,9955,4
3963,4827,4
4707,4802,4
11914,8511,5
10203,10714,4
10234,2000,4
11833,7711,5
1038,6402,4
10596,8299,4
258,4287,4
1673,628,4
9127,9421,5
7950,8684,5
11225,4816,7
1747,5653,4
1020,11745,4
8511,870,5
10651,6095,4
3720,3876,4
4784,8521,5
1431,8544,5
6800,6953,5
12440,12497,4
10270,1836,4
10778,4134,4
1240,4124,4
1270,5991,4
1041,3191,4
3896,932,4
1386,9508,4
1555,8541,4
4978,9906,4
11690,9324,4
2869,9114,4
11730,1253,4
10149,10731,4
10837,11074,4
12505,12552,5
12544,12578,4
10465,1464,4
8024,9441,4
12220,1828,4
10350,6805,4
4731,5643,4
5980,7812,4
1410,9600,4
11284,9989,5
264,8365,4
7975,932,4
12793,12800,4
12902,12983,4
11594,859,4
12497,917,6
6235,9429,4
2504,9707,4
13414,13417,4
11352,7803,4
1826,7195,4
11300,2411,4
10357,996,4
5319,7023,4
2377,7324,4
11515,12335,5
4701,6251,4
13112,3957,5
1181,6437,6
13747,13770,4
13791,13800,4
1981,4410,4
2243,9366,4
13552,7987,4
13840,13847,4
13838,3155,4
3332,601,4
4293,7591,4
13959,13982,4
2065,6993,4
10083,9146,4
10653,6155,4
11186,5610,4
11676,9077,4
12539,8732,4
1753,3875,4
13462,9369,4
7540,7725,4
10631,320,4
1099,9601,4
1099,9033,4
6335,6442,4
14092,14100,4
14057,14097,4
1624,5848,4
12594,6903,4
1151,9856,4
1143,2082,5
11211,13284,5
10067,13218,5
356,5007,5
6591,7721,5
10458,4771,4
603,9636,4
10653,11676,4
3235,5516,6
1112,12771,4
2069,356,4
42,6067,4
7099,712,5
10205,42,6
2106,3897,4
10212,12695,4
10938,12323,4
3592,7584,4
10248,1419,5
3962,4090,5
3451,9157,4
14631,14646,4
14739,14769,4
14702,14763,4
14702,14744,4
14728,14759,4
14761,14776,4
14727,14728,4
14705,14796,4
1242,15186,4
257,259,4
364,378,5
324,385,5
324,354,7
385,392,5
675,700,7
704,761,7
706,764,6
766,799,5
737,778,5
801,833,5
851,862,5
965,970,4
1025,364,4
1021,341,4
1266,1283,5
354,768,4
368,740,7
315,705,4
313,731,6
395,797,5
308,727,5
366,701,6
366,791,4
1962,1979,4
1916,1990,4
2192,2194,5
2311,2332,4
2457,2467,4
139,2026,5
2654,2698,4
215,275,7
346,361,4
304,363,4
323,352,4
328,341,5
431,461,4
641,696,4
732,748,6
721,751,5
712,737,5
739,774,5
760,786,5
759,761,6
813,849,4
845,895,4
852,878,4
917,960,4
1051,1072,6
1043,1057,5
1013,368,5
1242,1283,5
1220,1264,4
1311,1372,4
1029,772,4
1066,333,6
1542,1598,5
1904,1962,4
1938,1945,4
2142,2168,5
2111,2182,8
2114,2119,4
2134,2165,5
2116,2181,4
2145,2165,4
2230,2283,5
2247,2268,4
2221,2293,6
2212,2254,5
2322,2363,4
2318,2332,4
2418,2440,4
2082,2379,4
2608,2667,5
2933,2934,4
3041,3087,6
3002,3064,8
1273,414,4
3123,3157,5
3107,3132,4
299,624,4
3117,611,4
3428,3455,4
3414,3440,5
1228,1598,4
1229,1581,5
3504,3556,4
3405,746,6
3414,772,5
3493,752,7
3712,3787,4
3717,3723,4
4043,4089,4
4016,4078,4
292,649,4
2178,295,4
1427,1867,4
2576,274,4
1645,606,5
1220,271,4
2245,3524,4
2299,3600,4
167,86,4
4215,4230,5
4233,4270,4
4255,4258,5
4207,4267,4
1378,2964,6
4330,4344,6
4346,4362,5
4339,4387,4
1323,961,4
1014,266,4
2255,3571,5
2207,3508,4
4409,4411,4
2447,3657,4
2425,3651,6
2378,3681,4
4092,4359,4
4025,4399,8
4009,4321,4
1685,223,4
4615,4640,4
4650,4667,4
4617,4668,4
2783,2816,4
2511,2717,9
2789,2969,6
2509,4607,4
1859,970,4
3106,4194,7
1918,4038,4
3332,4351,4
1855,4632,4
2867,4066,5
2717,4083,5
2939,4353,5
2939,4316,7
4815,4864,4
2676,442,4
1012,3971,5
5015,5062,5
5118,5183,4
5219,5253,5
2335,2932,4
2255,2977,4
2255,2458,4
2985,3671,4
1343,3554,4
4587,5393,4
3883,5377,4
5185,868,4
5120,802,4
3412,773,6
5456,5495,4
5421,5499,6
5416,5432,4
5401,5466,6
5443,5478,6
5429,5476,4
5429,5477,4
5404,5484,4
5402,5431,5
4179,859,6
2769,4022,5
5604,5637,5
4373,5467,4
407,5490,6
4025,5468,5
1484,5484,5
1314,5408,4
2673,3163,4
4282,5098,4
5777,5796,4
5707,5738,5
5737,5768,4
5736,5792,5
1230,3950,5
274,3549,4
1586,3991,5
1011,3336,4
3947,399,6
226,2909,5
374,419,4
319,739,4
5918,5934,6
5917,5952,5
5946,5996,6
1963,5885,6
3226,844,5
6077,6096,8
6013,6046,4
6166,6191,4
157,4473,4
2605,4673,5
1293,6084,4
3544,6063,7
4339,6080,6
3998,6027,4
3404,4903,4
1617,4542,5
391,4609,4
1598,3937,4
1662,4988,5
1548,2509,4
1548,3861,4
6706,6716,4
6814,6817,5
6855,6872,6
6869,6889,6
6870,6885,5
6833,6866,6
6878,6893,5
4285,5042,4
4205,4914,4
6912,6938,4
7064,7089,5
7015,7062,4
7111,7193,4
7213,7229,4
7327,7333,5
7544,7573,4
4109,7509,4
2088,876,5
6116,7028,5
2528,6159,5
2271,578,4
1447,187,4
7745,7774,5
7793,7798,6
4373,4481,5
3120,6008,5
1335,393,5
2288,5092,4
2062,2182,4
4819,4966,4
8115,8172,4
3294,3512,4
8312,8386,4
8368,8386,4
7759,8328,4
8411,8485,7
4213,5377,4
1963,6723,4
1182,7770,6
7551,8350,4
2996,4004,4
8517,8542,5
8545,8590,5
3547,3905,5
1532,3367,4
1266,4832,4
173,5269,4
1767,4404,6
4752,5866,4
3302,6570,4
188,4166,4
1554,7186,4
3741,917,4
3745,875,4
4387,721,4
603,8031,4
5401,8040,4
5798,6897,4
6016,6814,4
5706,6071,4
6408,6825,4
5443,6469,4
438,5481,4
5966,6817,4
3544,477,5
2993,6878,4
2993,5494,4
5481,6817,5
6047,950,4
4412,6817,4
4412,6829,4
1884,6814,4
2610,5516,4
18,8450,4
6003,6812,4
6915,7451,4
4897,877,4
1208,4072,4
1078,3590,6
3503,5789,8
2645,7562,4
1591,8157,4
3330,7602,6
2906,3898,4
2326,7602,4
1432,7645,4
4550,8132,4
8922,8933,4
8922,8938,4
8930,8985,6
3405,4490,5
2285,7550,4
3849,7550,4
1946,3784,4
7662,7868,5
2776,3590,5
83,8686,5
3670,4147,4
1160,4726,5
1146,592,5
4726,564,5
1246,3147,5
1173,2290,4
2702,4742,4
6126,8260,5
6584,7074,4
5246,8288,4
9009,9022,4
9068,9089,4
9037,9078,4
1055,569,4
8213,8350,4
9153,9177,4
4897,5764,4
1097,6447,5
1569,5819,4
5414,5777,4
8007,8402,4
1053,8485,5
1735,6259,4
3440,7612,4
3466,5511,4
5198,8969,5
9327,9342,4
9332,9345,4
1428,2423,4
1343,760,4
9650,9676,4
9620,9665,5
9704,9753,5
5094,6720,6
7590,979,5
7860,813,4
8509,9229,5
1444,4827,4
6777,8893,4
6777,9266,4
1319,8518,4
9929,9958,4
9947,9994,5
6396,8788,4
5393,9232,4
8502,9259,4
1303,2683,4
1340,7833,6
16,755,4
537,6993,5
2068,6441,4
1089,4076,4
4270,5672,5
1849,6622,5
1438,9904,4
3119,3755,4
5137,9050,5
1637,2945,7
148,2945,6
1434,8262,4
10125,10160,4
4820,7560,7
6622,7560,4
2231,4391,4
7510,8390,4
226,8704,4
4713,8390,4
2516,5775,4
3508,8234,4
1822,382,8
1342,4611,4
10346,10389,5
10327,10338,4
10349,10368,4
1189,4293,4
2651,9351,4
8888,9983,4
1321,9333,4
10349,8411,4
10353,2960,4
10346,6084,7
10435,10493,4
10453,10481,4
10469,10484,4
10468,10473,5
8956,9661,4
1462,6032,7
1078,6441,4
10394,6100,4
10529,10553,4
10512,10559,5
3278,7860,6
4441,7860,6
4552,9410,6
4283,9101,4
4283,9069,4
7810,9410,5
8048,92,5
2155,4553,4
4177,8685,5
3737,5314,4
2415,9014,4
2345,3618,5
2945,9645,7
2024,9645,7
8793,9699,4
6765,8720,4
484,5330,5
10702,10779,4
10741,10770,4
10718,10719,4
10713,10719,4
10762,10771,4
10737,10778,4
10720,10753,5
10719,10741,4
10712,10772,4
10751,10772,4
10780,10788,4
3420,4397,6
1462,5043,5
2323,694,4
11035,11063,4
11165,11183,4
11130,11175,4
11138,11176,4
11122,11127,4
11109,11194,4
11120,11169,4
11102,11153,4
11136,11161,4
11271,11296,5
5253,7220,7
2701,4591,4
11296,2701,5
4496,4591,4
1678,9752,9
10788,191,4
10756,8729,4
10799,1434,4
10796,382,6
11331,11332,4
11349,11357,4
11469,11473,4
211,525,4
10331,9118,6
6652,7089,4
4170,9271,5
2065,5081,5
5375,8845,6
4716,9581,4
11158,3875,5
3112,8714,4
10267,9057,4
6180,8714,4
1737,4778,4
556,9063,7
2495,3361,4
11509,11577,5
10819,9282,6
8165,8444,5
10975,5850,4
942,9751,5
4514,8595,8
2970,9770,5
5798,7463,4
10331,11398,5
11327,1511,4
11834,11884,4
11803,11880,6
5489,8295,4
5489,8289,4
2284,5489,4
4168,7138,4
1928,7968,4
11750,2563,4
3779,9256,5
11906,11919,5
11919,11972,4
7919,8290,4
7336,7837,4
3554,7825,4
3292,8228,4
237,4121,4
237,8266,5
4823,5132,4
4336,4728,7
241,400,4
4689,5530,6
3432,4336,4
4121,8424,4
4121,736,4
10449,9300,4
1413,6827,6
10722,1411,6
10613,11972,4
11930,5416,4
1309,4689,5
10083,2138,4
4789,8827,4
6286,7902,4
10541,8562,5
10536,3223,4
10535,4632,4
10833,6113,7
3290,8204,4
4650,7138,4
6283,7660,4
2054,6208,5
9395,9495,4
3867,9495,4
1747,4917,7
3032,8947,4
11919,5459,4
11817,5096,4
4070,5093,4
582,8163,4
11948,582,7
1411,9076,4
3191,4287,5
11280,2458,4
10024,5116,5
4675,4827,6
11221,7271,4
6471,7191,6
12243,8539,4
10651,5721,4
11211,3133,4
9282,9893,4
10238,2398,4
4876,8785,4
6591,9862,8
2068,9511,4
10196,10509,4
2333,3243,4
10596,7833,4
11610,932,5
5009,9862,7
11014,8981,5
11376,7862,5
10179,11649,5
11649,360,4
4636,7376,4
1966,2783,4
919,9749,4
6143,9779,4
11324,6394,4
11274,4854,5
12530,12557,5
12558,12590,4
12544,12590,4
4514,6084,4
12052,9700,4
5755,6902,4
10033,4852,5
318,5990,4
12001,9721,4
1772,7508,5
10212,4876,4
12516,9466,6
12541,4731,5
10741,8901,4
4927,993,5
3409,5963,4
10705,11198,4
11171,435,5
11285,7832,4
1410,6591,4
12358,12520,5
3542,6515,4
10515,11330,4
2223,75,4
12826,12881,4
12927,12986,4
11844,12230,4
10591,9247,5
13111,13195,4
12301,3465,4
2522,4362,4
13549,13557,5
13556,13562,5
1740,4333,4
11036,7818,4
6001,9653,6
13637,13665,4
1002,11208,4
1074,5545,4
8180,952,5
1637,6148,5
2545,3575,4
7200,9985,4
13731,13781,9
10857,5216,4
13258,13553,4
2030,8102,4
13549,9441,6
13869,4463,4
13919,13956,4
11527,12516,4
12594,5240,5
1033,8132,4
12553,1753,5
2861,9822,4
