passenger1,passenger2,Number of flights together
7470,8013,4
12582,7508,5
2861,7508,4
12301,3451,6
10960,12950,4
10938,13163,5
12968,6434,4
13112,7612,4
926,9505,7
12159,2565,4
13872,13885,4
13874,18,4
4463,8218,4
13898,6960,4
10595,13628,4
7151,8465,4
11593,11871,6
11871,4972,5
8132,9171,5
13471,1788,4
5355,8631,4
1739,6687,4
5332,9441,5
13594,4810,4
1099,6743,4
10802,1451,4
12003,12687,4
6553,926,5
13903,8837,4
13404,139,5
4969,8091,5
13240,7544,4
13244,1947,5
8206,8563,4
1181,12981,4
13221,2548,6
12401,4212,4
3488,7502,4
11192,11571,4
2069,6323,4
42,5007,4
2106,7555,4
11562,6633,5
6767,7684,4
1688,7530,4
14207,14266,4
10214,7114,4
10938,4166,4
1774,5560,4
11416,1850,4
11070,13276,4
1992,9688,4
10653,11089,4
14751,14778,4
14751,14780,4
14756,14778,4
14727,14796,4
14746,14797,4
3874,7148,4
15115,15158,4
11957,3242,4
293,299,8
343,400,4
638,692,4
703,760,5
747,799,5
751,795,5
712,721,7
705,793,5
755,795,5
740,793,5
801,884,5
960,986,6
1021,1023,5
1021,1029,5
1029,315,4
1371,1394,5
354,730,4
334,724,5
1822,1849,10
1914,1975,6
1966,1979,4
1968,1998,4
1902,1987,4
2120,2188,4
2187,2189,4
111,2390,4
139,2322,4
223,280,4
223,243,4
226,293,5
419,448,4
632,664,4
605,670,4
601,681,6
702,798,4
721,734,6
712,761,5
724,727,5
719,755,5
822,845,4
801,868,6
857,866,4
901,933,5
930,933,5
1023,354,5
1038,334,7
1207,1274,4
1414,1489,4
1043,795,4
1026,719,4
328,760,4
1053,759,6
1072,746,4
1803,1859,4
1058,780,4
1941,1960,4
1903,1946,6
2051,2093,5
2131,2154,4
2119,2141,4
2163,2187,4
2148,2162,4
2107,2163,4
2247,2260,4
2207,2271,5
2244,2245,5
2245,2246,6
2363,2392,4
2432,2475,4
2043,56,4
2545,2586,5
2631,2692,4
2946,2955,4
3030,3076,4
3135,3161,4
3154,3188,4
3162,681,5
271,625,4
271,3116,4
231,3184,7
3468,3492,4
2681,314,4
1042,1544,6
3549,3600,4
3552,3600,4
3537,3578,5
2185,288,7
3108,648,4
2122,664,4
3620,3679,5
3475,740,5
3716,3752,6
3839,3858,5
3920,3998,5
4025,4088,4
4010,4022,5
4016,4035,4
2186,3198,4
4152,4166,4
1693,2586,4
2531,606,4
2541,432,4
1619,3120,6
1254,2644,4
4233,4271,4
4210,4299,4
4208,4248,6
295,3461,4
4317,4400,4
4361,4379,4
4371,4395,4
3133,676,4
1320,949,4
211,2674,4
4432,4455,4
4469,4491,4
4473,4499,4
4418,4467,4
2334,3698,5
2315,3648,4
4530,4544,5
4088,4362,4
3809,4531,5
4615,4672,4
4609,4628,7
2717,2816,4
2717,3120,5
1611,2879,4
2511,2816,4
1993,4317,4
4747,4779,4
4053,407,7
2759,4066,5
1696,4053,5
4811,4852,5
4962,4979,4
2243,4415,4
1512,2595,4
1826,2775,5
5026,5092,6
5161,5191,4
2268,2328,4
5329,5354,4
5307,5345,4
5361,5379,4
2335,2910,4
2965,946,4
2935,3681,4
141,2223,6
4165,745,5
1321,2660,5
3482,3779,4
3401,889,4
5477,5481,4
5448,5483,4
5401,5456,4
5478,5494,6
5443,5495,4
5423,5471,4
5431,5490,4
5406,5494,4
2729,5009,4
1371,5498,6
4025,5440,5
4399,5464,5
4388,5464,5
1482,5483,5
1337,5491,5
2021,4319,4
4400,811,5
2423,3346,4
2143,554,7
2768,4209,4
2239,794,4
2509,4903,7
4690,4969,4
2514,3581,6
3220,3348,4
1919,5892,4
2998,374,4
2635,727,4
1219,132,4
5970,5994,4
5919,5928,4
1994,4314,5
6016,6077,7
6027,6084,4
6155,6189,4
3677,4955,4
5792,5976,4
1484,6014,4
3861,4430,5
3861,3920,4
2560,4914,4
2560,3492,5
4552,5420,4
1617,2596,4
1444,2560,4
2817,3109,4
6814,6893,5
1548,2710,4
3492,4285,4
4914,5053,4
2848,4903,4
7034,7051,4
7003,7029,4
7005,7099,4
3994,5116,4
2620,3688,6
3662,4626,5
4441,5841,4
4556,822,8
5787,5911,7
7721,7759,4
7186,7575,5
7551,756,5
2450,3590,4
486,5325,4
1260,3912,6
3967,5775,6
1272,3642,4
8117,8194,4
5949,6867,4
4827,8350,6
7331,8384,5
8429,8450,4
3670,8013,5
3148,6723,4
1341,8387,5
8501,8521,5
8509,8557,5
8541,8598,4
1265,5318,4
2786,7616,4
202,2516,5
687,7682,4
6585,7575,4
1554,7575,4
1554,7543,4
2031,2758,5
2401,4278,4
5059,7581,4
4983,8089,6
732,8068,6
5733,5842,4
3940,6430,4
5798,6839,4
1817,6870,4
6408,6847,4
477,6832,5
6075,6893,4
4674,5744,4
4674,5964,4
5440,6893,4
4316,6878,4
4607,5966,4
2294,477,6
2993,5443,4
6049,6898,4
6049,6855,4
1865,6898,4
1865,5769,4
5771,6809,4
2759,6869,5
2759,6829,4
431,8450,4
6242,8402,5
3105,5596,4
7366,8383,4
22,7430,4
2620,6950,4
2620,6938,4
3101,877,5
3764,6962,4
4072,7039,4
2926,975,4
7662,901,7
3292,7629,6
441,7645,4
8945,9000,5
8960,8973,4
2712,772,4
1368,8078,4
2392,3979,4
1075,4126,4
2857,8289,5
8127,83,4
4563,8497,4
4779,5243,4
1146,4769,5
1214,1917,5
1119,4786,4
2702,574,5
1938,7650,4
5805,8254,4
9009,9089,4
9068,9076,4
2723,4483,4
718,8998,5
2026,7986,4
202,8249,4
3284,8703,5
5482,663,5
6707,8209,4
6786,8353,4
3418,663,5
3735,5509,4
1940,6796,5
4468,5509,9
3883,9077,4
258,745,5
4983,8402,4
5490,6294,5
1998,6940,5
6205,7034,4
4896,9069,5
9366,9382,4
8135,8245,4
7111,8276,4
2728,8246,6
9513,9568,4
2262,815,4
9675,9692,5
9601,9602,5
9622,9642,6
9622,9649,5
9610,9690,5
9703,9769,5
5544,6805,7
4502,9511,4
2960,4670,4
4850,7768,5
2294,5733,4
1045,3432,5
6777,7396,4
8810,9234,4
9959,9977,4
8370,9040,4
662,9240,4
8506,8847,4
1762,2532,5
1657,8949,4
3418,4627,4
2939,8190,5
5652,7131,4
4329,5096,4
6776,9618,4
388,4852,5
2504,9753,4
2488,866,5
624,6802,4
1715,7209,9
7162,7640,4
10154,1657,5
10315,10352,5
10310,10338,4
4293,9539,4
6769,848,4
1281,2232,5
9443,9808,4
6694,8078,4
2656,9598,6
10371,8961,4
10384,6441,4
10335,211,5
10414,10428,4
10419,10424,4
10482,10496,4
10416,10434,4
4881,8014,6
4085,5356,5
592,7986,4
10521,10530,5
10553,10584,4
10561,10590,4
8048,8363,5
8461,905,5
258,9522,6
2857,9466,4
10313,4552,4
6453,8294,4
4274,7162,4
2234,2937,4
2024,4451,5
2012,9645,5
148,1849,5
148,9066,5
148,7209,5
2856,4202,4
191,3064,5
10701,10712,4
10720,10726,4
10841,10871,4
10818,10900,4
10875,10889,4
7506,9238,4
11037,11059,5
11119,11187,5
11128,11136,4
11101,11127,4
11108,11153,4
11127,11153,4
11127,11139,4
11103,11136,4
11103,11129,4
11132,11135,4
11115,11137,4
11115,11127,4
11122,11150,4
11143,11145,4
11121,11145,5
11187,11198,5
11102,11173,4
11156,11157,4
11296,1831,4
4591,4650,4
11276,5957,4
9621,9761,4
10731,9645,4
10770,2024,4
11393,11395,4
365,857,4
3223,5533,5
3896,8039,6
1782,3503,4
4051,9317,4
4496,4778,5
1343,7841,4
11544,11566,4
10869,8803,5
10873,2234,4
10128,10832,4
1343,7998,5
5055,7507,4
8010,9513,4
7511,9790,4
8223,8664,4
5283,896,4
11060,9404,4
11355,2262,5
2212,7674,4
11837,11855,4
8403,9267,4
2625,3551,4
2785,3502,4
10306,3735,4
7537,9548,4
10234,6464,5
3955,921,5
11767,9969,5
6143,6394,5
1044,10756,4
10354,7002,5
3416,5056,6
7706,8194,4
1404,2108,4
1138,210,4
1670,5209,4
1762,557,4
6024,7809,6
371,5696,4
2489,7809,4
1283,2489,4
1378,3432,7
4188,4336,4
4010,4269,4
4121,7809,4
3214,7381,4
6310,6827,4
1434,4814,4
1820,5069,4
10758,2423,4
11466,269,4
10016,11201,4
2744,8194,5
6033,8348,4
2208,293,4
8714,9683,4
10267,10833,5
3837,9539,4
3243,7162,6
167,8017,5
10684,4744,4
4070,9951,5
11274,2378,6
10018,1079,4
1860,9955,4
8128,9495,4
10015,6471,5
6584,9744,4
1158,8132,4
12160,12190,5
11407,3531,4
1218,8114,4
11923,1343,5
11817,7837,4
10702,8163,4
4451,7844,4
11803,7560,4
12220,12250,5
10266,10596,4
11745,9629,4
11719,2859,4
4462,4735,4
420,5603,5
11090,11315,4
10899,4497,5
8579,9511,4
1041,5395,4
2358,9600,4
8830,9357,4
10691,7222,4
1202,9150,4
10261,11376,5
8427,9992,7
11309,5933,4
2046,8925,4
12100,763,4
11090,12105,4
11561,12002,4
10261,7463,4
12144,1988,5
6084,7951,4
9712,9996,4
12535,1386,5
3173,4811,4
7924,9942,4
11858,12381,4
3665,4872,4
10512,10847,4
6066,8901,4
11587,9994,6
2690,8095,4
12074,5958,4
12428,4147,4
12113,9701,4
6515,75,5
7850,8371,4
3997,8101,4
1268,3542,4
12113,9620,5
12841,12899,7
10365,7123,4
2560,7870,6
1863,4930,4
10478,11594,4
11559,1482,4
11529,11844,4
11529,2518,4
362,917,4
12810,2930,4
6535,9174,5
12555,8106,4
10308,798,8
8579,9435,4
2043,3526,4
2043,7205,4
13462,13472,5
6459,8579,4
13477,2068,4
5105,9179,4
13663,13672,4
1583,3847,4
5963,6146,4
156,7324,4
11136,5574,5
11353,12061,4
3779,9077,5
12374,2788,5
13277,13579,5
12301,6261,6
13771,13777,4
10181,3957,4
13851,13878,4
13851,13896,4
6538,8267,5
1714,7590,4
1770,3902,4
10551,4237,5
10340,12516,4
6138,6915,4
1829,456,5
9152,9466,4
10762,9152,5
3608,9713,4
2408,7556,4
13285,13520,4
2613,611,4
12373,8589,5
3702,6532,4
13251,6335,4
10458,6519,5
2251,3405,4
2007,3608,4
2007,2243,4
1624,3128,4
5177,8396,4
13911,8837,5
3367,9877,4
4136,5681,4
13819,5012,6
12981,14018,5
13249,2112,5
13284,2548,5
4957,5212,5
5037,5955,4
3485,7280,4
42,9974,4
42,7721,5
13264,9043,4
5007,7194,4
183,5101,5
10205,13284,4
13564,712,7
10244,1591,6
13249,8556,5
2720,7764,4
245,6778,4
10214,8552,4
11213,5513,4
1850,8211,4
2092,779,4
13232,5487,4
14614,14692,4
15121,15126,5
15146,15179,4
28,95,4
6,88,4
205,293,7
537,597,5
704,762,7
733,752,11
758,761,5
707,799,5
751,778,5
819,849,4
908,921,4
1019,1048,6
1072,382,4
1025,355,7
1007,305,6
1423,1489,4
385,778,6
354,766,4
360,716,4
1946,1992,4
2160,2162,5
2271,2291,4
232,294,4
354,360,6
308,324,5
334,344,4
553,562,4
607,624,4
726,762,5
743,781,5
731,749,6
709,726,5
734,768,5
811,889,4
947,965,4
935,997,4
1043,330,4
1333,1345,4
362,761,4
334,740,4
1506,1544,5
1904,1967,4
1922,1973,4
2024,2090,7
2129,2188,4
2110,2160,7
2248,2285,6
2247,2300,4
2204,2234,7
2206,2247,5
2452,2484,4
2440,2470,4
2411,2476,5
2433,2447,4
2409,2440,4
2404,2462,4
2415,2480,4
2641,2664,4
2944,2975,4
3137,3157,4
3152,692,5
264,3145,4
3440,3483,5
3475,3479,4
3402,3491,7
3471,3491,5
1287,1569,4
3520,3570,6
3567,3578,4
3440,716,4
3930,3980,4
3908,3914,4
3990,3994,5
4020,4057,7
4004,4027,4
4009,4063,4
4128,4187,4
4113,4194,5
215,2576,4
1250,2869,4
1652,2801,4
167,2886,4
4291,4297,4
4241,4270,4
2946,904,4
4370,4386,4
2139,282,6
2937,935,4
2570,2674,4
4042,4316,9
4046,4324,4
4023,4393,4
2249,3570,4
4414,4488,4
135,2454,5
2306,3649,5
2335,3671,4
4544,4548,5
4052,4309,7
1507,368,4
4618,4645,5
4678,4693,4
4614,4675,5
4614,4646,4
2789,3152,4
2511,975,9
1322,437,4
1074,901,4
3285,3343,4
1905,3249,4
2411,3672,4
1498,4656,5
1371,4353,5
4813,4891,6
3439,622,6
1533,2611,4
1917,4058,6
3535,3668,4
5362,5396,4
5323,5329,4
2458,912,4
3569,3645,6
2405,2951,4
2901,3571,4
1343,3603,5
3806,5350,4
2236,755,4
4534,5331,5
5446,5467,5
5479,5499,6
5464,5496,4
5463,5479,4
5429,5448,6
5438,5479,6
5438,5490,4
5420,5429,5
5404,5429,7
4017,5402,5
4388,5440,5
2482,3286,8
1333,4167,4
4575,5098,4
5726,5780,4
5779,5798,4
1612,3111,4
3823,5417,4
1884,4904,4
1662,4632,5
3404,391,6
2244,682,4
2635,366,4
3707,380,4
2109,3463,4
1537,374,4
1537,2635,4
2700,3174,4
2700,3587,4
5901,5927,5
5962,5992,4
2111,5133,4
1982,5865,4
6016,6075,7
6041,6042,4
6018,6041,4
3303,4734,5
2185,340,4
2942,5948,4
4395,6020,7
3576,6071,6
1046,6092,5
1617,4656,4
1651,4542,4
1651,3920,4
4523,6004,4
3527,4914,4
4914,5455,5
4346,6027,4
188,2067,4
6829,6836,5
6817,6896,5
2775,4647,4
1108,1801,4
3184,4430,4
1538,391,5
2596,5055,4
1046,4212,4
7048,7061,4
7253,7268,5
7442,7485,4
7538,7597,4
5586,6752,5
3119,3223,4
7611,7681,4
7621,7693,4
6116,6554,4
4000,7700,4
2692,7680,4
3312,3593,4
7719,7790,4
7717,7725,4
5964,6469,5
7889,7896,4
8010,8085,4
8127,8174,4
5787,6810,5
8381,8383,4
752,7784,5
7381,7733,4
7318,7820,5
3300,8293,4
2604,289,4
6572,7575,4
2101,6531,4
3122,826,4
1467,2227,4
3472,4919,4
2143,4125,4
3477,8007,5
5073,6974,4
3453,6985,4
471,7728,4
6896,950,5
5798,6016,4
1817,4969,4
1619,6893,4
4373,4942,4
6064,6844,4
6075,6866,4
6017,6885,4
184,6847,4
184,6829,4
5720,6069,4
2993,4969,4
5481,5706,5
5788,6047,4
548,8390,4
1266,917,4
1691,2437,5
4072,6813,4
5789,8216,4
2665,8373,4
1393,2433,4
364,898,4
1635,8132,4
3169,7602,4
3855,7662,4
2326,8132,4
2326,901,4
8844,8889,4
2035,4416,4
4553,7679,4
7831,8920,4
2868,6097,4
2857,3590,9
8142,8654,4
5396,8294,4
3471,4389,4
4779,546,4
1701,1811,4
4772,574,5
3637,3931,4
1811,5220,4
2964,8212,4
1911,7705,4
9035,9051,6
5984,7666,4
1055,7700,7
4862,8213,4
7747,8882,4
3307,7951,4
6946,860,4
3329,494,4
6507,9083,5
6703,8190,4
5579,6786,5
5876,9098,6
8273,9053,5
9240,9259,5
4395,6052,4
1244,5596,4
6447,8411,9
1613,4395,4
378,4399,5
4700,6052,4
5198,8979,9
3153,9069,8
3356,3959,4
3300,9069,4
9350,9360,4
9391,9400,4
9332,9392,4
3405,756,4
9568,9586,4
1042,5740,5
9641,9681,4
9613,9679,4
9601,9665,5
9610,9686,6
9705,9761,5
5018,9517,4
212,8228,4
7122,8036,6
9929,9977,4
8838,9227,7
10036,10073,5
10037,10058,6
6720,7279,4
1223,8566,5
2719,9988,4
5683,8824,4
7131,9686,4
4553,5383,4
9793,9924,5
7879,816,4
8260,8729,7
2856,3187,4
1262,5662,4
5867,9769,6
2797,5867,4
2097,783,5
1282,3024,5
816,8237,5
5058,5233,5
4366,9540,5
10346,10377,4
10332,10358,5
4000,848,4
2966,7851,4
1343,4591,5
1673,8128,6
1677,6441,5
10325,4850,4
10412,10414,4
10428,10442,6
10433,10494,4
10425,10452,4
10425,10449,4
10471,10498,4
10462,10478,4
2746,8635,4
5770,6428,4
1652,7020,4
9465,9885,4
592,9436,4
10389,7799,6
10558,10566,4
10377,4441,5
2068,9098,8
4552,8775,5
5544,9874,5
2973,92,4
3356,7643,6
3356,9874,5
1173,4468,4
6347,7668,4
10128,9282,4
2354,3618,5
2945,7560,5
3754,9014,4
2231,61,6
10776,10791,4
10742,10771,4
10704,10779,5
10720,10751,4
10703,10779,5
10703,10753,4
4494,5416,5
10812,10858,4
11049,11062,5
11106,11127,4
11101,11158,4
11118,11131,4
11174,11193,4
11111,11156,4
11158,11175,7
11142,11180,4
11151,11180,4
11102,11189,4
10244,8050,4
4453,6777,5
11332,11361,5
11434,11435,4
4165,5058,5
10313,10676,4
3896,708,4
10661,9758,5
6447,9757,4
10548,10661,4
10697,4092,6
10033,5101,4
11272,2495,4
2457,2701,4
10841,7153,4
5055,8445,7
4514,6541,4
4202,4803,5
4350,4717,4
11855,11880,5
2181,8235,4
2625,5093,4
10376,3269,4
10431,5256,4
10356,9812,4
7229,9812,4
11175,9969,4
11964,11969,4
6292,7904,4
237,9659,4
2479,4188,4
4823,9659,4
1404,4269,4
241,4580,4
241,5209,4
400,4364,4
2108,6548,5
371,4364,4
4728,728,4
4269,5696,5
4010,863,4
10465,7381,4
6084,9300,4
11914,4235,4
11926,4623,4
11906,1276,4
6114,7950,5
5162,6114,4
10644,3117,5
4623,8801,4
6184,9685,5
10044,5592,5
4827,7656,4
1079,9127,5
11280,11400,4
9331,9493,5
375,4274,4
10758,5227,4
10841,4404,4
10509,9049,4
5796,9184,4
6823,9300,5
10310,5021,4
11652,5587,4
3660,4287,5
10097,7950,4
4737,9359,5
10516,3226,4
11028,4220,4
2513,9078,4
6929,9501,4
6929,8922,4
10196,8521,5
638,6554,5
2138,8721,4
293,8323,4
8706,9433,6
10509,2408,4
3041,6138,5
6006,6121,6
1096,264,4
1337,7951,4
1872,8400,4
3065,5803,4
739,7725,6
12018,707,4
12088,9779,7
11274,11600,5
10989,2378,6
12533,12598,4
12514,12537,4
11243,4444,4
4816,8871,7
12220,4513,4
12508,5096,5
11674,12545,4
11214,3409,5
10357,3823,4
12255,603,4
391,9620,4
12050,2702,4
12710,12792,4
11350,3551,4
7850,7962,4
10701,1260,4
4533,7611,4
12826,12899,4
5605,7346,4
11973,9659,4
12412,7838,4
2511,932,4
4478,5958,5
5958,7720,5
2614,6516,5
4335,6843,4
2886,9259,4
10484,1466,4
10365,4774,4
12301,8594,4
3238,7200,4
13244,13247,4
2197,2522,4
5760,7540,4
1446,3297,5
383,8682,4
13607,13610,4
8529,8674,5
5470,7073,4
12298,4566,4
8754,9512,4
13277,6874,4
3121,9465,4
10045,3572,5
4021,4234,5
1981,2243,4
10632,12248,4
2243,5757,6
13830,13862,6
8465,9522,4
13911,13970,5
11847,8581,4
1242,6332,4
10653,2439,4
11571,7014,4
10496,10760,4
1064,5414,4
6001,8348,5
12244,13605,4
13619,6633,4
8590,8948,4
12286,13627,4
13203,5661,5
12244,2007,4
14022,14023,6
14087,14090,4
10585,13731,6
13731,8674,5
11717,9247,4
741,9749,4
12152,4516,4
5081,6307,5
2251,8664,4
10802,13668,5
1143,4989,4
13830,8206,4
12906,1709,4
13571,6857,5
13261,13510,4
3488,9351,4
11394,5955,4
13253,1770,4
11872,1739,4
3897,712,4
183,2106,4
13571,4685,5
13284,712,4
1009,13264,4
10244,5634,5
14094,6900,4
1850,8961,4
14741,14757,4
14787,14793,4
14761,14787,4
14708,14777,4
12794,3874,4
15126,1740,4
15126,8211,4
309,366,6
315,366,5
643,687,4
726,739,6
726,758,5
743,764,5
712,799,5
1003,1019,4
1160,1173,4
1002,355,4
1232,1299,4
1370,1391,6
1319,1392,4
1001,701,7
341,793,4
315,758,4
1821,1836,4
1918,1986,4
2185,2190,4
2210,2265,4
2261,2290,4
2270,2289,4
2206,2281,4
2419,2489,4
2485,2492,4
2413,2460,4
2068,2334,4
246,292,5
323,340,5
554,570,5
525,532,4
613,660,6
658,670,4
726,791,5
726,771,5
742,784,4
724,761,6
821,857,4
813,845,4
935,950,4
1044,313,4
1050,307,4
1451,1454,5
362,759,7
1545,1552,4
1818,1849,7
356,770,4
1905,1971,4
2145,2162,4
2262,2271,5
2233,2237,4
2264,2291,4
2303,2328,4
2356,2392,4
2443,2500,5
2446,2457,6
2438,2469,6
2415,2476,4
2455,2478,4
2754,2769,6
3019,3049,4
3155,3174,4
227,3158,4
3439,3440,4
3411,3436,4
3477,3493,4
1014,1542,4
2155,288,4
3491,716,4
1001,3421,4
3754,3782,4
3911,3971,7
3924,3989,4
3949,3971,4
3931,3940,4
4082,4089,7
4013,4044,7
3198,690,4
2153,3188,4
2186,3174,4
2186,3167,4
1808,2781,4
4156,4158,7
2563,274,4
2560,443,9
1272,2501,9
4256,4267,4
4203,4287,5
3122,3413,6
3172,759,4
3451,641,4
1673,2567,5
4318,4337,7
4362,4387,5
2212,3578,4
2281,3535,5
187,2447,5
2325,2498,5
4534,4569,4
1507,3414,4
1532,3477,5
4620,4657,4
4628,4655,4
1422,2783,4
1337,2717,8
1755,245,4
4712,4787,5
165,2446,4
139,2411,4
2509,2793,4
1314,4395,5
2789,4042,5
1367,4346,4
1818,4011,5
4941,4950,5
2244,4478,4
2655,4415,4
211,2285,4
2528,2601,6
5055,5082,5
5193,5194,4
5215,5273,4
5355,5361,5
1387,2335,5
2458,2977,4
2222,2498,4
1321,2407,4
3537,946,5
141,923,4
4551,5367,5
1272,1365,4
3752,731,4
5446,5476,5
5448,5479,6
5412,5436,6
5411,5442,5
5404,5459,4
5402,5486,4
1377,4329,5
2867,5484,5
1484,5464,6
3454,3688,4
3688,5671,4
1167,794,4
5719,5726,4
5757,5795,4
5706,5720,9
5702,5731,5
5812,5866,6
5850,5854,4
3656,979,4
4930,761,5
1649,3493,4
1649,2068,4
2635,3947,4
2664,696,4
3919,670,4
2068,366,4
5932,5986,4
5922,5927,5
5902,5954,4
2182,4076,4
1982,2182,4
2173,3288,4
2173,5842,4
1583,3917,4
4761,5204,5
4682,5456,5
1587,928,4
5819,6326,5
4373,6008,6
6413,6494,4
1046,6027,4
3404,3920,4
4552,6004,4
1662,4656,4
3572,4967,4
3492,6027,4
1444,1598,5
1548,4914,4
4593,4988,4
4593,5460,4
4346,5467,4
6814,6889,5
6827,6836,5
1444,4178,4
2775,4552,4
3184,3670,4
6960,6993,4
7029,7067,4
7306,7326,4
7424,7477,4
7506,7526,6
7635,7661,4
7605,7662,9
4767,5637,4
2620,4814,4
3516,5842,4
3273,5390,5
2492,4441,4
3528,4610,5
7713,7784,4
7704,7765,5
1619,1817,5
5761,959,5
7814,7843,4
7802,7872,4
2700,7381,5
7934,7971,5
7951,7986,5
3226,5310,4
3682,4678,4
8110,8127,6
8291,8293,7
3043,4148,4
2500,3509,4
2939,5911,6
7798,8386,4
3919,7706,4
7346,7833,4
3188,6418,4
3188,4321,4
2692,5100,4
6542,8237,4
1613,451,6
2504,2797,4
2719,4359,6
2700,347,4
1467,4387,5
4182,7581,4
5668,6294,6
1643,6019,4
324,6830,5
1817,6071,4
5706,6814,4
477,6830,4
2717,5771,4
6096,6884,4
6096,6847,4
184,6833,4
5788,6866,4
5734,6833,4
5734,6017,4
4481,6884,4
6878,997,4
4969,5761,5
1447,5544,4
5012,5800,6
5867,8307,6
2433,5560,5
8722,8792,4
2211,3310,4
4805,920,4
3855,3950,5
441,7605,6
1432,2868,4
8963,8970,4
8953,8954,4
8948,8960,7
8948,8995,4
8957,8983,4
8904,8968,5
3173,4613,4
1158,877,4
3278,7605,6
625,7039,5
5789,901,6
6813,8190,8
7948,8128,4
3931,564,4
1531,564,5
1938,7694,4
4756,5238,5
9068,9077,5
9039,9081,4
2234,529,4
2150,7640,7
1632,5740,4
4142,529,7
1775,7799,4
7811,8998,5
1794,8981,4
3531,7349,4
292,494,4
8117,836,4
1504,7858,4
6796,95,5
5509,7039,5
3503,4249,8
6372,9077,4
6372,9042,5
451,6810,4
5989,8037,6
1244,5911,5
1244,8485,5
5596,8093,4
4700,6100,4
1053,6294,5
1468,7997,4
2262,5564,4
3440,4200,5
2124,7001,4
432,5515,5
1369,3237,4
2861,7191,4
9342,9391,5
6931,8135,4
7713,8843,5
1335,5808,4
9420,9446,4
1343,4178,4
9620,9664,5
9613,9676,4
9602,9619,5
9656,9684,4
9640,9656,4
9640,9676,4
9618,9634,5
8887,9223,6
2862,8589,4
5733,9119,4
3432,8121,6
6053,8810,4
9968,9988,5
8502,9240,4
10022,10097,6
10054,10076,4
2797,3466,4
6783,9513,5
6718,707,4
2323,5571,4
7193,8213,4
9513,9957,4
9586,9950,4
5423,5787,4
3021,6588,4
300,9624,5
2529,4555,5
5383,5572,5
4933,9648,4
388,4860,4
5359,9618,5
9513,9751,5
9728,9924,4
148,3028,6
3754,3875,5
6622,9626,6
10244,10267,4
5942,9784,4
5058,8679,4
2773,7568,4
3196,9755,4
10334,10349,7
163,7163,4
6084,9030,4
1641,7298,6
4850,7298,4
8045,9351,4
10346,4249,4
10313,1641,7
10415,10442,4
10402,10412,4
10409,10412,4
10454,10458,4
10452,10496,5
6256,7433,5
10389,7220,4
10377,9098,6
2068,9500,5
3286,92,5
4772,6805,4
2155,4852,6
352,9872,4
3339,4715,4
6084,9441,6
3837,8679,6
1638,6782,4
315,9362,4
8225,9282,4
4841,8228,4
2090,4202,5
3028,9066,5
4774,5522,7
2967,8720,5
10702,10799,4
10710,10788,5
10710,10767,4
10718,10760,4
10843,10871,5
10965,10988,4
10508,9460,4
11041,9097,5
10328,11041,4
11119,11196,4
11178,11189,4
11178,11193,4
11127,11193,4
11115,11136,4
11115,11190,4
11115,11200,4
11150,11198,4
11150,11188,4
11121,11153,4
11139,11193,4
11151,11188,4
11120,11136,5
11153,11183,4
11114,11132,4
4226,6824,4
2378,9259,4
5459,9828,6
4453,9828,4
2581,932,5
10710,2024,4
10727,7209,4
10799,4820,5
5796,953,5
10548,1342,4
10009,9924,4
1573,9324,6
3029,3361,4
2457,3361,4
11510,11572,4
11571,11577,4
10806,7162,6
5459,7507,6
5669,8114,5
10985,4778,5
11607,11682,4
8373,8578,4
11817,11880,6
10473,2164,4
2261,4210,4
1562,5227,5
4707,5299,4
7682,8163,5
10453,10910,4
7590,9812,4
730,7934,4
4823,728,4
1064,400,4
10017,5016,4
10017,6987,7
1138,6024,4
10016,8194,4
1296,4217,5
7677,8424,4
2489,400,4
2174,2479,4
728,8194,6
4121,728,4
6053,888,4
4580,728,4
9386,9683,4
4363,9539,4
4137,5203,4
4623,9351,4
10512,11938,4
10017,11201,4
11201,2138,5
335,4675,4
5943,6111,5
4713,6317,8
293,8587,5
10541,167,5
2100,9057,4
258,8363,5
10899,8562,5
6447,9386,5
3223,6827,4
3367,8363,4
10271,3078,5
3117,855,5
11296,9951,4
5047,8121,5
11011,1225,4
7859,8721,4
10022,7881,5
8684,9389,4
10024,9395,5
10015,637,4
2390,3982,4
3315,6086,4
1609,8890,4
12123,12135,4
1562,288,5
11407,4749,4
4802,6541,4
5058,870,4
10112,1189,5
10465,6807,4
3802,5058,4
10764,582,4
3361,5277,7
4070,4451,4
9576,9738,7
664,7418,6
12135,7319,4
2054,5943,4
10097,6111,5
4827,8653,4
11796,6184,4
11438,4420,4
2068,7801,4
1812,4204,4
10857,5911,4
4109,9501,4
7481,8514,5
3631,4895,4
1383,8679,4
4170,8835,4
1232,1681,5
2049,873,4
3279,486,4
2476,4287,4
1021,4572,4
3065,9281,5
1032,5096,4
10234,1032,4
360,9992,4
12072,917,4
12173,7477,4
12563,12568,4
10244,3590,4
10697,3545,4
3356,5530,4
12210,12563,6
10512,4927,5
7343,7780,4
4285,9577,4
1352,264,4
11171,4903,4
3180,455,4
11073,11812,4
5380,968,5
10141,1115,4
3413,4395,4
4034,5998,4
2676,6711,4
10989,12810,4
12175,4430,4
11322,3993,4
8326,9367,5
3565,6370,4
1099,917,4
11045,5529,5
11273,12204,5
13270,13296,4
1230,5815,4
10880,2214,5
