passenger1,passenger2,Number of flights together
2107,2168,4
2226,2272,6
2215,2291,4
2205,2278,6
2235,2249,5
2249,2300,4
2508,2591,5
2503,2532,6
2653,2684,5
2901,2977,5
2952,2954,5
3017,3043,4
3172,3195,4
274,3146,5
264,3184,6
3447,3491,4
3413,3476,4
3435,3452,4
3410,3446,4
3402,3447,4
1066,1544,5
1269,1587,4
1561,2655,6
1014,2655,7
1506,333,4
1092,2663,4
3532,3593,4
2181,3108,4
3662,3694,6
1023,3414,5
3756,3791,4
3719,3775,4
3940,3989,4
4020,4046,7
4012,4078,4
4066,4080,9
4007,4059,4
2197,3188,6
2123,3154,7
2123,300,4
2153,3182,4
2175,3167,4
1114,1468,4
1853,2767,4
2527,3180,5
2536,682,4
1220,405,4
2612,343,4
2667,3913,5
2017,3019,5
4255,4285,5
4254,4277,4
3167,740,4
1635,441,8
1346,914,4
1585,926,4
1269,211,5
1243,2674,4
2288,3525,5
4449,4488,4
4415,4478,5
2467,3679,4
2498,3679,4
4069,4339,4
3117,3414,4
3847,4546,5
4690,4696,5
4646,4665,5
4657,4677,4
4617,4700,4
4647,4656,5
1813,2754,5
1465,1844,6
1439,3152,4
1377,1813,4
1837,2912,5
2758,994,4
3225,3321,4
2026,3672,4
173,3643,4
121,3653,5
1314,4059,6
1314,4011,5
4813,4830,4
4966,4990,4
2669,3967,5
5026,5067,4
5112,5124,4
2281,2429,4
1358,2325,4
130,1330,5
141,2935,4
4522,5356,4
4511,5325,4
405,5308,4
184,997,6
5196,822,4
1730,3147,6
1563,2171,7
5408,5423,4
5421,5464,4
5416,5443,6
5478,5499,4
5414,5450,6
5404,5420,6
5466,5478,4
4641,5008,4
3046,4384,6
5639,5645,4
5604,5699,4
4009,5421,5
1666,5414,5
2717,5416,5
4044,5421,5
4316,5478,5
4011,5426,5
3205,5145,4
2422,3688,4
2431,5116,4
1082,4109,4
2754,780,4
4223,5076,5
5704,5771,4
5731,5755,4
5708,5764,4
5712,5798,4
5737,5788,4
5848,5863,4
4645,4984,5
4656,4950,4
2728,4947,4
2514,4408,4
1545,624,4
3919,727,4
1552,397,4
1528,3415,4
3493,3587,4
5913,5942,4
5954,5964,7
5934,5982,6
5950,5982,4
1994,2111,4
2286,4455,4
1960,202,5
4969,6049,6
4969,5494,6
4972,6093,4
2773,6049,6
2773,6069,8
2969,4946,4
2867,6061,5
1598,4430,4
1662,3527,6
3492,5460,4
1572,2509,4
4430,4988,5
6573,6599,4
2389,2861,4
6839,6854,5
6844,6878,5
6854,6898,6
4542,5042,6
7019,7092,4
7023,7076,4
7036,7068,4
7115,7176,4
7138,7174,4
7172,7192,5
7117,7122,4
7471,7477,4
7610,7697,4
643,7006,5
1470,5914,4
700,878,6
3642,3971,4
3802,5644,7
1472,2500,4
7733,7798,4
7776,7797,4
5347,670,4
5771,6408,5
5798,5993,5
393,4384,5
1994,3661,4
2075,844,4
2207,5092,4
8037,8068,9
4941,7504,4
3173,4440,4
8102,8123,4
8165,8174,4
8141,8163,4
8110,8123,4
8208,8256,6
8227,8281,4
1254,5549,4
8338,8384,5
1766,683,4
4223,6720,5
8539,8541,5
2932,603,4
3645,4299,4
4816,695,4
3293,6585,7
6531,7186,4
3741,873,5
1025,3193,5
2713,7181,4
4125,5073,7
4919,5775,4
274,7335,4
2728,8006,4
5706,6017,5
6408,6830,5
6064,997,4
6064,6872,5
5966,6047,4
4316,5954,4
4990,6853,4
6854,959,4
2773,6824,4
1865,997,4
4942,997,4
1338,8441,4
7553,7638,4
5731,6891,5
2780,7450,5
1641,809,5
8297,8353,4
3590,8216,4
8762,8771,4
4035,5411,4
4035,7601,4
5482,7618,4
1230,7629,4
8958,8995,5
8945,8968,5
381,7196,4
2437,5529,4
1028,4213,4
1028,5978,4
2905,7476,4
2656,8078,4
3979,467,5
3292,7318,4
4550,7318,4
2926,95,5
1393,6748,4
1265,8233,4
4765,7676,5
1160,1531,6
3345,4492,4
1917,92,8
3637,564,5
1531,4765,5
6339,7074,5
5695,5876,4
117,8276,5
2518,4613,5
5012,6580,4
5733,6268,5
1052,2251,4
6524,7195,4
7195,8703,4
5095,5222,4
1892,8749,4
2906,6707,4
5505,7685,4
3330,5505,5
4249,7602,4
9249,9285,4
9237,9253,4
6876,8461,4
4031,6292,4
6882,9014,4
3737,6956,4
9342,9367,4
9333,9388,5
9367,9391,4
9332,9368,5
2423,4514,4
6441,8441,6
5943,8956,4
9605,9675,4
9630,9679,4
9601,9693,5
3468,816,4
3021,9548,4
8887,9282,5
2443,9278,5
3589,9212,5
4389,9366,6
5447,6575,4
5944,7139,4
163,4338,5
2472,6507,4
10004,10019,4
10035,10080,4
10058,10083,6
1769,7373,7
3466,9997,4
4034,6622,6
2857,5668,8
2939,7662,4
9347,9969,4
1702,7291,4
4076,4852,4
5383,5683,4
4270,5572,4
4034,8724,5
3955,5732,5
4451,6892,4
10179,5775,4
5330,7209,6
1822,2231,6
8197,8614,6
10129,9766,4
10313,10376,4
10322,10349,7
10334,10397,7
10359,10395,4
1701,5733,4
1824,9822,4
9362,9540,4
1208,8363,4
2656,9381,4
10412,10496,4
10428,10486,4
2653,9418,4
5249,9264,5
10432,5328,4
4634,9053,4
4769,9499,4
10334,398,4
9752,9828,11
7860,8158,5
5668,7505,6
2333,9942,4
3278,9410,4
10617,10630,4
3021,9271,6
2518,5260,4
1340,6827,4
6956,8294,4
1352,2534,5
4274,8078,4
10128,855,5
174,2336,5
2090,2231,5
10767,10771,4
10741,10796,4
10726,10751,4
10719,10774,4
10780,10786,4
6946,7834,4
5723,8351,4
11119,11199,5
11175,11180,9
11108,11143,4
11108,11199,4
11108,11124,4
11111,11169,4
11141,11142,4
11163,11175,4
11160,11164,4
11164,11196,4
11115,11150,4
11140,11187,5
11143,11150,4
11121,11174,4
11114,11137,4
11221,11280,5
10244,10439,6
1831,9997,4
1246,9997,4
4650,5459,4
10727,2945,4
11359,11368,4
10368,4715,4
6519,9402,4
1769,258,5
10550,2068,5
10536,1475,4
10576,10644,7
10644,9777,4
10697,6529,4
1164,556,7
2495,75,4
10818,3611,5
3677,6013,4
1343,8445,8
10943,2495,4
1246,7507,5
8579,9770,4
4543,9386,5
9050,9864,4
3799,7039,4
11840,11876,5
11432,40,4
6136,9906,5
1562,8040,5
1056,11898,5
11599,8020,4
11552,9922,5
7962,8371,5
11914,11957,4
10841,7834,4
1404,6053,4
1670,2108,4
1041,5132,4
9305,9659,4
4318,8424,4
4188,5016,4
4121,5031,5
10037,1064,4
1149,5069,4
11954,269,4
11478,9383,4
11420,11725,4
11450,7068,6
4789,6522,4
5414,6033,4
6286,6317,4
4816,5653,5
5770,8572,4
1321,8867,4
10048,5081,5
10616,10899,7
11948,4945,5
11483,993,5
11418,6858,4
1383,9177,6
1673,9127,7
9127,9725,4
10097,11280,5
5235,6086,4
9513,9828,4
11917,4749,5
5416,6541,5
10841,9049,4
3921,6807,4
5058,7834,4
10112,10465,5
10465,8024,6
1240,5096,6
3322,4945,4
11874,7560,5
10702,9951,4
11803,5021,4
10310,8406,4
11667,11794,5
4287,9403,4
4816,9127,5
1079,6317,4
7950,9127,5
2811,4420,4
2693,9875,4
10509,1678,5
12243,3534,4
9427,9712,4
11940,8587,4
2327,3178,4
1462,4993,5
11652,7393,4
2171,5711,4
11896,393,4
2358,5009,4
10130,10749,5
11784,9906,5
11690,391,4
233,4614,4
1871,8400,4
11600,5798,4
7924,8035,4
7163,7427,4
10552,5219,5
12043,7674,4
11166,5643,4
3178,7629,4
10463,7629,4
11807,1327,4
10720,611,4
11483,4810,5
7358,8315,4
1410,7832,4
10869,11765,4
2462,7552,5
12711,12725,4
2306,7850,4
3367,611,5
10365,8594,5
12982,12983,4
103,4130,4
11544,2653,4
2653,7307,5
8529,972,4
11552,375,4
10083,5741,4
10683,8994,4
2105,8465,4
10757,8981,4
1637,9789,4
3565,9937,4
4791,8821,4
1424,7657,6
1142,11527,4
13432,4115,6
6874,9478,5
1196,9891,4
13614,13644,4
2810,4566,4
6258,8180,5
6936,8837,4
264,6807,4
13819,13839,4
1162,1611,4
12088,4772,5
11186,6155,4
13839,6036,4
10812,9466,4
12582,6915,4
12570,5414,4
12570,6001,4
3663,7209,4
4070,5240,4
10762,11527,4
10004,6532,4
13391,4746,5
10507,726,4
2479,320,4
13911,5319,6
5260,6519,4
3572,6589,4
3128,338,4
13911,6576,4
3112,5043,4
13781,8529,4
11011,6731,5
1057,1454,4
11496,5012,4
12906,14011,4
14082,2035,4
5111,8810,5
10605,5111,4
13284,7060,5
356,7661,6
13731,5802,4
3880,5802,4
2610,7085,4
3235,899,4
13218,42,4
10205,13571,5
7114,9974,4
4770,712,4
2106,7114,4
13329,7611,5
5634,9994,4
8175,8434,4
12311,7624,4
2350,4685,4
2966,5513,4
10908,11416,4
11676,8590,4
1057,8106,4
14762,14792,4
14701,14780,4
14716,14731,4
15173,15188,4
11353,15122,4
15188,4090,4
12862,6805,4
9157,9944,4
11911,13221,4
1,76,4
240,245,5
233,258,5
354,385,5
729,791,5
704,764,7
758,763,5
768,799,5
749,755,5
833,839,5
894,895,4
1032,1056,4
1011,1019,4
1013,1095,6
1026,1056,5
1095,368,8
368,701,7
315,703,4
395,739,4
1770,1788,5
1769,1797,5
1973,1990,4
1904,1990,4
2115,2154,4
2165,2181,4
2542,2559,4
2758,2783,5
211,275,6
505,594,5
536,595,5
703,764,5
731,797,5
866,877,4
837,868,4
930,975,8
1029,1035,5
1260,1268,4
1316,1318,4
1427,1481,4
1056,761,4
395,760,4
1946,1957,4
2140,2154,4
2109,2140,4
2342,2354,4
2468,2471,4
2516,2567,4
2503,2571,4
2569,2572,4
2612,2650,4
2637,2659,4
2709,2793,4
2809,2822,4
2922,2927,8
2928,2951,4
3026,3074,4
3119,3177,5
3104,3178,5
3182,3193,5
3114,3122,5
212,624,4
3141,682,4
1537,2641,5
1271,1594,4
3553,3579,4
3615,3672,5
3463,733,5
3758,3764,4
3775,3794,4
3806,3867,4
3858,3865,4
3920,3963,8
3913,3916,4
4029,4063,5
4052,4090,4
4004,4026,4
4069,4088,5
4009,4059,7
295,3114,4
1840,2704,4
1489,1855,4
1891,2742,4
4135,4153,4
4165,4171,4
1645,255,4
2666,370,4
2278,3524,4
1674,2897,4
1635,2857,7
1255,402,4
2905,905,5
1351,2911,5
2225,3575,4
2254,3528,4
2226,3505,4
4458,4487,4
2571,3421,4
1612,2523,5
4674,4675,5
1406,2894,5
2752,2802,4
1484,2717,9
2816,951,4
2743,910,4
2026,2465,4
2767,4696,4
2759,4059,5
2759,4373,11
4814,4876,7
2277,4441,4
2655,3561,4
3971,759,5
1536,3932,4
2719,3974,4
5008,5082,5
5164,5177,6
1916,3300,4
1938,3357,4
5310,5319,7
2909,955,5
1313,3639,4
385,811,4
1026,852,4
5494,5495,4
5414,5443,4
5412,5499,6
5429,5443,4
5438,5483,4
5432,5464,4
5459,5477,5
5404,5494,4
5406,5421,4
5402,5436,4
5505,5509,6
4321,962,4
2754,4084,4
5619,5648,4
2717,5443,9
1484,5456,5
4399,5438,5
4399,5440,5
1337,5500,5
2021,5145,4
1971,2477,4
1033,4040,4
4224,5076,4
5705,5708,4
5702,5746,5
2482,2575,4
4628,4916,4
4656,4903,7
1853,4991,4
3991,4646,5
3998,4430,6
4165,5855,4
3223,4056,5
3415,3587,4
402,752,4
5942,5950,4
5930,5971,4
5917,5997,6
1982,652,4
6001,6075,7
6155,6173,4
2358,3876,5
2486,954,4
6338,6365,6
3917,4673,5
4942,5443,6
4690,6014,4
2728,4080,4
1651,6027,4
391,4646,6
391,3963,4
3492,4988,4
1572,5420,4
6524,6579,6
6516,6530,4
6731,6758,6
6814,6833,5
6855,6884,5
6829,6847,5
6823,6867,4
6817,6897,6
6878,6880,5
5082,5460,4
5009,5450,4
3184,3937,4
2596,4300,4
1801,3572,5
1046,2775,4
1046,4205,4
2848,4205,4
7361,7394,4
7624,7643,5
7616,7680,5
3515,3839,4
2982,350,4
285,996,4
7745,7790,4
7741,7800,5
7779,7800,4
7753,7776,5
7778,7779,4
4373,997,5
1619,5769,5
5769,959,5
5761,5964,5
7884,7900,4
7902,7910,5
1430,5808,6
8212,8286,5
1347,3512,4
8350,8362,4
8381,8390,4
3937,8013,4
3518,5005,4
4072,7820,5
8509,8562,5
3421,6447,4
4983,7595,4
3188,758,4
4881,5043,4
1266,3127,4
5866,6160,5
2216,2437,4
2323,2797,8
2401,554,4
247,6080,4
3477,8089,5
2645,7463,6
1012,4896,5
1308,1581,5
1617,6023,4
6071,6844,4
5494,6854,4
4373,6833,4
6408,6824,4
2734,6853,4
477,6827,4
6866,950,4
6008,6844,5
3120,6872,5
2993,6829,4
2773,6897,4
5491,6839,4
4481,4607,4
6047,6832,4
4969,5744,4
4412,5734,4
2759,6817,5
2759,6870,5
5819,8403,5
1789,8485,5
6773,8411,6
4221,7437,4
2443,3267,4
2443,735,4
8609,8684,4
8624,8684,4
4798,5789,4
8729,8772,4
8720,8793,4
2684,5760,5
8190,95,7
625,7645,4
3330,8132,4
2857,625,6
3898,4550,5
1432,441,4
1432,3169,4
432,7619,4
8972,8994,4
8957,8970,4
8930,8961,4
4213,5978,4
4514,8135,4
1468,5404,4
1075,3124,6
1677,6877,4
5411,7820,5
5092,7665,5
258,8609,4
8019,8127,4
1938,5279,4
9042,9057,4
2150,822,6
6565,7713,4
7860,8363,8
3531,8919,4
288,5404,4
1321,701,5
6507,9095,4
2926,5584,4
6707,7685,4
5579,7868,4
663,8190,5
6750,7820,4
6294,6447,5
3477,4395,4
3102,468,4
2747,3356,5
9304,9360,4
1528,7271,6
1430,8245,4
9472,9476,4
4036,6293,5
9649,9672,6
9611,9660,5
9734,9791,5
2644,3961,4
8109,9592,4
7896,8381,4
1747,9331,6
5109,7001,5
1767,6053,4
6777,8518,4
7193,8810,5
2811,5332,4
4918,9072,4
3573,662,6
10040,10060,4
3172,9245,4
9507,9932,4
2030,6338,4
2269,7209,4
6668,8979,4
8824,9686,4
5683,9664,4
5383,9636,4
5672,9601,4
4933,9610,4
1982,388,4
622,9664,4
4270,9619,5
2191,6850,4
2063,7789,5
1343,9715,4
3151,925,4
2580,298,5
5522,9682,4
4279,4366,4
10315,10356,5
6694,7696,4
10115,6769,4
3934,9225,7
6208,9389,5
4881,9453,5
7076,7677,6
10322,211,4
10418,10433,5
10401,10483,4
10451,10461,4
10451,10483,4
10453,10482,4
10449,10497,4
10422,10437,4
10461,10465,4
199,5096,5
6060,7200,6
5005,854,4
3590,7220,4
10554,10574,4
10574,10599,5
7860,9069,5
7662,7810,4
4441,7810,5
8158,9874,7
4283,8363,5
7810,9874,5
3802,6805,5
10644,1321,5
2656,8562,4
148,9645,5
8260,9699,5
7209,8729,6
3875,5403,4
10716,10780,4
10718,10785,4
10718,10798,4
10704,10741,4
10709,10742,4
10703,10741,4
9418,9924,4
10539,3216,4
8510,9188,5
11011,11073,6
11001,11041,5
11119,11178,4
11118,11164,4
11118,11163,4
11148,11175,5
11140,11175,4
11143,11156,4
11137,11148,4
662,6824,4
2262,6824,4
1831,6777,4
288,4496,4
1246,4467,4
2581,9997,5
10727,2345,4
11355,11360,4
3249,6030,6
10530,2857,4
1475,8017,6
2457,4650,4
11256,2128,4
10862,3611,4
7998,8114,4
8511,9770,4
10473,8305,4
11011,11370,6
11837,11883,4
11830,11884,4
11438,2323,5
10841,9551,4
6815,7685,4
10203,7711,4
11871,456,5
1429,7590,7
10954,7240,5
10910,7002,4
237,400,4
1064,1753,6
1670,4269,4
3851,4188,4
4364,8194,7
1041,4188,4
6548,6987,7
4584,7679,4
10058,3275,4
10023,8266,4
2108,5530,6
2489,4121,4
1378,4336,4
4269,8424,5
4269,7679,4
4217,4580,4
4217,4728,4
2117,4580,4
4580,7579,4
8961,9563,4
1411,4814,4
11797,9620,4
11007,2117,5
10017,3581,4
11007,2744,5
3432,5358,4
1475,4170,5
10576,3090,5
1254,9386,5
10616,3021,5
6447,8596,7
11126,6890,4
11332,9114,5
11267,5511,4
6471,9725,4
9331,9495,4
1133,5235,6
1825,4792,4
11939,9752,4
1164,9441,4
92,953,5
10112,8024,5
11276,2437,4
2000,6464,4
11871,7560,4
3322,8851,4
10310,6777,4
1038,10887,6
4827,6317,5
10009,9225,4
1418,7509,4
1382,8105,4
3309,435,5
559,9503,4
12413,12435,4
10270,603,4
1687,603,4
2068,6929,4
12497,368,4
11171,9281,4
10318,11338,4
11368,8350,4
2046,4054,4
5925,8988,4
1858,3626,4
4524,5364,4
12376,7266,4
6532,9542,4
3528,8594,6
12557,12574,4
12570,12582,4
11917,6084,4
11649,953,4
4444,9954,4
7951,953,4
6084,7068,4
10597,1386,4
12381,3956,4
1954,8315,4
3889,7720,6
3889,8315,4
11962,8095,4
1352,9357,4
11767,119,4
2588,5201,5
12351,4329,5
1703,3545,4
11687,5436,4
10024,12358,4
12703,12717,4
4791,7850,5
12850,12881,5
2545,8594,6
3528,993,6
11807,7123,4
10786,5303,4
4034,9596,4
11262,9252,5
11025,2511,4
13160,13163,4
11513,798,6
1113,11341,4
2408,4450,7
13432,13480,4
1769,356,6
4984,7073,4
4243,5483,4
11041,9524,4
8539,9077,4
11553,6220,5
10871,3779,4
2857,5201,5
13215,13579,5
10439,13112,5
13160,8961,7
10306,3512,4
1521,4393,4
10784,2561,4
10439,2076,4
12950,13112,4
13525,6526,4
13579,6019,4
13887,13894,4
13808,13857,4
3883,5216,5
10329,9703,4
456,5240,4
11871,7995,4
10760,3257,4
12389,2685,4
3773,5275,4
3953,6923,4
10004,9369,4
13607,1451,4
2065,9321,4
13943,2160,4
11326,603,6
2717,4543,4
13565,8116,5
11269,13644,4
14007,14024,4
1925,2975,4
11450,12587,5
11627,46,4
5417,9156,4
5171,7710,4
14075,698,4
13221,7099,6
13296,1591,7
11211,1769,5
1591,2588,6
356,9540,8
2548,7661,6
1769,7721,5
11834,8102,4
12019,3899,4
3364,3880,5
1029,4603,4
4685,7555,4
11572,5212,5
7721,9101,4
311,3962,4
12891,12910,4
14601,14684,4
14657,14681,4
14733,14781,4
14702,14752,4
14770,14796,4
14744,14751,4
14734,14738,4
3054,8160,4
15167,15179,4
11508,13221,4
309,341,5
326,372,4
341,355,5
746,761,6
884,894,4
945,993,6
904,992,4
1007,381,4
1031,381,6
1021,315,4
1258,1261,5
1476,1489,4
374,761,4
1021,719,4
362,704,4
334,760,4
1961,1976,4
1967,1974,4
2179,2181,4
2115,2169,5
2155,2158,4
2278,2299,5
134,79,5
147,2323,6
2977,2996,4
335,375,4
328,334,6
529,536,6
646,698,4
665,692,4
706,712,5
745,776,4
734,772,5
839,848,6
801,851,5
813,888,6
823,897,4
1045,1056,5
1038,1073,5
1327,1363,6
1442,1458,4
362,740,4
1504,1539,4
1507,1524,4
1752,1796,7
1811,1833,5
2051,2074,5
2227,2285,6
2223,2241,4
2228,2237,4
2222,2284,6
2272,2290,6
2428,2482,4
2538,2571,4
2546,2571,4
2720,2790,4
3112,3157,4
3317,3388,4
231,3116,4
3413,3416,4
3435,3441,4
3581,3596,4
3518,3552,5
3548,3556,5
2162,618,5
3620,3648,5
3413,760,4
3402,368,5
1001,3405,5
3706,3775,4
3706,3719,4
3817,3858,4
4051,4053,4
4052,4083,7
4012,4013,8
4010,4084,5
295,690,4
1853,2728,6
1479,2728,4
2568,274,4
1645,610,4
1082,660,4
2229,3593,5
4234,4296,5
289,3471,4
286,3483,4
1297,275,4
4305,4362,4
4339,4399,9
1377,2992,6
1377,979,8
1310,975,4
1692,3916,4
2514,333,4
2288,3539,5
4420,4451,5
2405,3675,4
2042,2413,4
4580,4584,5
4563,4593,5
4080,4399,6
4071,4359,5
4052,4388,6
4682,4700,10
4668,4675,4
4609,4632,7
4618,4700,4
4657,4680,4
4639,4662,4
4670,4686,4
1272,2760,5
1422,913,5
1314,2717,6
2511,930,6
1837,2911,5
3360,4357,4
3203,4317,4
4811,4880,4
4916,4962,4
4925,4939,4
2248,4401,4
2669,759,5
5066,5067,4
5069,5100,5
1967,2155,4
1347,2273,5
1347,946,4
2223,3681,4
2212,2498,4
1028,3537,4
3482,3716,4
5471,5500,4
5471,5490,4
5471,5483,4
5423,5500,6
5431,5494,4
5409,5468,4
5402,5406,6
5402,5421,4
1666,5438,5
2759,5481,10
2783,5446,4
4012,5431,5
4388,5423,5
1818,5406,4
1696,5479,6
1337,5440,5
1337,5443,5
4022,744,4
1145,1771,4
5076,5370,5
5773,5793,6
5777,5782,5
5727,5775,6
5747,5780,4
5841,5866,6
2239,2911,4
1097,1254,8
362,675,4
2781,4998,4
4447,4916,4
1078,1808,4
2623,3645,4
2909,366,5
338,727,4
5956,5988,4
5962,5991,5
5957,5999,4
5903,5988,4
1048,899,4
6088,6095,4
6022,6073,4
3865,4218,4
6111,6114,7
6236,6286,4
6201,6233,4
5775,5978,7
1884,6016,6
4942,6049,6
4412,6077,6
4016,6066,5
5401,6100,6
1692,4903,4
3963,4542,4
4069,4646,4
4069,4988,5
4593,4656,4
129,3650,4
2346,471,5
6834,6835,4
6884,6893,5
6810,6867,4
6836,6885,6
6824,6866,5
2403,4295,4
1046,4300,4
6921,6981,4
7209,7242,5
7465,7489,4
7431,7433,4
7413,7481,4
1396,5717,4
5552,6767,4
3235,7014,4
5910,613,4
111,1509,4
7746,7765,4
7707,7799,5
7735,7761,5
7717,7757,4
1619,5788,5
7809,7846,4
7825,7853,5
2286,7244,4
2260,5048,4
8042,8084,4
1946,7563,6
4891,5336,4
1669,4881,4
1697,290,4
3924,5764,4
362,5738,5
8165,8180,5
8398,8399,4
7772,8368,5
7342,8375,4
8454,8471,4
2182,5540,6
3590,7866,9
8517,8577,5
6521,8253,4
6530,7160,4
7545,831,4
347,7900,4
1244,8089,5
5494,997,4
5706,6880,4
4373,6836,4
6408,6885,4
4674,6880,4
5440,6469,4
5966,6049,4
5966,6077,4
3576,6870,5
3544,5769,4
4607,6872,4
5954,6833,4
184,6870,4
4990,950,4
2773,6880,4
6047,6885,5
4412,5724,4
2759,6866,4
5596,6242,5
5737,6881,4
1078,6812,4
2620,5012,4
3934,5303,4
1208,8209,7
1382,8269,4
1076,6930,4
1544,8126,4
1635,7606,4
2857,4550,4
5411,7645,4
8818,8845,5
8948,8958,4
8928,8993,4
8961,8983,5
4761,877,4
1436,235,4
7716,8956,4
4593,660,4
1635,5789,7
8121,8604,4
1196,1780,4
1730,1831,5
5873,6396,4
6365,8257,4
9006,9067,4
2732,5984,4
4761,7551,4
2660,8121,4
2802,5737,4
2906,3418,5
5579,8353,4
1677,6796,5
9243,9263,5
5590,6052,4
5590,8068,5
4983,8403,4
5668,5766,4
6810,8089,4
5795,8093,5
6100,8461,4
6876,8093,5
2018,4171,4
3472,8747,4
9317,9324,5
5007,7253,4
1223,8213,4
2526,4484,4
7551,8519,5
4611,8904,4
2732,7068,4
9650,9664,4
9659,9664,4
9742,9763,5
9755,9793,6
2504,9586,4
5733,9166,4
9977,9993,4
5869,624,5
3119,5855,6
2488,6622,4
6294,7662,6
1613,6750,6
2857,6052,5
2939,6813,5
8624,9949,4
4076,9622,4
4449,7131,4
300,9642,4
8824,9672,4
5383,9686,4
1982,9622,5
1982,8824,4
388,9648,4
5359,9690,4
4270,9677,4
2472,4563,4
2652,3002,4
6777,9715,4
4713,7510,5
6827,8679,5
3998,6453,5
3249,8658,4
5314,8427,5
3766,4541,4
10367,10386,4
10357,10389,4
2937,9252,4
9482,9850,4
1677,4850,5
3503,6441,4
10346,6447,4
10415,10456,6
10409,10424,4
10417,10434,4
10430,10481,4
10425,10483,4
10434,10483,5
10416,10425,4
10445,10458,4
10442,10483,4
8023,9145,5
5572,6428,5
10334,7768,5
10529,10584,4
10516,10550,4
9069,9441,4
7810,9500,5
2973,3741,4
3356,92,5
10368,4283,5
10640,5867,4
3025,9935,4
10025,9664,4
10371,9410,4
4177,5905,4
5396,5905,4
5905,8137,4
1637,1849,5
7209,8262,6
3829,5403,4
10716,10728,4
10718,10726,4
10726,10780,4
10701,10756,4
10871,10899,4
10850,10899,4
1641,2926,6
11127,11160,4
11148,11183,5
11115,11183,4
11121,11160,4
11139,11156,4
11153,11188,4
11136,11163,4
10283,4430,4
10407,8749,4
8165,932,4
4359,5459,4
10767,7209,5
11388,11400,4
11396,11400,4
11324,11361,4
3223,8596,5
662,9709,4
8280,8873,4
2825,6001,5
2825,5479,4
10536,10644,4
10541,9977,4
4293,9777,6
1737,3245,4
1164,9752,5
10832,9223,4
556,8114,6
1464,556,6
6783,7507,4
2097,5734,5
10431,8411,4
2185,9513,4
11720,11742,4
5855,8003,6
1715,6166,4
10937,11324,6
11393,9111,4
11327,7059,4
10812,3663,4
2937,5002,4
2261,7448,4
10954,7327,7
10354,4110,4
167,4632,4
3322,6165,4
3551,5277,4
2527,8598,5
2479,5696,4
10083,400,4
10083,3275,4
4364,7098,5
400,9659,4
557,9659,4
2489,863,5
5016,5696,5
10497,6827,5
5069,5292,4
10216,10939,4
1617,2062,5
7271,7902,4
4675,7510,4
4816,5009,4
1287,2208,4
5056,6827,5
10833,479,5
3090,9282,6
1715,5259,4
1650,6388,4
680,7850,4
4070,620,4
3299,8406,4
6471,9359,5
1079,1673,5
1079,11225,5
10089,4917,7
10328,1673,5
1142,3597,6
10010,2718,4
8735,9049,4
4444,6084,6
10764,7837,4
11883,7336,4
2437,4070,6
10117,10809,4
1041,10596,5
6317,9359,5
5943,8684,4
10568,11778,4
11753,4420,4
490,7601,4
5080,6865,5
1343,5575,4
11285,6385,4
1016,4242,4
2758,348,5
12404,12432,4
2869,8988,6
10016,7859,5
10740,3332,4
10354,6978,5
222,5438,5
5374,8830,5
3529,4054,5
10050,79,4
11332,11767,4
11267,8988,4
11379,2437,4
1410,5747,5
11376,6143,4
11074,11535,4
12506,12585,4
1955,953,4
10465,11450,4
4707,9906,4
3759,5731,5
3631,7674,4
10661,5163,4
10315,6066,4
2254,6352,4
2244,6843,5
10357,6056,4
1029,7068,4
5101,5613,4
5714,7955,4
10181,4637,5
11514,5613,4
12380,5596,4
3545,932,5
11798,3524,5
697,9742,4
3290,9687,4
10326,4393,4
3992,4953,4
4333,8909,4
139,3513,4
5084,6596,4
13647,13683,5
11291,3226,4
2662,7903,5
10554,11041,4
13640,9696,4
11779,8566,4
10960,2462,4
2689,8222,4
12189,13235,4
13862,13894,4
13903,13959,4
13414,3155,4
13119,8218,4
10812,2685,4
1240,7579,5
12582,3663,4
12586,9653,5
10798,12539,4
13492,7556,4
10023,13276,4
13336,9683,4
13365,9856,4
5922,9601,4
5332,7327,5
2829,3608,4
11003,5848,4
8529,9035,4
5355,5643,4
11211,13571,5
13564,8810,5
3657,5259,4
10837,9636,4
13842,6939,4
4957,7194,4
11889,13261,4
356,3897,4
2292,8383,4
5101,9540,5
13284,42,4
4335,8592,4
8556,9540,4
10244,7721,4
10205,8556,5
13571,5634,4
183,978,6
11213,14082,4
2713,5741,4
11353,6764,5
2485,4899,6
10784,14071,4
11099,8106,4
14701,14702,4
14769,14786,4
14702,14705,4
14770,14776,4
14716,14728,4
15158,4090,4
13221,7112,4
324,378,5
339,375,4
362,374,6
649,696,7
746,759,8
746,772,11
772,792,6
759,799,5
1033,1052,5
1240,1273,4
364,771,6
362,701,4
1258,399,4
1639,1678,4
2115,2179,4
2168,2182,4
2209,2292,4
650,688,5
632,697,4
601,688,4
727,737,5
707,726,5
702,790,4
709,762,6
822,884,4
846,863,4
918,939,4
1002,374,4
1303,1393,4
1004,1232,5
1005,1240,5
1043,786,4
381,762,4
1057,751,4
1057,760,4
1035,731,4
1261,338,5
1635,1641,5
1681,1687,5
1722,1800,4
2142,2160,4
2156,2195,4
2237,2258,4
2233,2299,6
2226,2282,4
2221,2273,6
2254,2295,4
2410,2478,4
2446,2472,4
