passenger1,passenger2,Number of flights together
14768,14771,4
14750,14795,4
14708,14712,4
15112,9445,4
13221,9738,4
729,774,5
706,763,6
768,778,5
839,878,6
904,938,7
1145,1186,4
1095,334,5
1025,341,4
1026,328,4
1351,1376,4
1299,391,5
385,795,4
1001,766,4
378,778,4
1258,397,4
1561,1576,5
1836,1893,4
1848,1864,4
1966,1989,4
2111,2126,4
2109,2116,4
2317,2363,4
2425,2438,5
118,2093,4
103,174,4
221,290,4
234,294,4
332,392,4
664,697,4
632,689,4
747,773,5
709,752,6
739,747,5
708,775,4
705,759,5
701,764,6
843,859,5
843,878,4
832,859,4
1012,1092,4
1029,378,4
1021,362,4
1314,1367,5
1436,1450,4
1009,1287,4
1830,1878,5
1828,1842,5
1041,736,7
2123,2175,5
2124,2136,4
2106,2183,5
2212,2236,7
2403,2435,4
2432,2481,4
2418,2475,4
2446,2465,6
2545,2567,5
2636,2645,4
2811,2875,4
2914,2975,5
2913,2929,7
2903,2964,4
2937,2938,4
2937,2975,7
3011,3024,5
1288,1696,4
274,670,4
3162,606,5
3411,3421,4
1024,2668,4
1576,2655,7
1247,1569,5
3511,3589,5
3552,3561,4
3505,3528,5
3579,3582,5
3547,3586,4
3563,3577,6
3517,3535,6
2185,284,4
2169,284,4
3645,3679,4
3491,763,4
1023,3491,5
3413,746,5
3723,3791,4
3806,3865,4
3916,3931,4
3906,3940,6
3939,3949,4
3949,3994,4
4041,4056,5
4037,4078,5
2197,295,4
4121,4141,4
2568,684,5
2573,293,4
2531,274,4
1670,437,4
1220,456,5
1024,3959,4
4222,4294,4
4204,4282,4
1053,2199,4
1643,391,5
4335,4383,4
4347,4397,4
4332,4399,4
2954,925,4
1315,979,6
1014,1243,4
4026,4363,5
2263,3577,4
2212,3540,6
4415,4473,4
4464,4488,4
4474,4475,4
4523,4560,4
4551,4595,4
4084,4398,5
416,4584,4
4608,4632,4
4632,4685,4
4678,4688,4
1273,1636,5
1432,975,6
2754,2988,4
1666,2939,6
2743,945,6
4786,4795,4
2004,3700,4
2440,3609,4
2941,4011,7
2941,4316,5
1314,4353,6
2717,4339,5
4911,4933,5
1252,759,5
1252,2645,6
5022,5086,4
3580,95,4
5313,5390,4
5325,5345,4
2293,2405,4
1358,3639,4
2221,3639,4
1384,2279,4
126,2910,4
1445,1744,4
352,574,4
5446,5500,4
5439,5443,4
5448,5456,4
5435,5490,4
5438,5466,6
5426,5438,6
5404,5409,4
5419,5486,4
5409,5490,4
5402,5459,5
4441,5358,4
4171,5191,5
4398,993,5
5641,5684,4
5664,5699,4
4353,5410,4
4316,5416,5
4053,5443,5
4052,5496,4
4052,5477,4
4364,5471,5
2488,727,4
1167,4022,4
2277,5019,4
4217,5310,5
5765,5771,4
5703,5792,5
5734,5798,8
1612,675,4
2596,4554,5
4898,5328,4
4609,4916,4
4415,4594,5
3348,5805,5
132,1537,5
1258,1559,4
5907,5978,5
5941,5978,4
5919,5997,5
5919,5927,5
5910,5995,5
5977,5997,4
2131,5127,4
1994,4391,4
1982,5885,4
6012,6043,4
6008,6071,5
6046,6079,4
2600,389,4
1328,5733,4
2760,5708,4
1884,5491,6
5423,6003,5
5440,6064,6
1651,5450,4
3527,4656,4
4914,5450,4
4430,4552,5
170,2088,4
1554,2088,7
6853,6854,8
6853,6893,5
6847,6848,5
6889,6893,5
6831,6877,4
5084,5467,4
4646,5053,4
1572,3670,4
3940,5356,4
3670,5055,4
3303,5803,4
6531,888,5
6585,888,5
7033,7034,4
7349,7398,4
7410,7496,4
7550,7563,5
1365,5775,4
7553,905,4
1155,7511,4
4171,7034,5
1009,7641,4
2669,362,7
2159,5692,4
1252,3102,4
1735,7529,4
3297,4556,5
7714,7727,6
7784,7793,5
7702,7790,4
184,4373,5
4481,950,5
5771,5977,5
5966,6469,5
5761,5993,5
7853,7869,4
7398,752,4
2174,2673,4
3250,5319,4
2540,3818,4
2601,5959,4
8123,8157,4
8202,8245,5
4399,4470,4
1871,3247,5
7778,8375,4
7733,8326,4
2285,3849,5
2285,2453,5
7770,7868,5
1609,3851,4
4435,4716,4
2026,5733,4
451,6446,4
2758,866,4
3414,816,4
7814,8386,4
1467,4182,4
5073,554,4
4896,5792,4
3967,6962,5
6922,7170,4
6889,959,4
6071,6889,4
1817,6836,4
5706,6825,5
5964,6830,4
6408,6874,4
6064,6880,4
6001,6848,4
6814,959,4
6075,6896,4
6069,6847,5
6069,6825,4
3576,6814,4
3576,6829,4
3544,6814,4
6008,6858,4
4607,6814,4
5481,6408,4
5734,6075,4
4412,6469,4
2937,6084,4
4550,5411,4
8810,8871,7
8901,8938,4
8922,8949,4
8969,8973,4
8935,8993,4
3762,7538,4
6580,7433,4
1570,3295,4
3124,711,6
4563,6036,4
1646,3503,5
3330,7082,6
2290,3106,4
2642,5279,4
1214,1833,4
3255,3931,4
1077,5007,4
9031,9077,5
529,5740,4
1956,5742,5
1484,439,6
1801,8514,4
6968,8121,4
2747,7810,6
6815,8235,5
4203,6591,4
4803,7448,4
1940,6813,5
1940,5482,5
5789,6750,4
258,7023,4
3937,8241,4
9201,9267,5
4395,8068,4
5787,8402,4
1789,6100,4
3445,707,4
5067,707,4
4850,813,5
281,7505,5
9342,9366,5
9340,9368,4
9508,9511,4
9537,9575,6
3859,8960,4
4142,7909,4
9613,9630,5
9619,9624,5
9619,9649,5
9601,9649,6
1641,6084,4
6857,816,4
1684,979,4
9854,9856,4
135,7369,4
8518,9266,4
1444,756,4
5867,9245,4
2719,9902,4
2030,6523,4
3716,7393,4
451,5566,4
3503,6447,7
3418,6100,5
8299,9380,6
300,9622,4
5672,9620,5
7131,9679,4
4553,5359,4
4860,9660,4
5572,9665,5
6776,9660,4
5096,9664,4
7209,7898,8
6668,7898,5
3002,484,7
3846,5732,5
4034,7560,7
6729,7209,8
1767,7162,4
3071,4291,4
7898,9700,6
3608,8197,4
10346,10353,6
4591,6777,5
5232,9808,4
10332,3760,4
10472,10478,4
10403,10497,4
10402,10439,5
10431,10470,4
10401,10433,5
9363,9810,6
10377,5546,6
7896,8158,4
5668,7810,6
4283,9466,4
10179,9441,5
3278,9834,4
6812,9478,4
6447,9874,7
2534,8685,4
2684,3998,4
3149,3658,7
8598,9363,4
4541,5538,5
4881,5501,5
2336,497,5
2345,5522,6
174,1849,5
2090,5503,7
3187,5522,5
3028,6729,5
10742,10779,4
10710,10714,4
10718,10731,4
10706,10713,4
10704,10719,4
10726,10772,4
10737,10744,5
10809,10838,4
10850,10862,4
11011,11027,6
11118,11122,4
11111,11131,4
11103,11139,4
11160,11200,4
11142,11158,4
11135,11164,4
11140,11199,5
11122,11187,4
11137,11145,4
11139,11196,4
11114,11193,5
9063,9828,6
4359,932,4
9621,9752,4
10731,4820,4
10742,392,4
10728,148,4
11418,11472,5
1641,7914,4
10535,9977,5
6053,7076,5
3245,9997,4
4130,9997,4
2718,5669,5
11537,11544,4
11275,8444,5
1927,8445,5
1164,8445,4
10975,6013,4
1024,8399,5
4616,8477,4
1377,364,4
8877,9386,5
1029,2292,4
11331,1511,5
9077,9919,4
11183,11442,4
2625,7533,4
1263,2000,5
3269,5054,4
1024,5256,4
10615,11885,4
7327,9171,5
10858,1230,4
237,4584,5
1753,7579,5
1064,7098,6
1138,888,4
1296,4121,4
1296,2489,5
2108,5696,4
2489,4689,5
2174,4337,5
1283,7677,4
1490,690,4
3693,8194,5
4737,7902,5
6286,7772,4
2803,5408,4
1287,6368,4
10819,8257,4
10044,1225,4
11011,5511,4
11896,6060,4
10089,2054,5
8128,9359,5
10097,9331,5
10015,3867,4
5748,6208,8
10797,282,5
2185,9063,6
11919,942,4
10862,4444,5
4404,486,4
11880,8030,4
7825,9951,4
4601,9280,5
5277,7560,4
10702,11817,4
10785,11874,5
10785,3361,4
10785,2000,4
4451,8574,4
10868,1911,4
2489,258,4
10479,10954,5
4217,5966,5
4408,8330,4
3191,9557,5
4675,8128,4
4675,9493,4
11745,4275,4
11796,2811,4
11438,2146,4
11723,7520,5
10690,8445,4
10104,11592,4
10478,9294,5
5747,5803,5
3226,5686,7
2275,3720,4
11207,1882,4
3296,4768,4
8594,919,4
2437,4124,4
10596,7187,6
10661,9083,4
368,6548,4
11680,9954,4
1573,9954,5
3336,4058,4
1772,4972,4
12574,12589,4
11450,953,4
11811,12053,5
1739,5163,4
3977,8901,5
4016,4872,4
11807,2949,4
3665,3977,4
5955,611,4
11962,4594,4
4482,4512,4
1651,3823,4
11896,1352,4
7307,7877,4
1030,10713,4
12747,12771,7
12710,12800,4
12739,12761,4
3542,7962,4
3065,628,5
12921,12937,4
4930,9596,4
6591,7346,5
4827,7877,7
12323,7346,5
2518,3239,4
10406,11529,4
12850,7744,4
2702,8981,4
3466,7469,6
11239,1526,4
7324,7469,4
11192,4391,8
4420,6535,4
4420,6323,4
1113,3238,4
13314,13384,4
1234,4990,4
12634,13440,5
13462,8579,4
5007,6323,7
10398,9653,4
13608,13672,4
13656,13665,4
4400,6666,4
13111,9367,5
10909,3608,5
11548,8075,4
13795,13800,4
3957,4637,4
10960,3957,4
13876,13887,4
6481,8967,4
5060,601,4
11450,13731,8
2256,8642,4
10023,10631,5
6862,7549,4
5710,942,4
12540,7825,4
2685,9653,4
4972,741,6
10767,2685,5
8732,9777,4
7451,8132,4
8348,9171,5
1977,7395,4
4365,5802,4
12173,6630,4
13378,1466,5
5910,9321,4
4810,6616,4
1850,9445,5
13903,8642,5
13365,1723,4
11483,6138,4
13657,9956,6
1138,13682,5
11003,2975,4
11326,1162,5
13129,5741,4
2536,9217,4
11198,8258,4
1143,13822,5
13244,4459,5
13894,1465,5
1709,6437,4
13249,5111,8
5111,5754,5
13296,9540,6
11211,13249,5
12940,1539,4
10067,183,7
5111,7114,5
3938,8592,4
12551,4191,4
5201,9540,6
11993,6778,4
14209,14266,4
132,9101,5
13637,8358,4
11416,9445,5
1242,13276,4
12144,14095,4
14059,6261,4
2548,6633,5
4786,9128,4
14715,14797,4
14731,14761,4
14718,14725,4
14727,14741,4
14716,14744,4
15112,15173,4
15188,8211,4
121,186,4
248,299,7
354,395,7
377,388,4
613,665,4
758,792,5
743,758,5
716,799,5
760,761,7
1025,309,5
1401,1413,5
1051,707,4
1038,781,4
1042,1212,4
1504,1587,4
1786,1790,4
1974,1979,4
2130,2141,4
2111,2158,4
2291,2300,4
195,2322,4
177,95,4
244,247,5
534,577,5
606,622,5
764,772,6
731,750,6
707,747,5
721,731,8
724,729,5
801,859,5
813,833,9
832,851,4
1051,1053,5
1043,1095,5
1154,1180,4
1072,305,5
1002,376,7
1053,308,4
1050,357,4
1267,1291,6
1031,740,4
1504,1532,4
1605,1634,4
1971,1984,8
1945,1973,4
1933,1997,4
1902,1956,4
2153,2178,7
2169,2181,4
2202,2204,4
2322,2381,4
2411,2472,5
2441,2498,6
2415,2418,4
2530,2586,4
2527,2534,5
2510,2573,5
2857,2868,6
2802,2894,5
2960,2982,4
2989,2994,4
2904,2998,4
3002,3089,4
3109,3132,5
3261,3297,4
296,3112,4
1503,2674,6
1247,1561,6
3508,3580,4
3569,3587,5
3539,3568,6
3666,3685,4
3653,3672,6
3405,760,6
1095,3483,5
3723,3776,4
3809,3847,5
3933,3989,4
3955,3989,4
4042,4060,4
4044,4051,4
4040,4072,4
295,3122,4
295,3188,4
3174,696,6
221,3193,4
221,3182,4
2563,3123,4
2565,495,4
1300,3104,4
1693,2567,4
1289,3149,5
1509,3971,4
4220,4228,4
289,739,4
1269,1673,4
2560,3940,7
3791,868,4
2295,3510,4
4412,4481,5
4405,4429,4
4511,4548,5
4504,4587,4
2527,3188,6
4614,4690,7
1444,2717,4
1696,437,4
1272,2869,6
1817,2759,5
1986,618,4
1971,3321,4
139,3653,6
2465,3672,4
121,3643,4
2761,4686,4
1484,4011,5
1337,4011,5
2789,4012,7
1666,4013,5
1482,4399,6
2233,4415,4
1269,4475,4
3967,494,6
1089,3439,6
5054,5084,4
3523,3682,4
2247,2378,4
5310,5313,4
2441,2935,4
2222,988,4
2273,2441,6
1330,2910,4
2315,3577,4
2977,3578,4
4561,5358,4
1381,2400,5
5464,5484,6
5401,5458,6
5463,5499,6
5429,5481,4
5438,5439,6
5426,5486,4
5420,5484,4
5402,5443,4
2729,5025,4
4377,993,4
5668,5691,4
5679,5692,4
5602,5692,5
2717,5440,9
1314,5496,4
2074,2435,4
5076,5319,4
5761,5769,8
5722,5727,4
5714,5755,4
5792,5793,6
5705,5742,4
5702,5789,5
5806,5881,4
3837,4801,4
4671,4911,4
4665,4988,5
1828,4991,4
4430,4945,5
3587,5143,4
1261,5143,4
3569,3943,4
5907,5976,5
5959,5992,4
5919,5996,5
1019,4315,4
5133,5865,4
6003,6061,5
6017,6071,7
2697,4455,4
5800,5996,4
3041,5764,4
1608,5927,7
3544,5440,6
3544,6016,6
4614,6058,4
5500,6001,6
3404,4542,4
1598,5455,4
3572,4914,4
1444,3998,4
6730,6782,6
6809,6880,5
6809,6853,6
6869,6897,6
6884,6885,6
3295,3963,7
1548,4285,4
3184,3998,4
6927,6930,7
7160,7196,4
7407,7442,4
7460,7485,4
7430,7477,4
7554,7575,4
7550,7562,4
1288,7530,5
4737,7005,5
184,5966,6
1012,3642,6
285,2916,4
5964,997,6
1817,324,5
324,5769,5
7853,7859,4
1649,7394,4
2960,3503,5
4248,53,4
4314,5048,4
1059,5307,4
5605,5912,4
2886,6810,5
8307,8350,4
3214,953,5
3947,7798,4
1389,7858,4
3177,431,4
334,4752,4
7545,826,4
5946,6962,4
6993,7465,4
5775,6983,4
5494,6809,4
6016,997,4
1619,4942,4
5706,6853,5
6408,6814,4
6001,6897,4
5977,6855,4
477,5491,7
2717,5798,4
6869,959,4
3544,6844,5
5744,6844,4
3120,6854,5
3120,6064,5
5954,6096,4
2294,6817,5
4990,6866,4
5481,6884,4
1865,6866,5
5734,6869,4
5491,997,4
6047,6898,4
4092,5554,4
6774,7538,4
6067,6882,4
6097,6813,5
6903,7451,5
5707,6936,6
5800,6932,5
695,852,5
1266,809,4
1208,7872,8
1182,7082,4
6813,7770,4
2862,3914,4
2857,7618,4
2776,3950,4
2326,2906,4
2868,95,4
8944,8962,5
8957,8960,5
8930,8966,4
1436,2905,4
1266,157,7
3920,4158,5
239,4726,5
3609,92,4
1733,8257,4
9026,9067,4
9068,9100,4
9153,9159,4
6295,6550,4
4675,8653,6
3590,5584,6
5423,6707,6
3950,5594,4
5579,6796,5
9204,9252,4
9280,9285,4
9201,9223,5
1789,8093,4
2262,249,4
3300,7505,4
9345,9386,4
1430,8213,6
9482,9498,4
9664,9686,5
9636,9654,4
9622,9690,6
1393,9575,4
8228,8589,6
9850,9896,4
1444,8518,4
9901,9919,4
9920,9930,4
9970,9989,5
569,882,4
3466,9947,4
1030,4989,4
1046,2068,4
5590,7820,4
2886,4249,5
6720,9365,4
3439,7131,5
4076,9634,4
4076,4933,4
1982,3844,4
1982,9684,4
5572,9648,5
3844,6776,4
148,3064,6
291,7879,4
10205,10214,4
4202,7209,6
10346,10376,4
7700,8846,4
7538,8526,4
5232,9865,4
2960,8961,5
2960,6084,5
6447,8961,5
3216,9951,4
8888,9317,4
10306,6372,4
10412,10458,4
10415,10480,4
10414,10451,5
10431,10496,4
10435,10463,4
10433,10438,5
10439,10486,4
10451,10470,5
10470,10486,4
10424,10431,4
10416,10452,5
2653,9498,4
47,6114,5
3590,7768,4
821,9931,5
5447,7860,4
3286,6805,8
5544,9101,4
8775,9441,4
3741,8158,5
10697,8017,5
10629,7139,4
2123,8742,4
873,9827,4
5509,9815,4
7220,9834,4
2065,7373,6
7373,7747,6
2345,7560,5
2945,382,5
418,6892,4
7560,8729,5
10716,10771,4
10702,10764,9
10776,10780,4
10776,10786,4
10727,10756,5
10704,10706,4
10712,10719,4
4917,6471,6
1678,5459,7
10843,10862,4
10890,10896,4
3300,3590,5
11119,11124,4
11130,11138,4
11130,11183,4
11127,11135,4
11127,11163,4
11163,11190,4
11132,11153,4
11131,11200,4
11122,11173,4
11157,11173,4
11256,2097,4
11275,932,4
2097,9997,4
3029,6777,5
10788,2231,4
10727,9645,4
10762,8262,4
10795,7209,4
10713,3187,4
11308,11347,5
203,8515,4
8714,9758,4
10271,9057,6
3677,8475,4
5850,8004,5
3361,8644,6
1678,8114,4
1024,8040,4
481,9661,6
4275,4502,5
10795,6166,4
11353,2857,5
23,391,6
2261,3665,4
10376,8289,5
3665,4625,4
1218,9441,7
10048,9683,6
10234,7682,5
1240,2437,7
6689,7002,4
10910,7327,4
2869,3462,4
11090,2869,5
11914,11923,7
582,7825,5
2479,5132,6
1296,2479,4
6024,736,4
6548,7679,7
10023,863,4
1283,1404,4
1378,210,4
1378,4823,4
5209,9659,4
4269,6548,4
4217,863,5
6053,9659,4
8363,9386,4
1149,4308,4
11957,4802,5
12000,1276,4
10010,11965,4
11007,1296,4
5943,7271,4
2544,5056,5
1475,6113,5
4293,8299,5
10819,9977,5
10661,4056,6
10661,8299,4
1860,9389,4
10089,9127,6
10095,6471,5
10015,11221,4
10328,11280,5
3963,9495,5
2518,9791,5
10758,6013,4
10758,5055,4
10758,288,5
11930,1678,4
1631,3519,4
10550,486,4
10767,8851,4
6464,8851,4
2437,3361,4
10714,5093,4
10719,9951,4
4721,5235,5
4495,8183,4
11730,12157,4
10085,9385,5
10024,4713,5
4713,9359,5
8653,9331,4
2062,9359,4
8368,9395,4
6114,9359,4
10089,7950,5
11796,4420,5
12392,12400,4
11592,8078,4
5911,9503,5
11285,1563,6
1074,2275,4
6205,8835,5
2702,7679,5
2327,4876,4
5997,6032,4
2851,7667,5
1074,9294,4
5741,8286,4
2702,6006,5
6622,9615,4
10261,871,4
11090,9723,4
10728,9712,4
11757,9542,4
10432,11561,4
10683,9676,4
10975,1955,4
11687,4707,4
12197,9956,4
1747,6924,4
2054,6847,5
628,6847,5
12043,318,6
10847,4272,4
10512,11807,7
2941,4872,4
12014,7358,4
10067,7721,9
163,5230,4
8365,9294,4
4791,9402,6
11537,5613,4
11225,7509,4
8529,9791,4
5710,8754,4
12893,5136,4
11066,12436,4
4170,8286,4
11018,9480,6
11326,917,4
10267,9725,4
10446,11239,4
10308,5416,5
12204,12653,5
13268,13277,5
13450,13472,4
3297,7803,4
4333,5920,4
1200,2610,4
12089,749,4
11073,1142,4
4871,5711,4
13663,13694,5
2396,9742,4
10784,6365,5
11572,8552,7
2788,8552,5
3410,6220,4
6718,7062,4
10454,11323,5
10024,3112,4
13683,3608,4
13781,13791,4
3601,8389,4
2243,9505,4
12248,4410,5
412,601,4
2605,6576,6
753,8267,4
13628,5237,5
4433,5610,4
11571,9480,5
10329,3041,4
10340,4972,4
12553,9152,5
12586,4972,4
1850,320,6
3632,9749,4
7072,809,4
13215,5332,4
13220,9145,4
5251,8263,4
13620,2713,5
14056,14057,4
14023,14100,4
12841,7846,4
3380,9505,4
13668,3123,5
1977,5632,4
12787,7959,4
13365,1898,5
4353,6271,4
1656,7533,5
4459,9280,5
12323,5212,6
10053,13542,4
1591,8057,6
13284,4957,5
13284,7099,5
13272,7099,4
10808,13753,4
3407,5955,4
1181,5480,4
1775,7917,4
2069,9994,4
1769,2994,4
12323,2292,4
5212,712,5
13556,9457,4
7099,8552,5
5212,6733,4
11572,12323,4
1688,8178,4
2684,2868,5
13272,183,5
11521,4118,4
2035,2467,5
120,1694,4
5920,6764,4
13160,8243,4
14093,6261,4
14095,9157,4
1728,2951,4
14714,14780,4
14733,14777,4
15186,1740,4
465,483,4
620,694,4
704,774,5
704,716,6
758,786,6
740,785,5
833,837,4
906,919,4
1001,1043,5
1039,1048,4
1009,1076,4
1002,1021,6
1038,376,4
1021,308,5
1283,1296,7
1205,351,5
1267,394,4
364,739,6
309,721,6
324,761,6
1807,1897,4
1937,1941,4
1916,1974,4
1938,1997,4
2126,2179,4
2155,2160,4
2317,2356,4
2470,2474,4
2567,2576,5
69,78,4
132,183,4
205,211,6
204,227,4
208,280,5
305,315,6
518,578,4
611,684,5
645,659,4
731,771,5
725,790,4
734,774,5
734,795,5
705,771,5
752,760,9
843,849,4
845,850,4
852,874,6
913,951,5
1023,1056,8
1106,1126,5
1208,1250,5
1548,1572,7
1916,1967,4
1908,1996,4
2005,2081,4
2325,2335,7
2406,2452,4
2402,2434,4
2410,2462,6
2409,2457,4
2531,2570,7
2533,2579,4
2543,2548,4
2503,2546,5
2724,2730,4
2709,2781,4
2913,2993,4
2928,2965,4
3151,3182,5
232,3173,4
3180,670,4
1223,1569,4
1506,314,5
3586,3589,4
3553,3593,4
3536,3578,7
2134,685,4
3623,3690,4
3906,3955,5
3931,3966,5
4068,4089,4
4042,4044,7
4087,4092,4
218,2183,4
215,2510,5
1693,2568,4
1645,2573,4
2643,317,4
1581,3980,5
1250,3015,4
4208,4245,6
4270,4288,4
2123,3405,4
1692,2539,4
1356,902,4
2825,917,4
1320,2943,5
2942,957,4
1371,961,4
1337,2941,7
266,2667,4
4056,4304,5
2293,3547,4
4401,4493,4
141,2498,4
2001,3694,4
4522,4583,4
4066,4316,6
4080,4364,8
4052,4364,6
1532,2527,7
3815,4522,4
4611,4673,5
4609,4618,4
4645,4668,4
4620,4632,4
2725,3041,4
1288,2537,4
1082,3046,5
2400,2780,4
2802,979,5
1865,4682,5
2793,4665,4
4044,975,5
2939,4011,5
4977,4980,5
1437,1822,5
1436,4182,5
5075,5095,4
5027,5069,4
5171,5191,4
5278,5289,4
2075,3523,4
2325,912,4
2273,3679,4
2273,2965,4
3567,3645,5
2407,2928,4
141,3540,4
4511,5396,4
309,5145,4
5477,5498,4
5439,5456,4
5479,5496,4
5408,5443,4
5416,5491,6
5404,5443,4
5406,5463,5
5409,5429,4
3209,758,4
5551,5561,4
1540,2441,4
5615,5623,4
4025,5456,5
4025,5486,6
2717,5456,5
4012,5404,5
4012,5439,5
2789,5438,5
2074,5145,4
1033,4377,4
5734,5767,4
5708,5722,4
5702,5743,5
1326,554,4
2441,5037,5
1498,4998,4
4630,4993,4
1884,4990,8
2280,4682,4
1586,3527,5
3492,391,5
2686,2904,4
2686,311,4
1350,3707,4
3493,624,4
5942,5991,4
5901,5997,5
5975,5980,4
3706,578,5
6051,6070,6
6101,6123,4
6228,6293,4
5773,5982,4
2759,4990,6
1643,3492,5
3861,4967,4
1046,2544,4
3404,6092,4
3404,3963,4
1586,3492,4
2596,3937,5
4632,4945,4
4346,4988,4
1452,2088,6
6814,6878,5
6855,6885,5
6827,6885,5
6832,6872,6
6858,6898,5
1108,5422,4
3861,5009,5
3998,5025,4
1177,6529,4
7213,7266,4
7423,7492,4
7535,7585,4
4121,7033,4
3551,3735,4
5706,6408,5
1963,5370,4
2062,5092,4
8235,8289,4
8225,8234,9
172,3509,4
4700,5787,5
8351,8362,4
2700,8384,4
4827,8338,4
1638,5375,4
439,8202,5
3293,888,4
1853,4321,5
4919,7439,4
324,4412,4
6016,6880,4
1817,3544,4
5706,6844,4
2734,5491,4
6064,6839,4
438,6869,4
6825,959,4
2717,6870,4
6063,6889,5
4674,5788,5
4674,6889,5
5744,6896,4
4607,6884,5
6017,6854,5
5720,6858,4
4969,6833,4
4969,6817,5
4969,5954,4
2759,438,4
2747,5544,4
1638,7545,5
1635,3898,4
4497,7645,5
5482,95,7
3855,7605,4
3292,901,4
8944,8982,4
8915,8959,4
3631,966,4
7120,7550,4
4202,5403,4
1570,2928,4
8078,991,4
1075,233,4
3590,7662,7
441,8353,5
3503,901,6
4072,7606,4
4404,6030,5
4779,5279,4
2290,4492,4
1811,4795,4
6127,6365,4
9076,9089,4
9014,9022,4
4177,4613,4
1617,8591,4
7799,8998,4
1202,3600,4
2683,4255,5
1326,3483,5
1317,2458,4
5482,6796,5
6707,7605,6
5579,6703,4
1677,5579,5
4468,5584,4
4268,8142,4
451,8073,4
1532,6010,4
2262,340,4
4200,7909,4
6350,7335,4
3665,5489,4
9340,9392,4
9332,9340,4
1189,5002,7
9413,9454,4
9664,9696,4
9672,9684,5
9602,9649,5
9601,9634,7
9726,9749,4
9581,979,4
437,9014,4
2294,9119,4
9822,9866,4
9848,9868,4
7712,9072,4
2472,6365,4
1265,3573,4
10043,10057,4
2541,3445,5
3021,7502,4
1191,8149,4
2076,6583,5
1208,4627,4
2939,5789,5
9347,9920,4
5383,9618,5
1982,9640,4
7131,9672,4
4553,622,4
5572,9679,4
1067,2351,4
4210,7643,5
3112,5198,4
1818,7560,5
1715,1849,7
10229,10257,4
315,855,4
6289,6878,4
1163,6896,4
10313,10349,7
10373,10376,4
10332,10377,5
10145,6769,4
6120,9205,4
2612,9822,4
1641,4850,4
3330,4109,4
1493,9592,4
10371,3590,5
10410,10495,4
10407,10415,4
10473,10484,4
10466,10498,4
592,9828,4
10389,2926,4
2068,7860,5
2747,8906,5
6750,905,4
10325,7896,4
4552,9101,4
7243,9874,7
10107,8048,6
10639,10680,4
10630,7139,4
6304,9229,4
4627,9159,4
10322,5544,4
6447,7243,5
5977,6347,5
6741,9362,5
2336,4774,5
3002,3618,5
10767,10798,6
10713,10744,4
10713,10770,4
10751,10770,4
10805,10843,5
10389,9057,4
2079,360,4
11101,11187,5
11101,11111,6
11176,11199,5
11111,11141,4
11142,11163,4
11142,11200,4
11145,11187,4
11115,11191,4
11153,11173,4
11153,11178,4
6824,7656,4
11272,9828,4
10776,7560,4
10731,8729,4
10799,1715,5
10796,4451,6
1240,3615,4
11331,11361,4
11073,7026,4
544,7059,5
2544,3078,5
6478,9598,7
3164,8039,4
1070,11180,4
6180,9057,4
2495,932,5
10850,9540,4
556,6013,4
5850,8195,5
10985,6858,4
5080,9225,4
11721,11784,4
1490,8363,6
11837,11878,4
11803,11833,5
3880,8234,6
3665,98,4
2196,8149,4
3531,5256,4
5227,8542,4
3214,8112,4
10206,8030,4
6689,6706,4
11729,3420,4
1254,3880,4
3416,855,4
10833,8299,4
10017,863,4
10083,1378,4
1138,2117,4
1762,4337,4
210,4728,4
1041,7076,7
6024,7679,4
10023,9659,4
1378,9659,4
5209,8266,4
4188,888,4
2529,525,4
3117,4056,4
4712,5069,4
10722,4814,4
10722,5069,4
11914,5416,4
11906,4802,4
10512,11922,4
10539,11746,4
1309,4823,5
3581,4151,4
1528,6111,4
2062,4816,5
11037,893,4
3078,8877,4
8017,8562,5
10541,1254,5
1505,167,5
10271,7373,4
10731,5395,6
10937,11274,6
1673,7656,4
9127,9955,4
9127,9369,5
9127,9331,5
1860,4827,7
10097,637,4
10097,4827,5
1900,999,4
12103,12135,4
12109,12133,4
4514,5459,4
269,6783,4
10975,4514,6
10778,6464,4
4945,8163,4
11876,4945,4
10701,3361,4
10310,11871,4
12232,12250,4
1860,7983,4
2458,9369,4
7950,8128,4
6333,8594,4
10546,7443,4
10382,1562,4
12358,5803,4
6915,9822,5
932,9548,4
5411,9256,4
10203,1032,4
11876,767,4
11294,8350,4
11309,7447,4
4031,4993,4
10190,3528,4
12005,2378,5
12590,12598,4
12516,12558,5
5690,9665,4
11917,8197,6
4514,5002,4
11378,1499,4
7445,8880,4
1386,6663,4
12250,9233,4
10033,3173,4
11347,12043,4
10365,3977,4
2690,7812,4
6458,7832,4
11633,773,4
10439,9046,4
11649,7955,4
4147,6006,4
6319,9182,4
363,6519,8
3542,9402,4
1540,3902,5
10515,11336,4
6509,9394,4
12844,12887,4
2274,8664,5
12229,8095,4
11126,3030,4
3587,4027,4
4210,7834,5
11847,7820,5
12273,7205,4
3965,8385,4
411,599,4
4904,5105,4
13614,13623,5
1417,6516,4
5411,5710,4
13268,3560,4
12587,7341,4
11198,13668,5
5332,7727,5
2604,4335,4
13777,13788,4
13105,6905,5
11694,13111,4
12968,942,4
12244,3953,6
3953,5275,4
13560,6882,5
11607,1826,4
10458,1883,4
355,5539,4
12089,7836,4
5240,8348,4
7209,7825,4
11379,3663,4
13623,9713,4
