passenger1,passenger2,Number of flights together
10454,2292,5
11162,2922,4
2350,6085,5
10244,2350,5
8116,8358,4
120,2658,4
14093,3451,4
10784,14070,4
10963,2350,4
11911,8778,5
14644,14646,4
14747,14796,4
14741,14750,5
14731,14769,4
14752,14793,4
14718,14776,4
14744,14757,4
14705,14750,5
14705,14752,4
14763,14780,4
15153,3962,4
11282,9944,4
11508,11911,4
119,186,4
224,243,4
223,234,4
244,292,5
355,392,7
405,493,5
602,603,4
704,731,5
747,795,5
737,797,5
724,732,4
760,778,5
760,781,5
749,792,5
821,885,4
954,998,4
1083,1099,4
1043,305,4
1013,355,5
1013,315,4
1452,1456,4
1639,1682,5
1808,1868,4
1946,1976,6
2101,2143,5
2175,2178,6
2119,2154,5
2201,2232,5
205,248,7
249,286,4
316,356,5
315,374,5
505,564,5
624,650,5
849,884,4
921,960,5
933,975,5
1021,1096,5
1214,1294,4
1252,1274,4
1252,1290,4
1335,1383,4
1377,1393,4
1074,1288,5
1432,1482,5
1022,317,5
1014,1269,7
1820,1874,4
1052,756,4
1902,1966,4
2111,2188,4
2122,2189,4
2141,2160,4
2110,2154,5
2227,2294,4
2226,2288,4
2256,2289,4
2538,2546,4
2503,2515,5
2503,2519,4
2635,2664,4
2655,2674,8
2719,2797,6
2910,2935,4
2965,2977,4
2939,2968,5
2934,2974,4
3208,3230,4
3370,3385,5
274,682,4
210,3191,4
275,3169,6
208,607,4
3414,3446,4
1587,2608,4
3577,3586,4
2154,3164,4
3624,3679,5
3461,746,4
3901,3904,5
3908,3974,4
3924,3990,4
4032,4087,4
244,3159,5
218,690,4
2186,289,4
4158,4178,4
4131,4144,4
4133,4134,5
2563,610,4
2576,650,4
2576,3123,4
205,2531,4
2560,610,4
2560,650,4
2560,3123,4
3120,482,4
1506,3940,5
333,3941,5
2233,3556,4
4204,4237,4
4248,4291,4
4220,4299,4
274,427,4
4376,4377,7
4340,4359,5
4318,4379,4
4305,4399,4
1328,939,4
2912,945,6
1581,2514,4
1243,2655,4
2273,3571,4
2260,3525,5
2288,3523,5
2295,3577,4
4409,4473,4
2334,3675,4
2458,3671,4
2001,3662,4
2437,3675,5
4047,4356,4
4540,4590,4
4534,4587,4
4083,4388,6
4002,4346,4
4032,4394,4
3824,4583,4
4665,4675,5
167,2722,4
1074,407,4
2626,4143,5
4170,544,5
3286,4091,4
2145,3230,5
1865,4690,5
1865,4614,5
2857,4395,4
1370,4007,4
1696,4013,5
1482,4395,5
1818,4080,5
4950,4979,4
2669,3911,5
2620,3911,5
2601,3990,4
5012,5043,4
5048,5060,4
5009,5082,6
5220,5278,4
3523,53,4
2288,2429,4
2467,2901,4
1313,3547,4
2295,2935,4
385,5145,4
3455,758,5
5464,5466,4
5429,5432,6
5429,5491,4
5426,5476,4
5420,5490,4
5420,5434,5
5406,5478,4
5406,5468,4
2775,3184,5
5606,5647,4
1666,5412,6
2867,5486,7
5468,928,5
1484,5486,6
4339,5456,7
147,631,5
2074,5122,4
169,2477,5
3626,5672,4
2408,3642,4
4248,5370,6
5771,5795,4
5716,5787,4
5757,5769,4
5707,5727,5
5701,5800,4
2523,675,4
3453,700,4
3861,4552,6
2477,2694,4
1523,2292,4
2454,649,4
1545,3493,4
2635,752,4
3919,419,4
132,2635,4
2904,344,4
1528,2998,4
5932,5988,4
5907,5997,5
5936,5968,4
5950,5976,4
1019,3289,4
6006,6090,5
3544,6077,7
4399,4700,5
5119,6361,4
3998,6004,4
1046,4656,4
1046,5460,5
6833,6885,5
2403,2596,4
2403,3937,4
5082,631,4
4178,6027,4
4205,4647,4
147,3492,4
391,5055,4
4255,5084,4
1572,2775,4
7019,7074,4
7008,7094,5
7240,7245,4
7324,7385,4
7442,7471,4
7410,7487,4
7509,7586,5
5759,5959,5
7650,7694,6
6554,7014,4
2595,3263,4
2601,6159,4
7746,7770,7
4481,5966,5
1619,5734,5
5706,950,5
7832,7868,6
7859,7884,4
3663,4217,4
3226,4223,4
3657,7666,4
1531,3345,4
2540,4809,4
1280,5307,4
2516,2786,4
3247,4524,5
3947,7793,4
7342,7778,4
8429,8470,4
6447,7540,4
1158,3924,4
1960,7680,4
7039,8289,7
3549,5251,6
3796,821,4
821,917,4
2443,7342,6
4125,4919,5
2683,5015,4
6447,8007,5
1053,8073,5
324,6825,4
5993,6001,4
5798,6047,4
2734,4316,4
6898,950,4
438,6814,4
477,6096,4
6063,6884,4
6069,6874,4
5966,6885,4
6077,6832,4
3544,6874,5
3544,4373,5
5954,6814,4
6469,6824,5
5481,6839,4
1865,950,4
4412,6885,4
5771,6063,4
2759,6885,4
1884,438,4
2550,375,4
253,5905,5
1266,6416,4
1888,6937,4
8682,8692,4
8624,8662,4
2201,8197,5
1635,7629,4
7685,901,6
1646,4035,4
2326,3950,4
8920,8931,4
1428,7111,4
1504,3368,4
2541,913,4
1050,8078,4
2926,7662,5
8078,8692,4
1146,2032,4
3147,4717,5
5238,546,4
1119,2702,4
2032,4717,6
6862,8211,4
9160,9184,4
7707,8951,4
1321,3746,4
6365,9072,4
2906,6703,4
5423,6703,4
5579,663,5
5505,6707,4
848,9035,4
9267,9298,5
4627,6052,4
5590,8073,4
1532,5549,4
5911,8089,4
2939,6100,5
5819,6810,4
5596,5787,7
6876,8403,5
1053,6773,5
1042,7909,4
3755,4510,4
5740,6208,5
9669,9692,5
9619,9622,6
9605,9669,4
9718,9764,4
1684,9581,4
3432,7909,4
6053,8862,4
3078,8562,7
8893,9243,4
3119,9083,4
10017,10058,6
4359,6783,6
595,7506,5
2068,3286,7
5198,7242,5
419,8979,5
1677,5668,4
7253,9903,5
3439,9672,4
300,9677,5
187,7131,4
4860,9649,4
5572,9622,4
5096,9672,4
4270,9690,5
1800,7209,4
4774,8793,4
10085,9400,4
6777,9761,6
3172,7636,5
7364,8784,6
2097,4467,5
1526,2476,5
4820,6729,8
2231,6892,4
10220,10266,4
5330,9700,7
1822,4202,6
5233,6478,4
5533,6878,4
10363,10398,5
4430,7180,5
10110,9810,6
9383,9958,4
9537,9791,5
10407,10424,5
10407,10428,4
10415,10439,5
10409,10446,4
10409,10431,4
10456,10483,5
10433,10451,5
10401,10453,4
4881,8078,4
10440,3937,4
5546,92,5
7643,7810,7
10604,10674,4
6588,8557,4
3078,3223,6
3990,633,4
2534,5396,4
4177,6478,4
2065,5533,6
497,9699,5
4034,8260,5
484,9700,5
484,5522,5
10737,10779,5
10720,10764,4
10728,10779,4
4092,6529,5
4611,6529,4
4329,8871,5
11194,11198,4
11108,11194,4
11111,11191,4
11111,11158,4
11141,11150,4
11131,11164,4
11122,11174,4
11156,11191,4
11156,11196,4
288,4467,4
11275,288,6
2097,8165,6
4650,9997,6
3958,6783,4
10742,5330,4
10786,4034,7
10762,4774,5
10795,2354,4
11349,11369,4
11315,11370,4
11420,11426,4
11434,11473,4
11466,11474,4
10937,11073,4
4718,6972,4
1511,7089,4
3536,5007,5
10554,638,5
2495,2581,4
10814,8803,4
556,5850,4
8542,9441,4
3612,9287,5
7671,8579,4
10497,6310,5
11716,11720,4
4210,4348,4
4168,4745,4
2970,5299,4
10320,8112,4
1056,11803,5
1429,9812,4
10954,4110,5
2957,5882,4
2869,6116,5
3850,8228,4
736,863,5
4337,4580,4
1138,6053,4
1138,4337,4
3851,7706,4
4336,7809,6
1041,4689,4
2108,5031,4
2108,2489,5
614,736,5
2489,2503,4
2489,3275,4
2503,4580,4
1283,8266,4
1378,7679,4
10037,4728,4
5016,7098,5
10497,1505,4
6310,9683,4
4235,4955,4
11432,7068,4
6987,8827,5
4789,6548,4
5943,7902,5
7910,8368,4
47,4737,4
6114,7910,4
7510,7983,4
4675,4816,7
8587,8907,4
5770,8587,4
10253,7919,4
1413,4632,6
10535,3223,4
3589,5533,5
167,9522,5
10022,7656,4
11280,637,4
10097,1079,6
5215,8890,4
11407,5459,4
4749,5459,4
3531,4494,4
11914,7801,4
11957,8114,4
11919,9063,4
5207,870,4
10716,8574,4
3322,6777,4
11874,1240,4
11833,7336,4
10702,11948,4
11636,8784,4
10640,11886,4
1617,8684,4
10024,6317,5
5116,7881,4
11723,2323,4
12276,7581,6
10478,5711,5
1012,3973,4
435,859,8
435,9829,4
4181,689,4
2408,8521,5
6992,7699,4
1608,517,4
6532,6954,4
1687,873,4
108,649,5
4845,9828,4
7429,8212,4
10432,11376,4
9256,9512,4
1032,3985,4
5021,741,5
360,6050,4
11649,4978,4
10463,5163,4
11171,7654,4
10149,11808,5
12543,12549,4
12578,12579,4
11633,8024,4
2964,4827,5
10024,6947,6
2926,6972,4
393,8684,4
11881,1351,4
2941,9544,4
5072,5963,6
2545,4272,4
10446,12298,8
7324,8317,4
10909,3905,4
11962,86,4
5747,9862,5
8015,9355,5
11262,11594,5
6006,7043,4
6047,9199,4
4193,6991,4
2879,6011,5
2594,6737,4
4793,5596,5
2518,9922,4
10406,86,4
10406,11542,4
11542,9791,4
12859,6394,4
12020,12411,4
11909,4170,4
10591,3078,4
420,5551,4
11554,6438,4
10043,1526,5
13163,13195,4
10512,4393,4
11089,11192,4
1230,726,4
13518,13571,4
1826,800,6
11166,2192,4
13623,13671,5
3889,7166,4
5470,6666,4
2160,9742,4
10486,3599,5
11807,3526,4
10554,9512,4
13235,13560,5
1225,582,5
2159,9707,4
11198,13669,5
13637,281,5
13731,13753,6
10548,2076,4
4410,8223,4
11371,6074,4
13549,2565,5
4791,9429,4
11563,13416,4
13910,13918,4
13899,1611,4
10557,6335,4
4972,5414,4
6138,8732,4
9466,9653,4
6001,8036,5
10632,13623,4
11627,5529,4
6616,9321,4
10858,13549,6
13215,7877,7
1850,998,4
12497,9932,5
1138,9381,4
12492,8353,4
14051,14090,4
12800,2740,4
13636,4972,4
3364,3666,4
3364,4143,4
5081,7851,4
5171,7959,5
2536,6336,4
10196,13264,5
12323,7060,5
10067,1769,5
10067,13221,9
7118,8167,4
10541,12473,5
10837,1641,5
4497,7124,4
11192,2844,4
12747,13839,4
13221,183,7
11587,4685,4
13571,712,5
11562,13329,5
1591,8556,6
2041,2927,4
13163,132,5
11089,12299,4
5516,7643,5
1196,3962,4
10784,9157,5
12862,14070,4
3251,8088,5
13620,5487,4
14705,14759,4
12775,7980,4
1242,15113,4
11353,15126,4
281,286,5
309,313,8
324,328,8
341,362,5
706,778,5
703,704,5
730,734,5
707,781,6
721,739,5
749,781,5
701,707,5
1007,376,4
1276,1287,4
378,719,4
1073,719,4
1073,721,4
360,739,4
1558,1563,4
1868,1891,4
1903,1918,7
2211,2250,4
2414,2463,4
2965,2996,7
3,93,4
223,296,5
368,378,5
315,381,5
520,561,4
625,665,4
707,724,5
1029,1095,6
1154,1165,4
1053,328,5
1072,781,4
1023,766,4
355,730,5
1077,1258,5
1261,399,5
1537,1547,4
1513,1528,5
1602,1686,4
1911,1928,4
1913,1973,4
2181,2187,5
2143,2161,5
2154,2188,4
2206,2272,4
2206,2262,6
2212,2279,7
2243,2298,6
2254,2284,4
2322,2390,4
2452,2460,4
2436,2478,4
190,6,4
2586,2600,5
2503,2534,4
2655,2667,8
2969,2984,4
2938,2975,4
1257,418,4
3152,3169,4
3114,3172,4
274,3169,7
204,613,4
212,670,4
3479,3493,4
3421,3461,5
3425,3467,4
1581,2697,4
1576,369,4
3508,3517,4
3502,3536,5
3135,631,5
2109,3135,4
3650,3651,4
3654,3679,5
1001,3440,4
3809,3822,4
3815,3839,5
3939,3945,4
4011,4063,4
4072,4087,5
244,609,4
248,2600,4
2608,3906,4
1250,184,5
1263,2842,5
4253,4297,4
4233,4288,5
4255,4264,5
4264,4292,5
4237,4294,6
4239,4245,4
4241,4288,6
2105,733,5
331,440,6
1692,443,8
2960,986,4
4371,4380,5
1371,2969,9
2563,3940,4
248,3908,4
2667,331,5
1014,1298,5
2222,3577,4
2273,3547,4
2290,3597,4
2241,3528,4
4449,4493,4
4466,4499,4
4469,4496,4
4417,4475,4
2467,3639,5
4609,4673,4
4657,4667,4
4604,4621,4
1082,1837,6
1482,2783,8
1429,2722,5
1323,437,4
2789,2941,8
1923,3279,4
4726,4772,4
2941,4052,5
1465,4353,7
4078,913,5
1314,4083,5
1337,4395,7
2789,4053,5
1666,4339,7
1666,4353,5
2783,4042,5
4813,4884,4
2595,3990,4
1512,409,4
1512,3990,4
1849,970,4
3361,4070,6
2072,3535,4
3517,3668,4
2951,3540,5
2325,2977,4
2924,988,4
1398,3589,4
2498,2928,4
3806,5327,5
1429,2957,8
1043,5145,5
238,2946,4
5436,5456,4
5479,5498,4
5408,5468,4
5416,5496,4
5416,5478,6
5416,5421,4
5467,5468,4
5478,5498,7
5481,5500,10
5432,5495,6
5404,5406,4
5450,5455,6
2550,5358,4
4398,910,4
4329,940,4
1813,4321,4
5676,5685,4
5624,5664,4
4373,5463,4
2511,5491,5
2511,5423,6
1818,5402,4
1734,993,4
5076,5310,5
5761,5788,9
5758,5797,5
5725,5736,5
5714,5762,4
5723,5755,4
1028,618,4
1592,2403,4
2254,3666,4
3293,3302,4
311,867,4
2664,2909,4
5951,5995,5
5909,5910,4
5912,5944,4
3148,4314,5
6006,6079,4
6003,6084,6
6001,6008,5
6084,6100,4
6136,6176,4
5490,6084,5
4431,6097,4
4607,6071,6
3937,4069,4
1692,4523,4
1662,4552,5
3650,411,4
1202,2383,4
6718,6798,4
6827,6829,5
6836,6839,5
4082,5082,4
1651,5053,4
2710,3991,4
4292,4551,5
3670,3937,7
7366,7392,4
4171,6343,4
5859,7042,4
2975,5737,4
2620,4876,4
2134,3528,4
5100,5866,5
2886,5911,8
324,5734,5
3668,652,4
1994,2075,4
3243,4217,4
2062,4223,5
2131,5319,4
3052,4215,4
7872,8353,7
8521,8544,7
8561,8591,4
4404,7616,4
4798,8289,5
6585,7180,4
4002,7545,4
1436,554,4
3472,7433,4
324,6016,4
6836,997,4
5993,6047,4
6408,6817,4
5724,6832,4
6898,997,4
6829,997,4
2717,959,4
6075,6858,4
6069,6872,4
5761,6854,5
6096,6870,4
5744,6814,4
4607,6469,5
3120,6874,5
184,3544,4
6469,6897,4
5720,6884,4
4942,6814,4
5491,6827,4
6047,6880,4
4969,6832,5
4412,5769,4
2759,6898,5
1884,6469,5
1789,8403,5
2231,5522,10
4072,7082,4
4035,606,5
3898,7606,5
3898,4497,5
7606,901,4
8956,8960,6
1221,3527,4
2326,4798,4
5885,7657,4
290,6113,4
2642,7694,4
2702,5286,5
3609,3931,4
3883,5695,4
7069,8284,4
5612,6322,4
9022,9089,4
9002,9030,5
9014,9068,4
2155,822,5
2518,8882,4
4177,8882,4
1308,2628,4
292,3711,4
2392,6968,4
5615,7189,4
4239,6722,4
6796,7662,5
2776,5566,4
1635,6796,5
2656,6588,4
9212,9213,4
1569,8461,4
5668,6418,4
1042,4171,6
2018,2982,4
434,8202,4
7822,8843,5
9466,9472,5
9508,9600,4
2458,5984,4
3180,3979,5
1824,4881,5
9649,9676,4
9611,9654,4
9659,9696,4
9704,9784,6
5544,5876,4
2644,2713,4
7813,8381,4
2482,8906,4
3443,4546,4
6580,7837,5
4142,734,4
9850,9868,4
8808,9300,7
6777,9263,4
1673,7369,4
10034,10043,4
288,8010,4
4541,9926,4
1278,9028,4
1762,4584,5
2503,3851,5
4627,5482,4
1677,5989,4
6750,8461,6
3439,9634,4
4449,4860,4
5572,9690,4
4270,9642,5
2354,8260,7
2024,2945,8
3002,8793,4
2856,332,5
10087,4816,4
10202,10257,4
6054,8803,4
10150,3486,4
1818,5503,4
2773,6453,4
10128,9540,7
10313,10373,6
10389,10396,6
10322,10371,7
393,9294,4
6084,8363,8
211,8363,8
10397,8961,4
10313,5737,4
10414,10419,4
10430,10461,4
10430,10458,4
10422,10464,4
1533,5356,4
398,7220,4
10516,10539,5
2068,3356,6
10325,3741,5
10107,7860,4
2656,9940,4
2155,429,5
3418,3802,4
10586,9893,4
6878,8546,4
3998,5260,4
10128,8225,4
174,5330,5
1637,2231,5
10731,10776,4
10702,10713,4
10702,10766,4
10706,10710,4
10706,10776,4
10751,10780,4
10751,10753,5
1827,5752,4
534,8722,4
10818,10873,4
7718,8745,4
10322,9026,5
11128,11191,4
11148,11189,4
11135,11191,4
11120,11163,4
11120,11129,4
11114,11138,4
6256,8964,4
1134,3356,4
1641,5253,5
11271,9828,4
11256,1246,4
11276,8165,4
11276,1831,4
1678,9063,6
10767,7560,7
10795,8262,4
11331,11388,5
11327,11332,4
11433,11463,4
4715,8515,5
3223,4170,5
479,8257,5
10685,9410,5
4404,7810,5
10271,9757,4
10271,10616,4
109,8051,4
1737,4130,4
6783,7349,5
1966,3029,4
1343,7507,4
5850,9752,5
1164,8195,4
10975,8445,4
8010,9751,6
11736,11756,4
2262,3486,4
1029,1955,4
2100,855,5
3269,4097,5
7448,98,4
4749,942,5
8112,8808,4
10234,8574,6
2306,8371,5
10340,7995,6
4823,557,5
7706,888,4
3851,4269,4
3851,7677,4
4728,888,5
1378,2503,4
1378,888,4
4318,9659,4
4217,5209,4
1490,6827,5
10758,11466,6
10010,11923,4
11420,11721,4
1321,7373,4
10497,10661,4
10899,6529,5
3416,8363,6
9282,9522,7
167,8596,5
11276,5096,5
11296,11948,4
10731,6787,5
6036,9685,4
11225,1747,7
11225,2054,5
2054,8684,5
10089,5748,6
2684,4567,4
11407,8595,4
3531,7507,4
11919,1464,4
2851,8579,5
8197,953,5
10465,4444,6
5277,8030,4
11803,6777,4
11607,11737,4
10318,5037,6
11607,5358,5
258,9557,4
6471,7983,5
11225,4737,5
11745,9685,4
11745,2811,4
11779,5867,4
2146,5356,4
12210,490,4
366,7236,4
10104,9225,4
1016,7481,4
12417,12440,4
4200,9376,4
10243,6548,5
1057,4993,4
2068,2408,10
2097,8521,4
4133,5438,4
10701,3542,4
5438,8030,7
1563,6458,5
3243,7341,4
1041,2012,4
10179,11687,5
1030,391,4
11450,9324,4
1032,2783,4
10354,4572,4
1511,7515,4
12542,12600,4
12532,12598,4
12537,12598,5
12521,12569,4
10526,4827,4
12515,6902,4
10294,10552,4
5716,7532,4
11123,8030,4
11166,12506,4
10365,10741,4
4872,611,4
10315,8901,4
204,8889,4
11587,7060,6
4770,6067,6
11962,3823,4
1115,11896,4
5956,7633,4
10440,12377,4
10809,11544,5
4637,7552,5
5998,9596,4
4816,5613,4
11514,12351,4
10357,11529,4
11600,12810,4
10989,12850,4
6800,8994,5
11066,12411,4
11142,7429,4
4275,8544,4
1126,288,4
1002,11282,5
12020,12519,4
11290,12555,7
13246,13285,5
13468,13483,4
12041,1982,4
13550,13565,4
13477,5643,4
13603,13613,4
3429,6719,4
2574,5072,4
10043,3181,4
5963,6072,4
6258,8446,5
10753,3883,5
7903,9512,4
13215,9478,5
12938,5867,4
1225,12587,5
11043,9610,4
13781,13788,5
1981,446,4
1981,926,4
13838,13886,4
13870,13896,4
13830,13878,4
7547,9179,4
6332,6764,4
3597,9703,4
12586,5414,5
1064,4070,4
13253,13471,4
13492,8661,4
10858,13680,4
10858,12204,4
6882,726,4
13627,7902,4
13627,6882,4
12080,8036,4
10023,11307,4
13251,2251,4
13251,1451,4
363,9247,5
2030,7506,4
14059,14095,5
10004,12516,4
4143,4516,4
2055,4709,4
11186,800,5
4204,5355,4
11099,8091,4
1626,3206,4
1181,6864,4
13218,2548,5
7635,9540,4
13561,2112,5
11587,6067,5
10837,603,4
10595,2844,5
13561,712,4
6323,7194,4
5754,712,4
11587,7194,4
183,6323,4
3631,9820,4
5634,9540,4
11572,356,4
245,9910,4
5081,6900,4
8211,8961,5
311,954,4
1399,5487,4
10784,14093,4
12862,3451,4
14712,14733,4
14761,14778,4
14746,14767,4
15167,15176,4
243,299,4
291,298,4
309,355,5
330,354,5
440,490,4
590,592,4
733,750,5
746,785,5
705,727,5
888,899,4
1024,1042,4
1001,1023,11
1013,354,6
1023,382,4
309,749,4
1914,1999,5
2159,2197,5
2111,2163,4
2218,2286,4
2001,28,4
304,338,5
525,528,7
641,655,6
615,684,4
743,785,5
730,758,5
739,752,10
822,868,4
884,888,5
807,857,4
1029,1031,8
1031,1067,5
1056,382,8
1428,1487,4
328,752,4
1057,764,4
324,730,4
1031,771,4
1864,1867,5
1910,1953,4
1933,1973,4
1902,1916,4
1902,1937,5
2120,2155,4
2124,2154,4
2163,2181,4
2114,2158,4
2148,2182,4
2116,2145,4
2145,2173,4
2107,2116,4
2207,2262,4
2249,2288,4
2379,2381,4
2447,2462,6
2539,2576,7
2514,2521,4
2906,2941,5
3049,3077,4
3149,3152,4
3203,3249,4
210,605,4
299,3162,5
2608,369,4
3507,3528,7
3609,3615,8
3603,3675,5
3477,724,6
3436,724,4
3713,3752,5
3911,3967,7
3901,3966,4
3929,3968,5
3959,3968,4
4020,4040,5
4011,4069,4
2197,272,5
2197,3182,4
1842,2793,5
2522,650,5
1670,660,4
2280,3544,4
1250,58,4
4233,4241,5
4230,4237,4
2123,3411,4
3154,3405,4
602,739,4
3451,673,4
2391,2505,5
154,456,4
1525,986,4
1302,2993,4
1310,951,4
1581,3180,4
1066,1645,4
2655,293,4
4063,4362,5
2260,3535,5
2249,3509,4
4435,4473,5
2075,3661,5
4546,4575,4
3808,4522,4
4645,4665,4
4617,4665,4
1444,1696,4
204,2816,4
1248,1367,4
4706,4717,4
4734,4739,6
2026,3700,7
2446,3612,4
2004,2411,4
1808,4700,5
1337,4316,7
1422,4078,4
2783,4066,5
2939,4309,5
4059,930,6
4854,4897,4
4952,4965,5
5067,5076,4
5203,5292,5
2001,2247,4
2406,3539,4
3508,3611,6
5313,5314,4
2221,3678,4
1347,2236,4
2405,2996,4
126,2928,4
2928,3639,4
298,4165,4
309,3752,4
5429,5468,4
5440,5498,6
5466,5496,4
5406,5458,4
5548,5561,4
2988,4022,5
4017,5463,4
1666,5479,6
4044,5432,5
4053,5468,5
1464,5466,6
1976,5122,4
2401,5148,4
1167,744,4
1163,2754,4
5076,5333,4
4245,5319,4
1865,4969,8
446,4980,4
2176,4047,4
2565,3952,4
2454,3493,4
2635,5143,4
3645,602,5
1599,624,4
2068,2269,4
1940,3735,5
2131,844,4
6083,6100,5
4546,774,4
2964,4366,5
2681,4432,4
2286,3981,4
5278,92,4
1865,6077,6
1884,5494,7
3920,4945,4
1046,2560,4
3404,4552,4
2544,3937,4
6613,6618,5
6813,6840,4
6847,6896,6
6830,6869,5
6805,6857,5
4903,5055,4
2775,4903,5
5053,5467,4
4212,5367,4
1572,5025,5
3998,4647,4
7506,7540,4
1033,2644,4
4815,5644,5
5766,5989,7
4546,7268,4
1052,7591,6
3148,5092,4
5067,843,4
1020,3089,4
1605,3569,4
2556,3102,5
8102,8116,5
8119,8146,4
8140,8200,4
4827,8373,6
4072,8353,5
1283,3851,5
2272,4761,4
6357,8269,6
2462,7635,4
2162,6531,4
2035,6580,4
1947,3880,4
2588,7590,4
7861,8338,4
4916,7192,5
4278,5015,4
22,3463,4
22,5012,5
5978,7463,6
5964,6884,4
6064,6847,4
2717,6858,4
5440,6829,4
5440,6825,4
5966,6898,4
6469,6847,4
2993,6855,4
5481,5966,4
4942,6847,4
5491,6829,4
4481,6817,4
1884,5720,4
1884,6897,4
378,7029,4
2780,7454,4
3934,4278,4
1356,1886,6
8704,8721,4
1352,5260,5
5482,7602,6
3898,7602,4
4510,7619,4
8938,8991,4
8908,8959,4
8931,8936,4
8965,8968,5
1265,6747,4
7120,853,5
7110,853,4
2928,8019,4
1230,8353,4
5411,7039,6
2906,5789,6
2926,8158,8
2926,7605,7
2541,979,4
83,8684,7
8102,8662,4
1734,8684,4
1183,511,4
1160,1246,5
1146,4765,5
239,3931,4
1730,564,5
4774,6166,8
9006,9098,4
9007,9089,4
1406,3785,4
4105,8604,4
8010,942,8
1341,394,4
1389,6805,4
1167,8752,4
3416,901,4
3503,6750,4
4468,6707,4
2857,5584,7
9255,9266,5
9210,9258,4
8089,8403,4
4135,7612,4
2982,7909,4
3365,3445,4
4877,5198,4
394,6930,4
211,3356,4
9340,9363,8
9373,9394,4
4626,7253,4
6093,8517,4
2123,8246,6
2479,5583,5
2392,7418,7
4200,8604,4
9656,9693,4
9715,9723,4
2910,9097,4
2862,9212,4
4483,5547,4
9833,9881,4
1673,9263,4
9902,9988,5
9910,9969,4
10019,10076,4
1209,9997,4
5198,6668,4
4076,9660,4
8824,9660,4
4852,9611,4
4329,9686,5
6622,9014,5
6523,9920,4
1434,484,4
1434,174,4
167,2100,6
1796,2262,4
7636,9769,4
1386,3820,6
6729,9014,4
191,4451,7
7568,8197,4
5942,8949,4
10129,7162,4
10325,10368,7
10315,10396,5
1055,5303,4
393,8871,5
10046,7590,4
4249,6441,6
9324,9983,4
10389,3590,5
10384,8363,4
10407,10481,4
10484,10490,4
10449,10453,4
5328,9053,6
9465,9895,4
10313,5876,4
5447,8158,4
3356,8363,5
6067,8461,4
8017,9393,4
2068,92,7
3090,5081,6
262,2656,4
5081,8562,6
3528,6060,4
10573,9767,4
290,6474,4
3064,7209,5
2945,9699,5
8729,9066,5
484,9645,5
10731,10762,5
10714,10799,4
10710,10751,4
10727,10786,4
10744,10753,4
10728,10762,4
7582,9688,4
7582,8704,4
10869,10890,4
10805,10873,4
11027,11041,6
11119,11174,4
11106,11108,4
11111,11137,7
11150,11200,4
11137,11175,4
11151,11169,4
11109,11190,4
11120,11188,4
11136,11165,4
10920,1403,4
11271,4591,4
4591,932,4
11276,1343,4
11272,75,5
11272,4467,4
10710,2345,4
10726,7209,5
10744,8260,4
10720,3187,5
11355,11361,4
11074,8398,4
1791,5665,4
6306,9150,4
258,4170,5
9026,9111,4
10794,3817,4
10794,11194,4
11194,3817,4
10461,10569,4
10009,10478,5
1737,3029,4
4778,6777,4
1966,2495,4
556,7507,6
8004,9828,4
8004,9063,5
1343,5055,7
1246,8445,4
7801,8595,4
6084,7381,5
11442,9623,5
4625,98,4
2437,2861,4
10206,2976,6
7682,9280,4
10954,9296,4
10910,7937,4
3163,3681,4
7094,9524,4
10858,18,4
237,736,5
4823,5530,6
10017,4337,4
1404,736,4
10016,728,4
1296,7098,5
1762,6548,4
4010,8424,4
5016,557,4
366,3934,5
10497,1490,5
1300,5292,4
2851,4802,5
11466,5380,4
11965,9383,4
1138,3581,4
2138,6987,6
47,5116,4
11067,7772,4
11067,2458,4
1475,8584,5
10576,4170,5
258,7162,4
10535,258,4
11483,6468,4
3558,3885,4
2975,6478,4
2390,9305,4
10797,2139,5
4494,7737,4
1562,1678,8
11407,1218,4
1464,4707,6
10767,3299,4
11276,7560,4
11871,582,4
11876,4070,4
11883,8406,4
11874,8353,4
10702,7825,4
1620,9083,5
10212,10954,7
2458,9493,4
10015,5653,4
4713,9493,4
6111,9493,4
10746,11798,4
12380,12397,4
12328,12381,7
10009,11592,4
4868,7529,4
2225,6532,4
420,7420,4
12411,12434,4
2702,9386,4
2138,6001,4
3943,5997,4
12358,7654,5
11059,8706,5
11784,360,4
10569,9862,4
12146,6575,5
350,9114,4
3396,7376,4
5803,9281,4
4854,5136,4
10837,12005,4
10975,9906,4
3789,4718,4
10626,6810,4
318,3631,5
2259,779,4
7327,8132,4
12578,3020,5
10238,12537,4
5046,8901,5
10512,4272,5
1323,2545,4
10067,7555,6
4415,6899,4
4903,859,4
9620,9954,4
6807,9885,4
12298,12377,4
12959,12993,4
2767,5995,4
2767,8025,4
10786,6737,4
11559,3546,4
2614,8288,4
2507,7827,4
4816,7324,4
8642,8871,5
1649,4816,4
2035,8013,4
12301,860,4
13456,13487,4
6104,6874,5
2574,4940,4
11572,12374,5
11577,6251,4
11515,7064,5
9512,9875,4
952,9738,5
7387,9723,4
5910,6616,6
11756,7823,4
13112,9300,4
13863,13899,4
5867,8562,5
2200,8058,4
13956,13960,4
7727,8017,4
296,6180,4
3597,8732,4
8132,9152,5
7451,9466,4
13669,7710,4
2274,446,4
12354,13669,4
10632,5046,4
