passenger1,passenger2,Number of flights together
1823,1877,4
1942,1976,4
1942,1993,5
1964,1998,4
2115,2142,4
2119,2185,4
139,175,4
625,682,5
723,789,4
823,847,6
1001,366,7
1243,1269,5
1242,1265,4
1268,1289,4
1218,1246,4
1043,773,4
1057,771,4
1095,716,7
1528,1545,5
1595,1599,4
1552,1575,4
1762,1779,5
1920,1937,4
1933,1967,4
2142,2179,4
2130,2136,4
2155,2181,4
2169,2187,4
2240,2285,5
2251,2294,6
2263,2273,6
2245,2248,7
2311,2345,4
2424,2439,4
2412,2443,8
2727,2790,4
3149,3173,5
3141,3171,4
3134,3198,4
3113,3177,4
248,670,4
276,3104,4
3455,3495,4
3421,3451,4
3436,3444,5
3411,3490,4
3453,3483,4
1223,2697,4
3671,3681,5
3624,3654,5
1811,2702,4
1424,1882,4
1831,2718,4
1053,3483,4
3413,763,4
3729,3794,4
3919,3957,4
3916,3925,4
3942,3975,4
4029,4069,5
4017,4080,7
4014,4073,4
4022,4097,4
4016,4045,4
290,696,5
1481,1816,4
248,2560,4
2525,622,4
2531,275,4
1654,2544,4
1228,3974,4
2246,3524,4
2285,3593,4
4229,4249,4
4222,4264,5
4222,4230,4
4230,4277,5
4201,4297,4
4284,4288,5
3155,3451,4
3154,3439,4
2186,751,4
2531,331,6
1352,999,4
1368,83,4
1366,911,4
1370,930,4
4411,4467,4
2407,3675,5
2062,3661,5
2484,3698,5
4022,4330,4
4670,4685,4
4667,4677,4
1439,2816,4
1484,2511,10
1351,3046,4
407,975,8
1248,2969,5
1377,2754,5
1837,993,4
316,92,5
3205,4091,5
3209,3399,4
2440,3653,4
2941,4044,7
2789,4395,5
4395,975,7
1482,4083,5
4811,4888,4
4934,4981,4
4927,4947,5
1428,2713,4
2271,2462,5
5311,5352,4
5333,5358,4
5314,5358,5
2335,2901,4
1330,920,6
1321,3639,4
4511,5344,4
2870,5304,4
1365,2760,4
383,568,4
1730,574,4
5448,5491,4
5490,5500,6
5401,5476,4
5432,5448,7
5404,5458,6
5406,5409,5
5419,5477,4
5402,5468,5
5556,5590,4
4331,910,4
5630,5684,6
5637,5691,5
2867,5443,5
1484,5494,5
4377,780,4
4200,5001,4
5096,5310,4
5758,5773,5
5758,5793,5
5792,5800,6
5766,5798,4
5764,5797,4
5742,5747,4
1336,2949,4
2229,3111,4
1872,4636,5
2781,4911,4
4614,4942,4
4682,4946,5
1853,4904,4
2684,4483,4
3920,4903,6
2773,4412,7
1617,4967,5
1046,4523,5
3293,833,4
2635,670,4
366,419,4
3943,602,4
5942,5963,4
5954,5977,8
5946,5982,6
2182,5127,4
1994,5885,7
3288,899,4
1963,2131,4
4314,5885,5
6011,6060,5
6152,6197,4
2605,4645,5
1865,5443,6
3544,6069,6
2717,4942,6
4993,6079,4
6409,6428,4
1586,4552,4
1598,3527,4
1572,2544,4
4646,5434,4
6506,6590,4
5647,6177,4
6872,6874,6
6833,6872,5
6825,6836,5
2775,4295,4
1801,4554,4
4988,5025,4
6938,6950,5
4047,6591,7
7006,7075,4
7306,7312,4
5793,5934,6
5748,5943,5
3971,700,5
3994,4814,4
1097,4321,4
1447,5866,5
1208,5989,6
7776,7796,6
5788,5964,5
4481,6008,5
7837,7876,4
7851,7884,4
4217,5885,4
3243,3663,4
8140,8180,4
8232,8276,5
411,4177,4
2124,5037,4
4190,5590,4
5456,6867,5
4946,5782,4
8353,8365,4
8328,8386,5
2826,3231,4
7342,7790,4
7381,8373,4
8461,8485,6
2062,6720,4
4663,4862,4
1767,7603,4
1960,2516,4
142,5216,4
439,8246,4
1028,7543,4
1858,2323,5
4293,5056,5
5012,721,4
3171,3442,6
3171,5074,4
4009,758,4
6983,7495,5
2143,6937,5
5042,6410,4
6071,6872,4
5977,6897,4
477,6870,6
6069,6832,4
3576,6898,5
3544,6833,4
6008,6836,4
4316,6870,6
5744,6855,4
4607,6866,4
6049,6874,4
2773,6839,4
4942,6885,4
1025,677,4
281,394,5
2053,8373,4
8609,8686,4
5779,7854,4
8720,8729,4
4497,7605,4
3898,7618,4
3855,7629,5
7602,95,6
2906,8190,7
8956,8983,6
8920,8950,4
8936,8965,6
8979,9000,5
4716,5375,6
1169,711,5
3278,7662,8
5423,7605,6
3330,3590,7
6036,8662,4
1160,2032,4
4194,4786,5
1933,2702,5
4366,5662,4
9067,9098,5
9052,9069,5
9010,9026,4
5746,7551,4
2392,292,4
1143,3453,4
3975,760,5
4933,8824,5
5867,8557,5
8383,8800,5
5612,9049,6
5482,5509,6
4468,6703,4
3177,5911,5
1569,1613,4
6020,6447,6
2939,6294,5
1789,6052,4
1343,3801,4
2747,9069,5
9330,9363,4
9340,9367,4
9331,9385,7
1077,7279,4
3660,8213,4
5800,6874,4
9649,9656,4
9611,9656,4
9656,9665,4
7553,8256,4
4541,9505,4
4586,5094,4
8887,9252,4
7342,9278,4
2134,707,4
2586,9229,4
9918,9919,4
10023,10057,4
10001,10008,4
3172,4490,4
3127,6972,4
5584,5989,4
3177,8209,4
2939,7039,5
3021,8299,4
3439,5383,5
187,3439,4
4860,5672,4
1089,9622,5
3844,8824,4
9704,9924,6
3187,61,6
2856,8720,5
191,8983,4
1818,5522,5
5538,6741,4
1437,3447,5
4820,9699,6
5058,8685,4
7600,8137,5
5533,6474,4
4966,8710,5
10129,529,4
10349,10357,4
53,7403,4
1994,9574,4
2625,3590,4
2651,9393,5
1493,9575,4
5571,9937,4
10403,10420,4
10438,10445,5
10449,10454,5
10145,4881,4
9413,9802,4
813,8961,6
10334,1389,7
9493,9914,4
5544,7810,6
10358,1613,4
10325,4441,5
2550,7890,4
10368,9824,4
8562,9522,8
10371,9834,4
1325,8171,4
6113,8679,11
3663,9363,4
9252,9362,5
3508,9362,4
5503,61,5
1715,497,5
3028,3618,5
1637,7209,5
148,382,5
10756,10774,4
10714,10778,8
10706,10780,4
10726,10796,4
10726,10756,6
10728,10731,4
4418,8001,4
10896,10899,4
10806,10873,4
11047,11063,4
1657,9443,4
11001,5584,4
11165,11194,4
11118,11140,4
11118,11142,4
11108,11164,4
11141,11187,4
11141,11175,4
11150,11175,4
11121,11151,4
11109,11193,4
11109,11127,4
10937,1423,4
1246,8165,7
2097,9761,4
10795,191,4
11359,11388,5
11353,11370,4
10440,8515,4
11047,1451,4
2776,3912,4
10395,3912,4
1769,5081,5
8006,8679,5
8039,8845,5
3112,3243,7
3245,3361,4
11296,8406,6
1927,7507,4
4227,7463,4
11817,11878,5
11867,11885,4
3322,3551,5
5287,9403,5
6277,6678,4
11906,11939,4
2100,3416,4
10858,7540,5
237,6053,4
237,2532,5
3275,5209,5
3275,371,6
1064,7679,4
10083,863,4
4336,7677,4
210,728,4
241,6548,4
6548,8194,6
10058,4188,4
2108,888,4
2108,8912,4
2489,6024,4
1283,4010,4
5031,7706,4
5209,888,4
4269,888,4
4010,6522,6
2532,400,4
1434,1820,4
10085,1617,4
1254,3090,5
10350,9977,4
4056,7919,7
1620,9942,6
5925,9114,6
3839,540,4
4497,6001,4
6208,9395,5
10089,6208,6
10328,8128,5
11919,7507,4
10465,5002,6
2000,6777,4
11876,11948,4
1966,2437,4
11803,2000,4
10310,11876,4
10024,1617,4
4675,9385,4
10097,8653,4
11438,5356,4
11753,4275,4
11860,2472,4
12340,12396,4
1678,8501,5
6409,919,4
10116,11953,4
12305,5080,4
10795,12210,4
10778,222,5
4735,9294,5
5204,7726,4
10670,11123,4
10767,1829,6
11680,1955,4
10376,8007,4
4524,8400,4
4972,7327,4
12076,3968,4
11910,6953,5
11963,1365,4
11534,12069,4
10837,11046,4
12568,12590,4
12535,12559,4
11909,6369,5
10683,11910,4
2185,6084,5
10975,6823,4
11784,953,4
8897,9127,4
10306,12587,5
11483,4016,4
11089,3863,4
5754,9540,6
2684,5101,5
10067,5111,7
3546,6452,5
1482,6843,6
2244,9577,5
6843,9577,5
12374,9101,6
11514,3861,4
11303,8474,4
4543,9991,5
11018,11712,4
11282,8259,5
11807,12385,4
10326,2545,4
13218,13249,6
13477,13492,4
13424,13450,4
13534,13583,4
7086,9811,4
13647,13669,4
13620,13647,4
11291,5686,4
12335,952,5
12061,3317,4
8446,9738,4
11508,8180,5
1225,9420,4
72,9465,4
1981,8223,4
13857,13894,4
12492,9696,4
3155,8581,4
3759,8243,5
6150,6573,4
4899,9061,4
7230,8837,4
5487,5539,5
10329,6138,4
456,7451,4
11198,7710,6
13618,4089,4
22,4460,4
12080,456,4
10627,9445,4
13203,5922,4
2565,9777,4
6138,7877,4
3549,5661,4
13668,9956,6
6666,8837,4
13781,6731,5
12764,6060,4
1762,5843,4
10229,6181,4
12787,3194,4
3206,7288,4
6809,9217,4
1626,6415,4
1143,13541,5
13830,4129,4
13432,9280,4
13894,6271,4
1972,6864,4
11778,14075,4
2112,7060,5
6235,9381,4
11571,11872,4
2610,7593,4
13561,3319,4
12323,712,7
183,7114,5
10205,9540,5
4366,7017,4
10938,5634,4
2467,5278,6
1359,5278,4
1688,904,4
2927,8178,4
132,2807,5
13565,2826,4
10652,4090,5
14747,14787,4
14739,14759,4
14728,14761,4
14724,14734,4
15114,15186,4
12163,8359,4
11911,12323,4
381,395,5
301,314,4
449,489,4
721,726,5
712,771,5
724,733,8
774,781,5
749,797,5
811,891,4
903,950,4
1051,1095,5
1025,368,6
1085,387,4
1237,1279,4
1001,740,7
376,795,4
1665,1694,4
1099,796,4
1946,1984,6
2440,2441,4
272,281,5
611,615,4
727,772,5
717,775,6
709,730,7
739,755,8
734,749,5
802,896,6
1045,355,4
1207,1271,4
1026,774,4
366,706,4
1963,1996,4
2140,2182,4
2181,2182,4
2112,2146,4
2214,2218,4
2268,2281,7
2417,2458,4
2402,2465,4
2414,2480,4
2411,2418,4
2601,2620,4
2611,2668,5
2932,2951,4
3058,3076,4
1299,401,4
3177,3183,5
3132,3186,4
3302,3356,5
3317,3329,4
3360,3396,4
211,615,7
3116,638,4
212,3123,4
3421,3476,4
1595,2697,5
1247,1587,4
3502,3547,5
3554,3563,5
3536,3537,5
2109,631,4
3604,3615,5
3734,3798,5
3702,3770,5
3775,3787,4
3822,3849,4
3930,3978,4
3932,3945,4
3914,3930,4
3914,3989,4
4051,4075,6
4060,4088,5
4017,4025,7
4044,4088,4
289,3159,5
2105,602,5
3111,675,5
1493,2797,4
1448,1872,4
2567,3104,6
1645,3180,5
2560,275,4
2560,490,5
1208,1677,9
1598,3974,4
199,45,6
2870,416,5
4226,4237,6
4217,4253,4
2554,3104,6
4330,4396,4
1314,951,4
1322,901,4
1370,2941,4
211,3924,5
2600,2699,7
2655,440,5
1576,1673,5
3901,443,4
130,2407,5
4542,4554,7
4522,4546,4
4523,4542,6
4564,4590,4
2587,473,4
3858,4522,9
2801,3831,4
4645,4656,4
1444,204,4
1465,3152,6
1272,3041,5
1250,3120,4
4717,4769,5
2793,4614,5
4362,994,4
2939,4025,7
4880,4883,4
4830,4884,4
4942,4990,9
4178,4490,5
5114,5144,4
1358,2910,4
2255,3654,4
2963,3679,4
3896,5318,5
385,5122,4
3435,5166,4
3441,5186,4
5408,5494,4
5478,5486,9
5406,5481,4
5402,5499,4
229,5319,5
1467,5059,5
4025,5500,5
2511,5484,5
4059,5459,4
2969,5481,5
2969,5468,6
3385,3670,5
2471,5605,5
5605,878,5
4071,4169,4
5765,5791,4
5721,5763,4
5733,5775,4
3544,4674,8
1545,3947,4
5143,624,4
3947,402,4
226,399,4
374,3919,4
5905,5942,4
5989,5995,4
6148,6167,4
157,2446,4
5792,5946,10
3368,4716,4
5278,551,4
1865,5481,6
1884,6064,6
4904,5490,5
2294,6077,6
1666,1828,4
3861,3963,4
3998,4609,4
1617,5420,4
1586,6027,4
1651,5420,4
1598,4554,5
3963,5460,4
1572,5450,4
6501,6516,4
6618,6689,4
5601,6140,4
6848,6889,5
6847,6853,5
6827,6870,5
3572,719,5
1108,4554,4
6908,6974,4
6950,6977,4
6915,6987,4
7407,7436,4
7406,7484,6
2196,7509,4
2035,876,5
2334,738,4
7696,7700,4
7608,7638,5
369,7608,4
3931,7694,4
4534,675,4
1303,7506,4
1338,4034,6
7720,7724,4
7772,7792,4
4481,5798,5
4470,935,4
1569,5795,6
438,5771,5
7820,7832,6
2443,7585,4
1059,4830,4
8110,8116,4
8248,8287,4
5989,6020,7
8338,8373,5
7778,8384,4
5377,7172,4
2285,3806,4
4590,615,4
7318,7868,5
8562,8584,10
8533,8553,4
2786,3173,4
3300,8291,4
6580,7110,5
1774,876,4
2035,6585,4
4278,5073,5
3442,4125,4
6100,6447,8
6418,8007,5
1252,7175,4
2645,6937,4
5073,6983,7
6023,8099,4
6071,6864,4
6071,6809,4
324,4607,4
324,3576,4
5993,6017,4
1817,4674,4
5706,6064,5
4373,6075,4
2734,6893,4
5443,6884,4
6069,6884,4
5761,6870,5
5500,5993,4
6897,950,4
3576,5720,4
3544,5720,4
3544,6854,5
5954,6874,4
184,1865,4
2993,6047,4
6047,6853,5
6047,6889,4
1884,6896,4
6937,883,4
1673,8326,4
2926,6003,4
1393,5560,4
7476,7562,4
7662,8132,4
8973,9000,4
8969,8970,4
2453,7550,4
4586,8109,4
7716,8920,4
3278,441,5
8110,8686,4
1146,1730,5
3345,5289,4
352,4194,5
1733,6584,4
6507,8251,4
5869,6507,8
9006,9015,4
9014,9100,5
2723,4711,5
7860,8976,5
6486,7418,5
1752,3329,4
3453,6475,4
5867,8517,4
7326,8771,4
5620,9050,4
7403,8703,4
3590,6786,5
5509,7685,4
441,6786,4
2656,6304,5
233,79,4
1378,7706,5
451,732,4
5590,6100,4
1244,2886,5
1244,8402,5
2939,4627,6
6876,8089,4
1735,7034,4
1343,2247,4
2982,6208,4
9332,9373,4
9451,9462,4
9505,9537,4
2018,4719,4
3180,4178,4
2262,292,4
9611,9642,6
9602,9693,5
9630,9677,4
9601,9650,4
9624,9628,5
9628,9679,5
9753,9786,5
8072,9255,4
9904,9985,8
3119,6365,7
1673,7508,4
2150,8105,6
1045,5942,5
6447,6813,8
1635,8411,4
3177,5505,6
3177,5566,6
4076,9664,5
4449,9686,4
300,9634,7
5383,9611,4
5383,9665,6
1982,300,4
4329,9634,5
4329,9640,4
5572,9672,4
622,9624,4
5359,622,4
3490,7222,4
3490,7718,4
6882,8979,4
174,8793,4
3466,7661,4
6076,8433,4
382,8884,4
8782,8981,5
7191,7772,5
3508,5538,4
1020,1437,8
4202,7898,6
2336,9699,6
5533,8171,4
10356,10357,4
4278,7853,5
2642,9439,5
3220,9242,4
9351,9575,4
10368,211,8
10396,211,4
10346,8411,4
10352,6084,4
10397,5737,4
10356,8961,5
10412,10415,5
10420,10464,4
10414,10433,7
10408,10488,4
10438,10458,4
10433,10449,4
10453,10485,5
10422,10442,5
5408,8824,5
9363,9482,5
4000,9443,4
154,2250,4
10398,9042,4
5544,8048,6
3278,5544,5
3153,9466,5
2068,9466,5
9410,9834,6
7860,9874,4
7810,9101,4
3278,9874,4
8775,9874,4
8519,9522,6
9381,9903,4
10107,2960,4
10592,1607,5
3519,8614,5
8234,9540,6
4541,8803,5
4820,484,5
2024,7898,5
2024,4820,6
382,8729,5
10756,10772,4
10714,10756,4
10742,10788,4
10718,10751,4
10719,10726,4
10712,10774,4
1636,293,4
10841,10843,4
1201,8576,4
1177,3921,5
11047,11085,5
11073,9097,6
11119,11175,4
11106,11160,4
11101,11153,4
11118,11169,4
11111,11189,4
11138,11150,4
11145,11169,4
11199,11200,4
11140,11158,4
11214,11217,4
11253,11294,4
10396,5253,4
11272,6783,4
9621,9997,4
10710,9645,4
10712,8729,4
10798,4820,5
10766,3002,4
1791,3486,4
258,3837,5
2065,8036,5
11198,7515,4
10535,6180,5
1321,9057,6
11272,1863,4
4130,932,4
2718,5459,5
10858,9252,7
5459,8004,5
1464,288,4
288,5734,5
8445,9063,4
8149,8511,5
4514,9513,4
5798,7477,4
10465,3071,4
11773,11781,4
4774,8320,4
11817,11876,6
11863,11869,4
4565,8289,4
2000,5093,6
5299,9441,4
1429,7937,4
7229,9296,4
2479,5209,4
1064,5209,4
1064,3432,6
10083,2489,4
1404,371,4
1138,4188,5
1138,8194,4
10016,2489,4
4336,7076,4
1296,7706,4
1762,728,4
6024,9659,4
10058,237,5
2174,4217,6
4269,5031,4
4269,863,5
4010,7098,4
1149,421,4
10722,5203,4
11930,2851,5
11007,5358,4
2532,5358,4
5358,7579,4
3615,9152,5
10460,9421,6
2062,5162,4
479,6310,5
6827,9777,4
10048,9757,4
855,9522,5
10644,10833,5
10806,3078,5
3880,9777,4
4641,9271,5
3117,8584,5
1079,9898,4
6208,9369,5
1860,9385,5
2975,4460,4
5080,8036,4
12115,12163,4
11965,1562,4
11930,9513,5
3611,633,4
10862,1631,4
633,7834,4
11874,7825,4
11874,6464,4
7560,7682,4
11698,5953,4
10367,10879,4
11007,7919,5
10266,1041,4
6733,9524,4
3020,8245,4
6208,8653,4
1617,9127,4
4713,6208,5
7983,9395,5
4502,9685,4
11796,9629,4
2323,4420,4
3935,490,4
12297,7601,4
12210,6701,5
5080,6978,5
163,9562,5
10509,7801,4
12414,12481,4
12434,12436,4
10016,7243,6
10572,7859,4
293,7641,4
1562,2408,4
10509,4784,4
10954,12358,4
11808,2489,4
11565,4031,4
5375,7393,4
362,7429,4
11897,6622,4
10691,1410,4
11649,9906,5
11378,3298,4
2803,8594,4
12516,12589,5
11114,6800,4
10465,10975,5
1955,2185,4
10676,4718,4
10329,12574,6
3436,4399,4
3631,6089,5
2949,4016,4
4927,6066,4
3690,7756,5
10130,6591,5
11285,5009,4
1555,264,4
12050,1982,4
11676,2478,4
9402,9523,5
10515,4597,4
1268,4791,4
12810,12826,4
12856,12858,4
10478,4483,8
9435,9816,5
11326,12497,5
4793,8947,4
10591,137,4
10229,919,8
860,993,4
13249,13270,4
13215,13235,4
2214,4362,4
2613,7851,4
13407,4538,4
7066,9445,4
2158,6336,4
13605,13644,4
10154,3752,4
10154,4984,4
2605,5319,6
2662,9512,4
12097,9524,4
2427,3629,4
12950,4637,4
10548,7612,4
10573,9472,4
10066,6481,4
1950,5759,4
2200,721,5
12587,7846,5
2685,741,6
2685,456,4
1753,8348,5
10798,9703,4
2549,2685,4
6099,6923,4
13683,5046,4
12286,13557,4
13203,8892,4
14077,14100,4
1925,3128,4
13903,2605,4
3065,8529,6
13414,6414,4
10988,5081,4
1196,8211,5
5405,7959,4
14092,8400,5
11211,9974,5
11211,5754,5
2964,9974,5
10067,13284,5
8529,9031,4
2468,4772,4
1138,13753,4
4562,7846,4
2090,3407,4
14060,5371,4
3319,42,4
42,8810,4
138,7635,4
2292,9043,5
11528,3145,4
2588,8556,4
12146,7624,5
14260,14266,4
11089,7643,4
13620,2467,5
13160,9445,4
10652,6764,5
5216,9471,4
10116,5490,5
13194,512,4
2467,3907,4
14703,14763,4
14703,14739,4
14703,14741,5
14756,14780,4
14718,14754,4
14776,14780,4
350,400,4
360,366,6
560,567,4
602,690,4
646,650,4
704,791,6
704,786,5
703,778,5
709,799,5
778,781,5
749,785,5
819,822,4
903,948,4
1095,376,4
1288,1292,4
1292,1299,4
1369,1371,8
1443,1489,4
1465,1484,5
364,768,4
1779,1780,4
1812,1845,4
1813,1829,4
1914,1976,4
1966,1973,5
1940,1982,5
1975,1992,5
2120,2130,4
2390,2392,5
2534,2546,4
2910,2965,4
215,276,5
202,225,4
325,377,4
315,362,5
755,762,6
831,856,4
907,979,4
1002,1051,5
1080,365,4
1043,360,4
1432,1465,6
1414,1452,4
1502,1537,4
1523,1573,4
1964,1968,4
1957,1979,4
1933,1962,4
2111,2148,4
2155,2187,4
2121,2125,5
2236,2284,6
2212,2284,6
2213,2216,6
2207,2288,5
2241,2249,4
2272,2276,6
2436,2492,4
2449,2487,4
2473,2497,4
2627,2630,4
2609,2697,4
2744,2746,4
2816,2867,6
210,659,4
275,611,4
223,3112,4
3152,625,4
3447,3471,4
3447,3479,6
3404,3425,4
3431,3461,4
1599,2641,4
1597,2684,5
3533,3563,4
3504,3518,4
3527,3572,7
3548,3598,6
3537,3589,7
3108,618,4
2187,694,7
3620,3675,5
3911,3994,7
3913,3955,4
3940,3980,4
3940,3978,5
3905,3924,5
4025,4044,7
4059,4090,4
4002,4063,6
443,606,4
205,2570,4
1300,610,4
314,3906,4
2252,3579,4
4284,4287,5
4203,4209,5
286,701,6
2183,3440,4
4318,4396,4
4344,4377,5
4395,4399,12
4336,4380,4
4329,4361,6
2964,340,4
2972,905,5
1381,2942,5
1269,2567,5
3180,3980,4
2674,440,5
4046,4307,4
4420,4475,4
4440,4441,4
126,2498,8
4017,4373,7
4010,4377,4
1062,3821,4
3867,4595,4
231,3824,4
4640,4657,4
1248,2720,5
1608,3041,4
2717,2867,9
1208,2734,4
1484,2776,4
2867,2959,8
1837,2992,4
1394,1422,4
260,356,4
3286,3321,4
2446,3634,4
2446,3689,4
2867,4083,5
1337,4353,5
2789,4066,7
1666,4025,5
2717,4080,5
2939,4339,7
1310,4088,4
4809,4869,4
4809,4888,4
4955,4981,4
4962,4988,4
1673,3518,5
1655,1896,4
2672,3994,5
1571,3932,4
5022,5074,4
5220,5232,5
2062,2264,4
2932,3678,4
1330,2427,5
2263,3635,4
2437,972,4
1384,2273,4
1321,977,4
2407,2910,4
1343,941,4
1343,755,4
4587,5311,5
5401,5483,4
5463,5468,4
5451,5483,5
5420,5464,4
5440,5446,4
5432,5438,6
5432,5486,4
5432,5484,4
1471,3847,5
1048,3739,4
2972,4022,5
2759,5494,9
4399,5423,5
4059,5408,5
4316,5440,9
4364,5429,5
2021,5156,4
1976,3779,4
5761,5774,4
5775,5797,6
5776,5786,4
5735,5799,4
5787,5789,5
5747,5787,4
2156,343,5
147,1592,4
2781,3907,4
1498,681,4
3991,4945,6
1692,3572,5
3220,5854,4
1906,3164,4
135,3174,4
3587,752,4
1649,752,4
3266,688,5
3947,727,4
132,1649,4
1528,419,5
3493,3919,4
3493,419,5
226,2998,4
5976,5996,6
5949,5989,7
5918,5996,5
2111,844,4
1943,291,4
6069,6071,8
6019,6035,4
6032,6080,5
6010,6015,4
6063,6071,7
4211,5041,4
1246,3012,5
5800,5982,4
5718,5978,4
2773,6064,6
2759,6001,6
1808,5478,4
5440,6069,7
248,6095,4
3937,4632,4
1643,4609,4
2560,3404,5
4903,5460,4
3963,6027,5
6839,6870,5
6870,6898,7
6824,6893,5
4903,5009,8
1538,5467,4
4523,5356,4
4542,4641,4
4269,4632,4
3208,4903,4
6922,6994,4
6931,6975,6
7128,7168,5
7138,7189,4
7104,7189,4
7110,7141,4
7336,7384,4
7431,7487,4
7485,7496,4
7413,7446,4
7483,7493,4
7513,7553,4
7550,7554,4
1774,7563,4
7650,7676,5
2975,5774,4
1012,3676,5
3642,4850,4
7733,7793,4
1619,5966,5
438,5788,5
3661,4522,5
3668,4223,4
8044,8078,4
7120,7563,6
2904,486,4
380,405,4
5962,6160,6
8202,8246,5
2224,7716,4
291,6729,4
2530,4862,6
1767,7616,4
2528,4404,5
2162,6580,4
1451,6515,4
3486,917,5
7837,8355,6
3442,5303,4
1012,6927,6
3547,8017,4
5993,6830,4
6016,6884,4
5706,6001,4
2734,6069,4
6064,6809,6
477,6829,4
6063,6898,5
5966,6814,4
6096,6869,4
3544,6858,4
3544,6824,4
4316,6872,5
5788,6872,5
1865,324,4
4942,5788,4
5734,6855,4
6047,6829,5
5771,6001,5
5771,6855,4
6159,6725,4
1769,6725,5
22,6932,4
2575,7414,4
2227,6932,4
4260,7741,4
7346,8221,4
3503,5423,7
6357,6900,4
2926,5423,8
3472,4669,4
3472,772,4
1635,7685,6
4035,7685,4
2238,4565,4
1677,7605,10
1677,7662,8
2857,5411,8
2776,5411,8
3855,901,4
8867,8877,5
8945,8973,4
8928,8960,4
2802,394,4
1570,8042,4
3292,3590,5
1677,3093,7
3937,8684,4
1160,564,5
4338,5869,4
1669,8288,4
9022,9031,4
9049,9058,7
3180,529,7
8280,8350,4
1337,1955,10
2612,8803,7
2518,7747,4
1042,6486,4
348,8149,4
1769,8249,4
3506,7026,4
272,8358,4
1677,6707,7
4249,6707,8
5566,7685,4
1635,5505,5
9285,9295,5
4395,8037,4
451,6100,4
5596,6052,4
340,3743,4
1044,6706,5
5198,8956,4
4877,8995,5
4877,8960,4
9353,9392,4
9307,9328,4
4862,6752,5
9434,9453,4
9449,9465,4
2018,529,4
292,572,4
9611,9623,4
9602,9679,5
9642,9696,4
9640,9650,4
9640,9649,5
8589,9201,4
8589,9267,4
1767,8558,6
6050,6777,4
9944,9960,5
3759,4671,4
10017,10023,6
2030,624,7
1045,2150,4
6622,7242,4
7872,8411,4
5423,6052,5
258,9930,4
7131,9610,4
4553,9634,5
622,9665,4
3844,622,4
7162,9766,8
1849,6857,5
6857,7209,5
5137,624,4
10073,6512,4
4955,7242,4
1818,6892,4
3618,4451,7
6878,7568,4
5314,7996,4
8591,9430,5
10060,2609,4
8037,8961,4
3760,5789,4
10352,3418,5
10414,10456,4
10405,10488,4
10434,10494,4
10416,10482,4
1573,9620,4
4852,8905,5
2755,6054,4
3807,7520,6
47,5943,5
3506,8273,5
10396,1078,6
3153,7860,5
4627,9067,4
10107,9101,4
7551,8120,4
2728,8742,4
8036,8557,4
8895,9562,4
5770,8907,5
10396,5544,4
174,5503,5
2945,4034,5
1637,9700,6
2231,4774,6
2856,6765,4
10742,10764,4
10706,10778,4
10727,10731,7
10727,10795,6
10753,10770,4
10703,10744,5
10703,10726,5
5564,7014,4
10944,10955,5
10953,10955,4
10334,8998,5
10596,8510,4
11124,11175,4
11128,11156,4
11108,11122,4
11176,11189,4
11138,11143,4
11173,11180,4
11145,11198,4
11131,11143,4
11131,11188,4
11137,11188,4
11151,11175,4
11157,11196,4
1246,1343,6
4359,4650,4
4467,6783,4
10756,8262,4
10737,8262,4
10798,191,4
11348,11366,4
11442,11496,4
10368,4080,5
1266,6652,4
2586,6478,4
3021,5533,6
7220,7914,5
10535,9057,4
1189,3921,6
10467,8556,4
8427,9324,6
11276,1863,4
11535,11600,6
10814,9540,4
10850,8234,4
10850,5538,7
2097,8114,4
7737,8149,4
11719,11796,5
10179,8172,4
3975,9581,4
11361,3486,4
11837,11880,4
3020,7853,4
10841,9267,4
4679,5489,4
1562,9513,5
6464,9280,4
11175,11767,4
4632,9380,4
10899,9380,4
2100,8290,4
5132,5209,4
4337,5031,4
4336,888,4
4336,6548,4
4336,8266,4
10023,4728,5
2489,2532,6
2489,7076,7
2489,4584,5
1283,4364,4
4010,8266,4
2117,4188,4
5016,7809,4
8363,8877,4
11923,2423,4
11176,11964,4
1309,2503,4
12041,12076,4
12012,12043,4
12073,12077,4
628,7191,6
5162,6111,4
5116,7271,4
3078,9539,4
1321,4170,4
1413,9758,4
10535,9068,4
3316,4687,4
1383,1521,4
4497,7180,4
352,6904,4
4827,7881,5
10015,9127,6
5748,9389,4
1142,240,4
5692,581,4
11957,1218,5
11923,8579,4
6030,8501,4
10841,4165,4
10112,1782,4
10465,3519,4
10203,11898,4
11817,7682,4
10719,3361,5
10265,7579,4
10799,10910,4
10910,11765,4
12242,12276,4
2054,8368,4
10095,9421,5
10089,4675,6
7510,9495,4
366,6458,4
4109,4626,4
2182,5911,4
2201,9874,4
11963,7641,4
3845,4993,4
2049,9232,4
10758,9511,4
8545,8922,4
6394,871,4
795,9053,4
1030,6050,4
11239,8042,4
11294,11368,5
79,9742,4
12057,5925,4
7376,8400,6
10354,5374,4
1365,7693,4
11561,11727,4
12516,12535,4
2185,3921,4
5002,9441,4
11917,5002,4
11450,1218,4
10945,2212,4
3977,9544,4
10847,611,4
6976,7924,4
7864,9904,4
12074,4483,5
12633,12667,5
12739,12747,4
2223,4791,4
12204,7902,4
12912,12942,4
11225,11422,4
1482,9238,6
6452,9696,4
6843,9238,5
11537,7469,5
12868,5136,4
12898,871,4
