passenger1,passenger2,Number of flights together
4683,565,4
13276,8271,6
13251,2778,6
12653,289,4
12687,13695,4
13636,9749,5
11269,2206,4
2030,3880,4
11003,5164,4
2468,8529,5
10940,12200,4
3364,4516,5
1025,3297,4
1491,6526,5
12981,6437,4
12323,7635,4
13249,2964,5
11211,13218,5
13571,4957,5
13272,9540,6
13272,5212,4
11450,12486,4
12088,8015,4
12401,1545,4
12483,855,4
4391,7085,4
12746,5319,4
5101,7060,4
12323,8446,6
138,7866,4
2092,9101,5
11521,12981,4
11070,1196,4
12301,7094,4
12301,12862,4
12552,7194,5
10653,3235,4
10274,2951,4
14703,14786,5
14701,14752,4
14770,14778,4
14754,14793,4
14716,14718,4
15122,15188,5
15121,3962,4
269,280,5
229,269,5
276,293,5
703,733,5
739,781,5
710,711,5
828,889,4
1021,309,5
1021,330,4
328,733,4
1504,1524,4
1969,1971,4
2653,2696,5
205,210,4
212,299,5
308,334,5
363,380,4
335,364,4
305,330,5
403,449,4
567,571,4
601,624,4
726,763,5
745,798,4
757,784,4
737,750,5
862,894,4
862,868,5
915,961,5
1014,1066,6
1106,1119,4
1043,355,4
1045,305,5
1250,1288,5
341,760,4
392,730,5
1023,759,6
1030,1226,4
1864,1868,5
1865,1891,4
1064,736,7
1915,2000,4
2144,2160,4
2142,2173,4
2158,2173,4
2107,2165,5
2233,2278,6
2204,2231,5
2408,2485,4
2426,2434,4
165,2390,5
2515,2571,4
3122,3134,4
3123,3186,4
3120,3149,4
3205,3295,4
3303,3308,4
3104,681,5
255,3157,4
226,670,8
3425,3473,4
2674,369,4
1271,1509,4
1506,369,4
3589,3590,4
3570,3599,6
3616,3696,4
1095,3405,4
3806,3871,4
3815,3885,4
3978,3989,5
3908,3930,5
3935,3948,5
3910,3965,6
4069,4080,4
4012,4035,4
4016,4044,7
2186,263,4
2175,292,4
1456,1855,4
1498,1828,6
283,439,4
482,638,4
1508,2626,4
2244,3553,5
4249,4283,5
4208,4274,4
4345,4359,4
1394,928,4
1332,910,5
2573,3913,4
3791,848,4
2221,3547,5
2212,3554,5
2279,3554,5
4407,4478,4
4467,4469,4
4530,4548,5
4030,4307,4
4013,4388,6
4012,4364,8
4633,4686,4
4609,4690,5
4645,4700,4
4646,4675,4
4617,4696,4
1444,1844,4
1248,2776,4
1465,1666,4
1818,2816,5
2816,901,4
1439,913,4
1696,975,6
3153,3384,4
2332,3664,5
1484,4025,8
2969,4353,5
2789,4059,5
2789,4309,5
2758,4063,4
2968,4007,5
4939,4962,4
2570,3529,4
5126,5157,4
1933,3255,4
2249,2425,5
3525,3661,4
5356,5387,5
1387,988,4
2965,3509,4
2223,2965,4
2405,2935,4
130,2263,4
126,2263,4
2977,972,5
1313,2932,4
2427,920,4
2427,912,4
3847,5319,5
5436,5477,4
5408,5416,4
5412,5459,4
5438,5496,4
5543,5571,4
4340,962,4
1666,5466,6
4339,5432,6
2323,288,5
5755,5782,4
5708,5792,6
5741,5775,6
5720,5763,4
5733,5773,4
1388,1742,5
1016,362,4
1942,2963,4
1444,4542,6
2792,4947,4
1597,3941,4
2560,3998,5
2623,3957,4
2488,2565,4
2909,624,4
5932,5945,4
5938,5959,4
5918,5919,5
1943,3250,4
6009,6068,4
6042,6099,4
2074,4546,4
3123,3586,4
3015,5793,4
3015,5775,4
2760,5976,4
1884,6049,6
2759,4969,7
1433,5194,4
5420,6092,5
6471,6488,4
3920,5422,4
4552,4988,5
3527,6092,4
1662,5422,4
4542,4646,4
2376,2518,4
6740,6774,5
6814,6827,5
6885,6897,5
6833,6889,5
6836,6858,6
6824,6858,5
6824,6827,5
1108,4069,6
1617,5009,4
4346,5356,4
4300,4988,4
5025,5455,4
1801,5356,4
1046,2403,4
3208,3998,4
3208,5025,4
6984,6986,4
6911,6937,4
7008,7037,4
7355,7398,4
7433,7476,7
7430,7471,4
7663,7676,5
1817,5977,6
6111,675,4
3307,3599,4
2500,4294,4
5964,950,6
7725,7757,4
1528,5321,4
167,5716,4
1182,3163,4
5026,5133,4
2062,652,4
2905,4213,5
1059,380,5
4544,602,4
2556,3967,4
2645,5792,4
5490,6810,5
8312,8371,4
7342,8384,4
5885,6720,4
7551,7713,4
3101,394,4
1769,7608,4
6600,8280,4
1955,8270,4
3279,5489,4
2504,4279,6
4154,7885,4
4280,4896,4
1244,6052,5
3477,8093,6
6071,997,4
5769,6069,5
5706,6866,4
5761,6844,4
6096,6858,4
3544,6864,6
3544,959,4
3544,6896,6
5954,6825,4
5788,6829,4
1865,6824,4
4942,6469,4
5734,6001,4
4481,6848,4
6844,950,4
5771,6039,4
2759,6858,4
18,8047,4
5789,6813,10
2620,4182,4
5800,7410,4
3720,3934,6
4476,5418,5
5442,7601,4
7602,8132,4
3292,606,5
1432,7662,4
2868,7618,4
8956,8986,7
6974,7105,4
2550,3760,5
2776,6813,5
5423,8158,10
8127,8454,4
2642,4779,4
3931,592,4
2702,4194,5
4338,6584,4
9027,9051,4
9019,9031,5
9007,9031,4
9009,9066,4
9040,9050,4
9042,9068,4
9015,9097,4
4135,7418,5
2660,3995,4
3942,860,4
7765,8227,4
6032,8503,4
7776,8786,5
3093,6786,4
3418,6703,4
441,6745,4
2964,9051,4
9204,9212,4
4395,8089,4
4627,8007,5
6020,6242,4
1053,2939,5
2124,4171,6
5153,5569,4
3466,5067,4
211,6372,5
9345,9363,4
393,8593,4
3172,756,4
1042,4178,4
4398,6293,5
9619,9654,4
9656,9676,4
9642,9656,4
9774,9799,4
4441,6084,4
8228,9267,4
2862,8598,4
8005,8572,4
8072,8545,4
1319,869,4
8518,9263,4
9922,9945,4
9974,9994,6
4927,7603,4
10009,10033,4
6202,913,4
4546,9532,4
3718,4142,4
5109,595,4
7662,8089,5
5789,8037,7
6813,8068,5
5652,9690,5
2529,3626,5
1982,7679,5
4860,9611,4
5096,5359,4
1089,4852,4
5518,9775,4
5518,9728,4
3002,8729,6
1637,4774,6
2090,8260,6
1391,8003,4
2581,3616,5
2701,3616,5
1031,2310,4
1818,9014,4
5116,7772,5
10231,10277,4
1822,5522,6
1135,167,4
1223,6831,4
7700,8044,4
5799,848,5
3760,8363,5
5007,7023,4
10315,2960,4
10407,10416,6
10402,10456,4
10446,10467,4
10424,10430,5
5387,5636,6
1389,3418,4
10397,398,4
10356,6052,4
2960,6707,4
2747,8007,4
10358,3253,4
3253,7662,4
8363,9441,4
2586,2656,5
6584,9356,5
6304,8742,4
8006,8257,7
258,3090,6
2234,3589,4
7153,8234,4
4541,9223,5
3028,7560,5
3028,5522,5
10731,10786,5
10737,10753,4
10719,10742,4
11011,11046,6
11008,11039,4
11049,9097,5
11174,11196,4
11103,11137,4
11103,11143,4
11148,11164,4
11132,11183,4
11122,11135,4
11143,11165,4
11224,11274,5
11205,11292,4
288,75,4
10785,7560,7
10788,8729,4
10779,7209,4
525,8363,4
6198,8174,4
2534,9356,4
2544,9522,5
5533,9271,5
8679,9522,8
11111,2856,4
8714,9977,4
10541,3112,4
3112,9977,6
10267,8714,4
10181,9300,6
10819,855,6
556,7998,4
11610,11652,5
11718,11775,4
6175,6583,4
2207,9267,4
4978,9988,5
4168,4285,5
3531,4514,5
8411,8919,4
11914,11972,5
8290,855,4
736,8912,4
1753,5560,4
1404,888,5
1138,4318,4
1138,4728,4
1670,2479,5
1762,4269,4
400,7098,4
5560,8823,4
614,8912,4
5031,9659,4
2117,4823,4
5259,768,4
11965,5380,4
1138,4151,4
4675,7772,4
6529,8584,5
10541,479,5
10661,8519,5
1149,11863,4
5136,6900,4
318,9721,4
5219,7728,4
10024,1747,6
10328,9389,4
11275,4707,5
10778,7844,4
11817,11948,4
6464,7825,4
6777,7844,4
1966,3554,4
10234,10702,4
10719,1240,4
10785,9951,4
8030,8353,6
11775,7853,4
5303,9596,5
9451,9977,4
3292,9015,4
1449,4484,5
5162,9955,4
8368,9369,4
4737,9385,4
12203,3935,4
12203,6701,5
1684,6294,4
1115,3876,4
6800,7018,4
5544,9489,4
6080,8835,4
2596,5166,4
8501,9511,4
10345,11868,4
11610,3191,4
3660,7393,4
11633,391,5
3298,9712,4
12057,763,4
4524,8301,4
12072,6900,5
3993,9676,5
11046,12005,4
2378,707,4
12557,12596,4
10465,9441,4
11957,6084,4
1464,8197,6
1631,7507,5
11450,4444,4
12195,9956,7
1753,4972,5
10203,9516,5
4791,6372,4
5956,9364,4
1085,4551,4
1649,4496,4
11844,4415,4
11797,3198,4
12310,5230,4
6258,7064,7
11527,3875,7
10015,3309,4
12705,12799,4
12704,12746,5
4034,5303,4
407,761,4
2594,8025,4
10266,4718,4
12841,5998,5
11639,9800,4
5963,7469,4
13119,13178,6
8579,9174,4
411,4420,4
13643,13683,5
13605,13643,5
2574,4566,4
1133,3512,4
1120,6,4
13753,13792,4
10938,7393,4
5814,7710,4
10573,13217,4
13594,6882,5
1611,9179,4
2160,4645,4
1143,8206,4
1008,8988,5
10340,11527,4
501,9653,5
4070,7451,4
5414,741,4
6626,926,5
11483,289,4
3632,4810,5
13636,5815,4
13365,8091,4
5451,6519,5
12119,7321,4
14048,14067,4
3175,5863,4
1825,545,4
12567,545,4
13753,9355,6
7851,9539,4
13365,13657,5
2713,7959,4
5681,7544,4
14018,6437,4
14023,8400,5
13204,13556,4
13221,7635,4
13264,356,4
11587,356,5
12088,1482,4
12019,18,4
4771,9991,4
4611,5765,4
1641,5175,4
12473,7124,4
11651,13041,4
13731,3364,5
2994,6293,4
1769,7194,4
138,9540,4
2292,7635,4
10205,5111,6
13564,7194,5
7194,7721,5
12578,4335,4
8057,8552,5
11699,2684,4
7624,938,5
7530,9992,4
10205,6085,4
10631,11416,4
4090,8243,4
14093,1992,4
12862,6261,4
14701,14770,5
14733,14746,5
15176,15186,4
15186,3962,4
12323,2902,4
611,624,5
729,739,5
704,719,5
733,758,5
727,739,7
751,773,5
721,743,5
709,795,5
719,788,4
805,833,4
895,899,4
1089,1092,4
354,763,4
374,733,9
364,709,4
1586,1592,4
1568,1583,5
1920,1989,4
2115,2188,4
2476,2489,10
139,195,4
703,750,5
731,751,5
831,852,8
1134,1157,4
1045,328,4
1045,364,6
1029,759,4
1066,1247,5
1956,1973,4
1957,1986,4
1918,1969,4
1902,1941,4
2137,2187,4
2225,2226,6
2213,2253,4
2241,2268,4
2249,2282,4
2260,2281,7
2463,2475,4
2412,2469,4
2510,2560,5
2617,2647,4
2631,2684,4
2705,2773,4
2818,2826,4
1662,398,5
3154,3159,4
3303,3373,5
3339,3373,4
266,610,5
3104,646,4
211,3157,5
211,3123,5
293,681,5
3440,3491,5
3451,3491,5
1014,1581,4
1223,1598,4
3561,3579,4
3586,3587,4
3518,3553,4
3512,3519,4
3108,662,4
3421,364,4
1053,3461,4
3476,739,5
3719,3776,4
3819,3880,4
3824,3831,4
3963,3998,6
4059,4075,4
4011,4012,9
2175,3122,4
1405,1878,5
2510,3123,6
255,2560,4
1254,2610,4
1598,3924,5
2246,3556,4
1250,2400,4
2391,2803,4
4205,4258,5
218,740,4
1053,679,4
3172,3411,4
3405,603,6
1297,427,4
4316,4373,12
4330,4359,4
4306,4356,4
4339,4362,4
1394,2906,4
1503,331,4
1598,1673,4
274,3980,4
4057,4359,5
2222,3537,4
2260,3523,5
4432,4458,4
4411,4452,4
2498,3635,5
126,3698,4
172,2478,4
4012,4309,6
1504,3414,4
231,4546,4
4611,4690,5
4667,4680,4
2780,435,4
1134,687,5
4732,4745,6
2026,3615,4
121,3609,4
2781,4665,5
4009,915,5
2758,4002,6
2233,4407,4
2528,2676,4
1012,494,6
5075,5098,4
5126,5198,4
5358,5390,5
5310,5390,4
5323,5349,5
1387,920,4
1358,2932,4
3635,912,4
2263,2427,4
3571,972,4
2427,3547,5
2295,2951,4
4522,5319,6
5198,802,4
1026,827,4
3401,806,4
5458,5466,7
5416,5481,6
5410,5440,4
5401,5416,4
5496,5498,4
5426,5450,4
5419,5467,4
4057,962,4
4396,940,4
2959,5402,4
2783,5463,4
5456,928,5
1484,5408,5
2941,5421,5
3385,719,5
2488,3415,4
2769,794,4
1163,1790,5
1430,4217,5
4208,4522,4
4219,5048,4
5711,5757,5
1016,3924,4
4874,5331,4
2545,4927,5
1572,3940,5
1598,3492,6
3267,5175,4
2623,3569,4
5907,5917,5
5905,5991,5
5971,5980,4
5903,5945,4
3250,5865,4
2111,4314,4
5196,578,4
6087,6088,4
5800,5946,4
3015,5927,4
574,92,6
1158,4716,4
1078,6084,7
4609,6004,6
1643,6092,4
1692,4346,4
1586,4656,6
3572,4988,4
4656,5455,4
1548,4593,4
2509,3940,4
2596,6004,4
6551,6597,4
2758,6416,4
5647,6111,4
6874,6893,5
6829,6884,5
6827,6864,5
6832,6844,5
6836,6884,6
3527,4178,4
3670,6092,4
7062,7064,4
7029,7096,4
7067,7070,4
7193,7198,4
7110,7186,6
7543,7562,4
7550,7581,4
1272,5800,4
2212,2518,5
1472,3545,4
2462,578,4
2276,859,6
2886,5989,9
7761,7795,5
2224,5354,5
5711,5989,4
3573,718,4
1335,7551,5
117,393,5
2260,5076,4
2072,4522,4
8046,8088,4
334,5905,4
5372,5733,5
8101,8114,4
8157,8165,4
2453,7172,5
3590,7872,9
8552,8588,6
468,4832,5
2530,659,4
281,898,4
6100,8068,6
1244,8037,6
1532,5450,5
4919,7495,4
5769,6848,4
5993,6847,4
1619,4316,4
6809,959,4
5440,6817,4
6017,6809,7
6039,6848,4
2993,6809,4
2773,6827,6
1865,4373,4
4942,6854,4
1884,6864,4
2610,8411,5
4222,8001,4
1097,6326,4
6067,6857,8
7039,7770,4
3590,8289,6
8714,8762,5
8720,8772,4
5260,5760,5
3950,8132,4
3950,7629,6
2857,3330,6
5482,606,4
3855,4550,5
3855,4468,4
1432,95,4
8945,8949,4
8928,8968,4
8960,8988,6
4158,6036,5
1747,4675,7
7629,8353,4
2906,8289,5
1209,2541,4
4541,979,5
8110,8454,4
7121,8286,4
1146,4717,5
1106,4194,4
1811,551,4
1811,546,4
5869,8251,4
5869,6338,7
9022,9066,4
3180,5742,4
6565,8350,4
1335,8280,4
3837,8882,4
2378,3600,4
8149,836,4
3711,8604,4
5867,8017,5
5509,7866,7
1940,6786,5
1208,6786,5
6548,9091,5
5043,8253,4
5590,8089,4
5590,8007,4
6052,8461,4
3242,4670,5
468,9009,4
9330,9374,4
9326,9373,4
9373,9391,4
1428,8202,4
2123,8557,6
2124,701,4
9618,9620,5
9701,9788,4
9755,9775,5
7162,9586,4
2443,9282,4
64,9278,4
8684,9395,6
9821,9891,5
10057,10083,4
135,8270,4
1858,9936,4
481,6523,5
7039,8007,5
7253,9949,4
5683,9660,4
5383,9619,4
4329,9664,4
4270,9686,4
1849,4034,8
148,2345,6
2430,8599,4
1849,191,7
325,419,4
3611,5501,4
1822,4034,6
4451,5330,6
6478,8614,4
3536,8197,6
3249,8137,4
3249,8171,4
10104,2504,4
10128,7162,6
10322,10327,5
10373,10397,6
1223,7403,4
1930,8875,4
9244,9318,4
288,4591,5
3627,4541,4
4850,8441,4
9333,9995,5
7636,9388,6
5867,9351,4
10358,8363,4
10418,10419,4
10415,10430,4
10402,10442,4
10409,10442,6
10414,10482,4
10476,10483,4
10401,10461,4
10451,10452,5
10453,10458,4
10448,10489,4
10452,10482,5
10423,10466,5
3233,4085,4
3518,4113,5
3286,8363,5
7243,9441,4
10620,10666,4
173,2720,4
3339,8735,4
3418,7810,4
4613,8294,4
1340,8882,5
2234,8078,4
1637,9645,6
1849,3028,5
10716,10762,4
10702,10788,4
10714,10753,4
10742,10785,4
10713,10788,4
10762,10788,5
10709,10776,4
10737,10767,4
2851,8045,4
11069,11074,5
4852,9294,4
11119,11135,4
11175,11190,4
11129,11180,4
11164,11199,4
11139,11163,4
11151,11190,4
11157,11175,4
11136,11176,4
11250,11265,4
1343,6783,7
2097,3958,4
6783,783,4
4453,75,5
10701,3064,5
11311,11355,4
11060,157,5
5007,8614,4
1769,8006,5
3090,7373,5
4993,5997,5
2856,7515,4
6447,8017,6
3851,9683,5
1863,2581,4
2457,9997,4
6468,6777,4
5734,8444,4
75,8644,6
8114,8445,4
2701,5030,4
2185,8579,4
10971,8678,4
2221,7463,5
2662,5377,4
11766,11783,5
11716,11773,4
6507,9688,4
11811,11834,5
11871,11876,6
10740,2706,4
10954,9812,4
3875,5723,4
3298,3462,5
10350,4632,4
2479,3851,6
1753,4220,5
1064,241,6
1404,1670,5
1670,5016,4
1762,7677,4
210,4318,4
1041,4580,4
1041,4269,5
10023,371,4
2174,6548,4
5209,7579,4
5209,7679,4
4269,6024,4
5016,5530,4
4543,690,4
1030,11432,4
4010,4151,4
5653,6111,6
9386,9522,6
10784,3885,4
10022,11225,8
8128,9331,5
10097,3963,4
7881,9369,5
3867,9389,4
10015,9395,5
10758,9513,4
11919,4514,4
5669,8010,4
11276,11817,4
3299,5991,4
11871,1240,7
10701,7711,6
11874,4070,5
11874,5096,4
10714,11871,4
582,9951,4
2976,6165,5
11803,7682,4
11803,8353,4
382,582,4
11642,5587,5
10229,11834,6
1311,3292,5
11422,2588,4
7919,839,4
4816,9359,5
4816,8684,5
1673,7983,4
10460,2054,4
3963,47,4
5653,9385,5
4737,5748,7
11592,8539,4
1352,9294,7
3876,435,4
5911,7481,5
1016,6570,4
348,5671,5
12417,12435,4
12431,12443,4
11940,7641,4
2391,4484,4
1836,603,4
1232,6591,5
1004,6591,4
3873,486,4
1041,7393,6
10731,4287,4
10731,760,4
11037,4993,4
3943,893,4
11649,1337,4
11239,9798,4
11332,763,4
11267,12100,5
1858,374,4
10463,5277,4
1021,6865,4
11045,6237,4
11376,12088,7
12144,9779,4
10989,11074,4
12508,12568,4
12582,12594,4
10465,4514,4
7445,9127,5
10597,12544,4
2155,2529,4
10350,5219,5
11823,2212,4
10365,10780,4
4872,8901,4
139,8315,4
11844,8095,4
11784,3307,4
12362,5538,4
11578,12015,4
12780,12800,6
12708,12782,4
1263,2272,4
10395,11336,4
10701,9820,4
12043,3369,4
4034,761,4
11527,9653,6
11559,6452,4
10406,2258,4
10406,8529,4
12083,5690,4
2068,4420,5
5072,905,5
5072,8871,5
10308,10684,4
13221,13264,5
10989,8674,4
12899,7220,4
2522,7205,4
13541,13586,4
2068,8372,4
2408,8372,4
356,5212,7
13648,13671,4
13644,13671,4
12006,7062,4
3883,482,5
11508,6258,5
5377,638,4
8106,9367,4
12555,8961,6
11034,11812,5
2427,4086,4
2568,5890,4
2125,446,6
12189,13217,4
13802,13835,4
12587,2468,5
10329,7825,6
10812,2549,4
10760,12540,4
12582,8732,4
3977,4021,5
11483,9252,6
10802,8258,4
13623,6553,5
5743,6363,4
1779,7799,4
5368,5843,4
13822,7533,5
270,7533,4
1181,14060,4
13564,6067,5
13839,13911,4
1898,6327,4
7099,7114,6
13218,5101,4
712,8057,5
4770,7114,4
12695,9820,4
10212,13364,4
2548,9101,4
12323,8556,4
12146,7530,4
2922,5842,4
2927,7165,4
1419,978,5
5101,6085,4
13950,5516,5
1779,8106,4
14726,14767,4
14727,14776,4
15114,15122,4
11416,15126,4
6805,8359,4
362,376,5
634,643,4
729,733,5
751,755,8
773,785,5
1035,382,5
1002,392,5
1013,704,5
392,766,4
376,786,4
1617,1684,4
1848,1883,4
1958,1964,7
1971,1993,4
2115,2137,4
2406,2469,4
169,2021,5
2565,2567,4
134,175,4
117,195,5
246,295,5
212,243,4
552,583,4
538,539,4
622,659,4
762,791,6
712,749,7
781,795,5
719,740,5
866,885,4
905,962,6
1021,368,4
1465,1491,4
1095,752,6
1023,760,7
334,730,5
1030,349,4
1603,1626,4
2101,2196,6
2152,2178,7
2126,2141,4
2130,2134,4
2122,2173,4
2229,2246,5
186,61,4
2544,2560,5
2607,2688,4
2712,2753,4
3208,3225,4
3145,682,5
3192,684,4
3510,3554,5
3507,3575,7
3649,3663,4
3703,3746,5
3717,3729,4
3717,3794,4
3807,3849,4
3824,3839,4
3912,3957,6
4013,4063,5
4075,4080,4
4016,4066,7
4030,4097,4
289,603,4
2152,603,4
246,3188,5
1454,1890,4
1479,1884,4
1842,2773,5
4104,4176,4
1300,2600,4
255,2568,4
1561,3916,4
2017,3039,5
4255,4300,5
4230,4288,4
4245,4274,4
2197,3436,4
1053,247,7
272,724,4
1649,226,5
4321,4361,5
4335,4347,4
4305,4395,4
2941,928,7
1322,2941,4
2912,979,5
2968,951,4
1300,2608,4
3916,443,4
4057,4329,5
2221,3563,4
4415,4491,4
2441,3648,5
130,3648,4
4536,4544,4
4022,4344,6
4007,4346,4
4630,4656,5
4617,4682,4
4606,4681,4
1074,1482,4
1484,2941,6
643,770,5
1728,4161,5
3329,648,5
2486,3643,4
2440,3672,4
121,2440,4
1498,4611,5
1482,4011,5
1536,2636,6
5086,5098,4
3597,3663,5
5325,5332,4
2221,2335,4
2965,3679,6
3536,3635,4
1347,3603,4
2407,2924,4
1313,941,5
1313,3675,4
2944,3087,4
309,3779,4
202,337,4
5471,5479,6
5458,5490,4
5416,5419,4
5460,5467,5
5496,5500,4
5429,5435,6
5438,5499,6
5432,5443,4
5406,5486,4
1824,5303,4
1617,1860,5
1819,5053,4
2802,4092,5
2769,4359,4
1351,4398,4
5601,5683,6
2959,5440,5
4080,5439,5
2783,5496,4
2867,5464,7
2941,5479,5
4339,5479,5
4053,5416,5
3343,3685,4
1186,4321,4
1145,2754,5
229,4224,4
5731,5796,4
5717,5722,4
5811,5817,4
1434,5071,4
1538,2403,5
1808,4946,4
1853,4993,4
3594,3936,4
2294,4942,7
3492,4914,5
5876,848,4
3348,5876,5
1930,3267,4
1219,2068,4
1219,1649,4
5912,5996,6
5127,652,4
1568,3917,4
5798,5954,7
5727,5976,4
5494,6063,6
3930,6054,5
1643,5420,4
1444,6092,4
4069,443,4
2596,3492,4
4430,5434,4
3942,6442,4
6718,6735,4
6718,6733,5
6814,6898,5
6839,6866,5
6824,6884,6
4082,4656,4
2775,443,4
4647,4988,4
6962,6993,5
7384,7392,5
7437,7487,4
5707,5997,4
4190,7514,4
1196,1734,4
3928,7613,6
2645,3688,5
1303,996,4
7713,7785,5
7716,7756,5
7790,7798,4
7759,7774,7
324,438,5
2734,5788,5
4827,7342,5
3867,7291,4
4131,7128,4
2956,4361,4
2966,3511,4
1052,1325,4
2062,844,4
1697,479,4
2501,2645,4
1272,3676,4
8245,8246,5
8248,8257,4
8260,8262,10
3043,5080,5
3267,5022,5
8326,8329,6
7363,8373,4
7759,8386,5
7381,8384,4
8403,8411,8
1766,3932,4
1982,5573,5
5370,6720,5
1382,7346,5
1329,7872,5
1242,4613,4
6328,7160,4
4002,877,4
2916,6416,7
7827,8326,5
22,4536,4
6447,8037,8
4896,6956,5
1012,6908,5
5494,6008,4
5494,6827,4
1619,4607,4
5964,6874,4
5724,6898,4
5443,5954,4
6064,6874,5
6063,6817,5
6063,6848,4
6075,6825,4
4674,5734,4
6077,959,4
3544,6408,4
5744,6049,4
5744,6830,4
4607,6008,4
3120,6858,4
2294,6832,5
4990,5771,4
6839,950,4
5491,6809,6
6047,6869,4
4412,6853,4
4412,6832,4
378,6446,4
5596,8485,5
2575,6904,8
8684,8692,5
2174,7060,4
8747,8782,4
3950,7685,4
7618,8158,4
1432,3855,4
2589,4580,4
2868,3855,5
8850,8862,4
8901,8915,4
8957,8968,4
8904,8973,4
8968,8983,5
2453,5978,4
1368,4054,4
625,7872,6
5423,625,5
1635,8209,6
3503,7602,5
5482,5789,8
4765,592,5
1160,3147,7
1214,4283,5
3255,511,4
4058,594,5
6126,6560,5
3297,5740,4
4142,5740,4
4384,6565,4
1335,8202,4
1735,3440,5
5564,6940,4
1317,2392,4
763,8604,4
7195,8710,5
7326,8743,4
4336,5031,5
6127,9083,4
2926,5579,4
6796,8353,4
5505,7605,5
2939,6242,4
2886,8089,4
4510,5137,4
1849,8288,4
7508,8358,4
283,3154,4
2423,5361,4
9505,9586,5
1413,760,4
2156,8420,4
6206,8483,4
9635,9638,4
4458,5067,4
8545,9243,4
662,8502,4
10015,10089,7
2719,9963,4
8824,9619,4
5383,9601,4
6776,9634,4
6776,9665,4
3875,7319,5
61,8260,6
5867,7636,4
10128,10129,5
2097,3029,5
6729,8983,4
325,4824,4
1818,9626,4
2612,6054,4
2967,6765,5
6478,8679,4
10313,10356,5
10371,10376,4
53,8566,4
2939,8269,5
10325,7662,4
10417,10461,4
10473,10498,4
10401,10445,5
10453,10461,4
10449,10480,4
10461,10494,5
4841,9859,4
6054,7403,4
3968,9688,8
2982,5048,4
10346,6052,4
2857,7799,4
10377,5447,4
8742,9562,4
4606,9381,4
2208,9664,4
10535,9777,6
1352,8294,4
3998,6956,4
6741,9482,4
10128,2937,4
9212,9822,5
4451,8262,5
4451,8729,5
2090,392,5
10731,10766,4
10756,10767,4
10718,10772,4
10762,10774,4
10709,10744,4
10780,10785,4
3877,9638,4
10808,10837,4
10819,10899,7
11050,11059,4
11128,11157,4
11183,11189,4
11141,11193,4
11132,11175,4
11121,11137,4
11109,11120,4
11120,11157,4
11102,11161,4
11180,11183,7
11114,11121,4
11156,11173,4
11216,11280,4
10252,2378,4
633,9069,4
10764,382,7
10756,6560,5
10737,8260,6
10778,3618,4
10719,3618,4
11398,11400,6
6113,8006,5
2926,7914,8
4716,8845,4
1288,8178,4
332,7515,4
10661,9777,6
10832,4541,4
10128,10871,4
11005,7259,4
620,8406,6
1164,1464,6
5055,6783,5
8172,9906,4
157,8964,4
11842,11885,5
11853,11868,6
1562,8542,4
1056,11871,5
7229,7327,5
10684,7934,4
1044,6166,4
1097,9282,4
2479,4364,4
1064,2108,4
1404,2489,4
1296,728,5
5530,614,4
10023,2117,4
4728,614,4
10037,4188,4
2117,6053,4
10048,4543,4
6350,8515,4
4787,664,4
1276,269,5
10612,11957,4
11919,5873,4
1309,6810,5
4408,8194,4
1617,6111,6
2062,8368,5
2544,6180,4
1475,8596,5
10819,258,4
1490,6180,4
10616,8596,5
10661,9683,5
10661,6827,5
3290,7868,4
4070,8644,4
11948,1966,5
2146,9629,5
1424,4420,4
318,821,4
11370,9114,4
8721,9177,5
4294,6904,4
10089,7881,5
11221,9331,4
12115,12136,4
12105,12157,4
11957,9063,5
11276,5093,6
8406,8574,4
11883,1966,7
4070,7825,6
10785,11803,4
11948,7844,4
2516,8330,4
10220,241,4
4781,7364,4
10123,10830,4
258,5287,4
1860,5653,4
10024,10460,5
4675,8684,5
11221,1528,4
11225,7950,5
10022,8653,4
2859,5356,4
10620,6085,4
4109,5540,4
10802,9676,4
2143,5270,4
7493,919,5
2391,8587,4
4147,7641,4
10240,1232,5
10270,1462,4
2412,3943,4
11808,7187,6
10379,3332,4
2012,9557,4
4572,9357,4
3551,3997,4
2046,3529,4
1972,3336,4
10218,6428,4
11561,707,4
5459,9300,4
4513,9985,4
12233,5538,5
5538,5956,5
5530,687,4
11483,9544,4
1470,5046,4
12233,9364,4
1954,7358,4
1651,6452,5
435,6865,4
12362,5230,4
6942,7227,4
12772,12789,4
12704,12747,5
5238,9402,4
318,3369,4
4082,9696,4
2964,5623,4
565,6001,5
381,8989,4
4721,524,4
4871,7720,5
6923,7395,4
12298,4496,6
10446,905,4
13159,13166,4
12648,798,4
12648,6027,4
13407,13414,5
13472,4502,4
13614,13669,4
13620,13657,6
6576,8252,4
3586,860,4
2910,9101,4
10045,7489,4
10507,11559,5
13847,13853,5
10808,8821,4
13872,2925,5
316,5731,4
11871,12586,4
1033,9466,4
6915,7853,4
1064,12586,4
10762,1829,5
10798,8732,4
1151,4021,4
13621,1850,4
11627,6380,4
11273,5332,4
10573,3632,4
5237,6800,5
2778,9856,4
1451,6335,4
6743,9033,4
2125,6553,4
5513,9539,4
13620,3206,4
5405,9856,4
13878,4353,4
13525,1947,4
5681,6526,4
14091,6437,4
11778,12813,4
2112,6857,5
7555,9994,5
11587,9974,5
170,4212,4
